Date,Volatility
2018-09,1157.7058845311176
2018-10,778.0202885937863
2018-11,412.12241710032885
2018-12,682.6742978371194
2019-01,620.6057502879141
2019-02,689.902555587127
2019-03,713.9638371516634
2019-04,877.1604627464088
2019-05,732.9628999967603
2019-06,1064.3973242743848
2019-07,681.7924234339752
2019-08,686.7373285257885
2019-09,270.0540874292989
2019-10,421.58510749020917
2019-11,362.8647052097672
2019-12,301.76927609451553
2020-01,1095.431880123769
2020-02,1124.8534030942062
2020-03,1748.8884997336738
2020-04,1818.6064553675672
2020-05,1019.8780303852667
2020-06,843.8128526993129
2020-07,395.39683026775606
2020-08,385.3490923663404
2020-09,294.3322170996987
2020-10,1242.1266151225577
2020-11,2164.74339887179
2020-12,1887.6315707345025
2021-01,2473.682178040684
2021-02,1109.6358655016531
