Date,Volatility
2020-12,2724.7513763686857
2021-01,1946.3051183669058
2021-02,1072.9375665193388
2021-03,773.9371256278431
2021-04,962.5855379576908
2021-05,1418.2676707657336
2021-06,2124.4506530888552
2021-07,782.3869881303756
2021-08,830.0677185517939
2021-09,1411.704198612641
2021-10,1646.4270775254224
2021-11,1765.3741085847826
2021-12,2433.934986479815
2022-01,1906.1803973290164
2022-02,2381.8952935882457
2022-03,3905.558805826861
2022-04,2538.9697373422373
2022-05,3962.996433977318
2022-06,2044.7410398086552
2022-07,1494.3318217720662
2022-08,1212.8479062151198
2022-09,2583.264385379821
2022-10,1702.0377089652725
2022-11,3158.1304893642505
2022-12,2089.859096152234
2023-01,1956.4658012311509
2023-02,1194.3271820307853
2023-03,1280.932925715728
2023-04,2128.303648905347
2023-05,1986.5459518528958
2023-06,1464.4863007382733
2023-07,1659.62441795518
2023-08,2007.9668174347555
2023-09,1499.4007288851078
2023-10,1474.624714840778
