,Date,Last Price,20 days average,Square of Difference,Square of Difference 20 days average,Volatility
264,2022-09-20,11472.45,11947.3705,225549.48132025017,132107.93122541255,363.4665476015813
265,2022-09-19,11444.88,11991.020499999999,298269.4457402495,122287.02321145004,349.6956150875359
266,2022-09-16,11753.71,12041.663,82916.93020900077,107517.80524288755,327.89907783171265
267,2022-09-15,11805.5,12086.360499999999,78882.62046024937,104461.63052623751,323.20524520223603
268,2022-09-14,11836.38,12129.932999999999,86173.36380899993,102552.56184173757,320.23828915627433
269,2022-09-13,11924.88,12167.276000000002,58755.82081600119,99186.57485990007,314.939001808128
270,2022-09-12,11881.08,12203.4645,103931.76584025008,98852.28339571251,314.40782973029235
271,2022-09-09,11876.73,12241.0065,132697.36845224997,96494.95619931251,310.6363729496475
272,2022-09-08,11894.18,12275.6875,145547.9725562498,91995.35056451251,303.3073532977935
273,2022-09-07,11928.73,12302.206999999999,139485.0695289992,85154.95224390001,291.8132146491999
274,2022-09-06,12055.22,12335.216,78397.76001600057,82043.70345990008,286.4327206516394
275,2022-09-05,11993.36,12361.452500000001,135492.08855625047,82290.99787155006,286.86407560297624
276,2022-09-02,11838.41,12390.673999999999,304995.52569599915,80200.9019353501,283.1976375878692
277,2022-09-01,11867.68,12426.919,312748.25912099954,69691.09220180011,263.9907047640127
278,2022-08-31,12058.08,12457.3645,159428.1119402498,56800.13237226264,238.3277834669358
279,2022-08-30,12184.82,12476.710000000001,85199.77210000071,51082.23820056266,226.0138009072956
280,2022-08-29,12190.46,12493.896499999999,92073.70953224988,51553.475961612596,227.05390540929392
281,2022-08-26,12337.04,12507.377,29014.693568999843,50003.1310694501,223.61379892450756
282,2022-08-25,12297.24,12514.899000000001,47375.44028100064,52437.878714012586,228.99318486368233
283,2022-08-24,12306.58,12519.238000000001,45223.42496400054,51779.71850947507,227.55157329597847
284,2022-08-23,12345.45,12516.128999999999,29131.32104099941,49593.45304778754,222.69587568652352
285,2022-08-22,12457.73,12511.443000000001,2885.0863690001675,48181.058346050064,219.50184132724277
286,2022-08-19,12647.66,12500.034,21793.43587600006,48039.077430050056,219.17818648316728
287,2022-08-18,12676.95,12475.2045,40701.24677025036,47404.32531676256,217.7253437631057
288,2022-08-17,12583.24,12445.9315,18853.624172249776,46648.91900136253,215.98360817747843
289,2022-08-16,12648.65,12420.4615,52069.9915322501,47475.13019775004,217.8878844675629
290,2022-08-12,12631.92,12393.6235,56785.22191225018,46236.22392145005,215.02610055863
291,2022-08-11,12570.35,12363.6975,42705.25575625006,46632.62555303752,215.94588570527924
292,2022-08-10,12424.57,12331.082,8740.006143999883,51536.99651283745,227.0176127811176
293,2022-08-09,12588.91,12310.953,77260.09384900019,54982.81678368745,234.48415038907737
