,Date,Last Price,20 days average,Square of Difference,Square of Difference 20 days average,Volatility
4315,2006-03-14,23539.97,23825.3265,81428.3320922489,43702.30637319987,209.05096597050172
4316,2006-03-13,23540.02,23854.483500000002,98887.29283225104,44402.46808858748,210.71893149071224
4317,2006-03-10,23540.07,23875.435999999998,112470.35395599877,40494.49308758742,201.23243547596252
4318,2006-03-09,23579.75,23896.110999999997,100084.2823209982,35730.76201759998,189.02582367919993
4319,2006-03-08,23628.93,23906.8245,77225.35313024918,30791.472161062575,175.47499012982612
4320,2006-03-07,23715.47,23915.079,39843.75288100015,27025.243784750106,164.3935636962412
4321,2006-03-06,23748.16,23916.184,28232.06457600042,25690.086643512594,160.28127352723584
4322,2006-03-03,23841.91,23913.610999999997,5141.033400999612,25634.85379551254,160.10888106383274
4323,2006-03-02,23841.97,23904.175,3869.4620249997647,27785.91475951262,166.69107582445025
4324,2006-03-01,23789.78,23900.6135,12284.064722250141,28156.63450077509,167.7993876650779
4325,2006-02-28,23953.64,23895.0965,3427.3413922499726,29462.53552767512,171.6465424285474
4326,2006-02-27,23996.09,23882.678,12862.28174400006,30713.916787862585,175.253863831479
4327,2006-02-24,23953.64,23876.474,5954.591556000166,30070.83402427509,173.4094404127846
4328,2006-02-23,23764.04,23867.045000000002,10610.03002500021,30225.18132492507,173.85390799439935
4329,2006-02-22,23908.8,23870.353,1478.171809000009,29738.310403675052,172.44799333038077
4330,2006-02-21,23830.6,23861.806,973.8144360001216,30349.09753527506,174.20992375658471
4331,2006-02-20,23944.63,23861.005500000003,6993.057000249679,30537.967165525053,174.75115783743766
4332,2006-02-17,24093.55,23843.2625,62643.83265624927,35386.90158362502,188.11406535297942
4333,2006-02-16,24111.33,23831.576,78262.30051600045,32681.02526301258,180.77894031942046
4334,2006-02-15,24184.18,23821.7235,131374.71439225017,28920.670991012565,170.06078616486684
4335,2006-02-14,24123.11,23814.19,95431.56640000117,22473.36119140005,149.91117767331446
4336,2006-02-13,23959.07,23815.0985,20727.7928122499,18946.33573944994,137.64568914226822
4337,2006-02-10,23953.57,23822.4375,17195.732556249925,18692.30274044992,136.7197964467835
4338,2006-02-09,23794.02,23830.054500000002,1298.4851902501132,18467.034135249876,135.8934661242029
4339,2006-02-08,23794.02,23837.618,1900.7856039998376,18584.913710249864,136.32649672844184
4340,2006-02-07,23737.57,23852.2025,13140.610056249934,18581.233318562376,136.31299761417608
4341,2006-02-06,23696.7,23861.404,27127.40761599931,19312.69728819988,138.970130921
4342,2006-02-03,23653.19,23872.649,48162.252681001126,20629.334157912457,143.62915497179694
4343,2006-02-01,23770.74,23876.9655,11283.856850249325,29769.871314474713,172.53947755361585
4344,2006-01-31,23679.44,23875.4045,38402.08526025073,44718.46267376231,211.46740333621707
4345,2006-01-30,23705.27,23873.956,28454.96659599928,69640.71300586217,263.89526901000363
4346,2006-01-26,23872.01,23871.2185,0.6264722499989864,102991.84498651233,320.923425424995
4347,2006-01-25,23765.06,23860.147,9041.537568999911,146631.4252890122,382.92482981521607
4348,2006-01-24,23830.2,23859.739999999998,872.6115999998367,188990.2960626125,434.73014165412144
4349,2006-01-23,23737.86,23854.881,13693.91444100015,242729.9456050625,492.67630915750607
4350,2006-01-20,23814.59,23883.519,4751.207041000012,256877.53993821266,506.83087902989166
4351,2006-01-19,23589.77,23912.2165,103971.74536224884,270362.6232764751,519.9640596007334
4352,2006-01-18,23859.82,23952.158000000003,8526.306244000623,282022.8313529751,531.05821842146
4353,2006-01-17,23914.28,23969.554,3055.215076000138,315760.96862922487,561.9261238180912
4354,2006-01-16,24033.51,23984.23,2428.5183999998853,356169.791268225,596.7996240516786
4355,2006-01-13,24141.28,23983.511000000002,24891.057360998926,424498.51344502484,651.5355043625979
4356,2006-01-06,24105.85,23980.7615,15647.132832249505,495667.0513972874,704.0362571610126
4357,2006-01-05,24105.91,23993.258500000004,12690.360452249168,548426.3333011873,740.5581228378953
4358,2006-01-04,23945.29,24005.7555,3656.07669024981,609469.1530011874,780.6850536555618
4359,2006-01-03,24085.71,24042.9645,1827.1777702500772,645480.4446744875,803.4179763202261
4360,2005-12-30,23921.6,24088.243,27769.88944900001,663616.841718775,814.6268113183944
4361,2005-12-29,23921.6,24152.8145,53460.14501025086,671068.1823855251,819.1875135678797
4362,2005-12-28,23739.52,24220.116499999996,230972.99581224617,676460.7891234627,822.4723637444986
4363,2005-12-23,23739.52,24296.526,310255.6840360014,675004.7652528505,821.5867362931625
4364,2005-12-22,23650.47,24383.1685,536847.091902248,663266.6476690628,814.4118415574904
4365,2005-12-21,23650.52,24484.473,695477.6062090022,636650.1623605631,797.9036046795146
4366,2005-12-20,23650.58,24584.8135,872792.2325222471,602055.2605036254,775.9222000327259
4367,2005-12-19,23756.92,24682.241,856218.9530410066,558732.321571963,747.4839941911553
4368,2005-12-16,23733.02,24770.163,1075665.602449,516707.7824071126,718.8238883113949
4369,2005-12-12,24310.62,24855.272,296645.80110400205,464276.1991046627,681.3781615994621
4370,2005-12-09,24388.54,24912.4225,274452.8738062497,450008.0275365751,670.8263765957441
4371,2005-12-08,24388.6,24969.2685,337175.9068922497,436287.3692913751,660.5205290461267
4372,2005-12-07,24207.74,25034.353,683289.0517689959,421786.8881309627,649.4512207479194
4373,2005-12-06,24207.8,25108.484,811231.667856002,391415.960488313,625.6324483978697
4374,2005-12-05,24019.13,25189.174,1369002.9619359954,361271.6159307129,601.0587458233288
4375,2005-12-02,24086.29,25289.7275,1448261.81640625,319247.29988752556,565.019734069108
4376,2005-12-01,24355.79,25390.6005,1070832.770910249,284701.4843440132,533.5742538241639
