Date,Term_Premium,Risk_Premium,Stock_mom%,Stock_mom24mma%,Stock_Market_Volatility,REER,Cur_Acc_Bal_yryr%,Cur_Acc_Bal_over_GDP,OneDay_Repo_Rate_AVG,OneDay_Repo_Rate_EOP,Policy&Fed_Rate_Dif_AVG,Policy&Fed_Rate_Dif_EOP,Broad_Money_mo12m%,Velo_of_Money_mo12m%,Portfolio_Flows,For_Ex_Res_yryr%,For_Ex_Res_over_GDP,CPI yryrl,Bank Lending yryr%,Bank_Lending_mo12m%
2014-03,-0.4570000000000000,-1.4900000000000000,-2.671985252168230,1.1358230802576600,-1441.0821886541100,98.05559375,67.3241288625904,-2.59511826426822,2.5,2.5,2.44,2.44,5.1896717292289200,0.0006885430838434200,-435.0,-4.836904436775320,0.7128513584782360,0.6975613736425140,7.24867044,-6.551109066357490
2014-04,-0.4820000000000000,-1.3600000000000000,-0.9178311080018270,1.1142159426257000,-1133.7604100731000,97.89009268,74.6527629507534,-3.760199871026480,2.5,2.5,2.41,2.41,5.443485438844860,-0.0034110352348518,911.0,-5.832093886723630,0.7294300965377820,0.2995508979798370,6.36256496,-6.063014062020160
2014-05,-0.3660000000000000,-1.19,0.3356922361246170,1.1064546821877100,-659.850871944131,97.54712646,69.6703512853893,-4.53420015132543,2.5,2.5,2.42,2.42,5.238663560511620,-0.005839546106142,1682.0,-6.721812108957850,0.7325161193226940,0.1998002662673060,4.87629964,-4.676499373732690
2014-06,-0.3930000000000000,-0.9000000000000000,-0.2535772678917150,1.089874845159540,-818.9477037243720,97.94644976,64.4110275689223,-4.835165585021470,2.5,2.5,2.41,2.41,5.238732114635360,-0.0078156948863341,3523.0,-5.215787075161700,0.7189392589498830,0.2995508979798370,8.49267211,-8.193121212020170
2014-07,-0.5420000000000000,-0.8200000000000000,-3.6542258448743700,1.0399331562711500,-890.4161102695950,97.63331697,65.6494801780737,-4.796801424963230,2.5,2.5,2.42,2.42,6.037516638908700,-0.0124151463091252,-969.0,-6.165916338671700,0.7104529780704780,-0.2002002670673080,5.85730052,-6.057500787067310
2014-08,-0.6860000000000000,-0.9000000000000000,3.660582383638380,1.0688621184283500,-746.8735613235660,96.15468003,72.1961369031633,-4.56244029825927,2.5,2.5,2.43,2.43,7.429509190700460,-0.0212462923864058,341.0,-6.793716805045390,0.7104158249745690,-0.3004509020298720,6.87681143,-7.177262332029870
2014-09,-0.6500000000000000,-0.52,5.802740261625650,1.120976276855080,-1405.2864870566300,95.51460399,81.9438625890239,-4.072158549573480,2.5,2.5,2.43,2.43,7.875742299875950,-0.0256614512978863,2146.0,-4.438296051164280,0.7227390203061310,-0.3004509020298720,4.73135036,-5.031801262029870
2014-10,-0.5210000000000000,-0.1800000000000000,-1.6928280578688400,1.0916509576213300,-1036.2213899893400,94.79093768,90.2446093206585,-3.189983648763140,2.130434782608700,2.0,2.060434782608700,1.93,7.667598203912460,-0.0312979489731273,-3278.0,-4.633971255326620,0.7205317019391550,-0.6018072325563020,5.30863206,-5.910439292556300
2014-11,-0.4030000000000000,-0.2000000000000000,-1.3021602763172600,1.0677876681134300,-587.3605433643720,96.25761122,45.282614783941,-1.9907918178127800,2.0,2.0,1.92,1.92,8.388152374559490,-0.0464897501474437,837.0,-6.082638446546810,0.7082411540105250,-0.6018072325563020,5.24597369,-5.847780922556300
2014-12,-0.367,-0.33,-3.4386680807037800,1.0240261176443200,-583.6578118085250,94.51259504,-113.971742543171,-0.8514892515927360,2.0,2.0,1.94,1.94,8.184161249888910,-0.0499445903687238,-1070.0,-5.308018899260990,0.691509864170698,-1.005033585350150,6.47601983,-7.481053415350150
2015-01,-0.2910000000000000,-0.29,1.3348158786122900,1.0342999196361700,-1012.4271017719500,92.31948813,-93.5964975717759,-0.2239109553362070,2.0,2.0,1.94,1.94,8.55559630968474,-0.0515759423921133,1207.0,-6.47702076954404,0.7061080941191980,-1.4098924379501600,4.92432389,-6.334216327950160
2015-02,-0.2660000000000000,-0.1300000000000000,2.306650424289560,1.0535718316710600,-615.4673891354760,93.76708967,-71.3087332800009,-0.3004523345107840,2.0,2.0,1.94,1.94,8.705609990572400,-0.0469951873707443,669.0,-6.059091773730020,0.7368763122302020,-1.6129381929883600,4.86121764,-6.474155832988360
2015-03,-0.3760000000000000,-0.3600000000000000,1.4766375864120300,1.0629804476013200,-613.9277330761290,92.93321247,-64.3025540275049,-0.8817446231501450,1.568181818181820,1.5,1.5081818181818200,1.44,8.738408748506950,-0.0392112180651429,499.0,-4.817051598743930,0.7897584975590200,-1.5113637810048200,4.16743994,-5.678803721004820
2015-04,-0.3780000000000000,-0.56,4.411742956171160,1.10180755869827,-897.0833957105570,94.44048645,-64.8141507527204,-1.50212749664068,1.5,1.5,1.42,1.42,7.068896106727560,-0.019160953505479,-376.0,1.4891068188892700,0.8324289361155530,-1.1060947359424900,2.9480883,-4.054183035942500
2015-05,-0.4520000000000000,-0.81,-1.674820623860500,1.072616479825980,-1034.282283811230,94.00380643,-66.1589690866325,-1.84796597568535,1.5,1.5,1.42,1.42,7.535290776220510,-0.0223611881708728,-363.0,1.1509379810577400,0.8513766242767200,-0.9040744652149070,4.22731929,-5.131393755214910
2015-06,-0.5090000000000000,-0.96,-3.966754898410440,1.0237035429904600,-1252.4252231911900,92.61158784,-62.4542682926829,-1.9907553061717000,1.5,1.5,1.42,1.42,8.186429465564720,-0.0305464841146208,1796.0,3.458150662255140,0.8502892277521980,-0.8032171697264270,4.73533971,-5.538556879726430
2015-07,-0.415,-0.73,-1.0839134744373500,1.0057048025250400,-1037.429344354830,92.51677249,-50.1157143426771,-2.2463560563604500,1.5,1.5,1.42,1.42,8.500867649304030,-0.0377041185708828,-1314.0,-3.540460480629520,0.8279951217332460,-0.7024614936964470,4.74839093,-5.450852423696450
2015-08,-0.4810000000000000,-0.71,-2.7877417918998300,0.9731650261826750,-745.1982993622320,92.7927588,-33.7163212365567,-2.685803861194260,1.5,1.5,1.42,1.42,7.244642897386830,-0.0284588269296024,-675.0,-2.2131371806204500,0.820254022876936,-0.6018072325563020,5.7453984,-6.347205632556300
2015-09,-0.375,-0.7600000000000000,-2.8388830191976000,0.9437407724962980,-1199.7749245494200,93.09520567,-22.5189960856551,-2.937103577267890,1.5,1.5,1.43,1.43,8.290354717926540,-0.0325483632077581,3252.0,0.6589543357681470,0.8117802699728910,-0.8032171697264270,4.30502532,-5.108242489726430
2015-10,-0.5660000000000000,-0.5,0.8972677948780010,0.9525674512792160,-871.9387758425680,91.7302222,-33.1095182962128,-2.501889984291940,1.5,1.5,1.43,1.43,8.945266057917670,-0.0240687348278778,-1233.0,1.4231489934175800,0.797024277476292,-0.7024614936964470,4.86352663,-5.565988123696450
2015-11,-0.5880000000000000,-0.4600000000000000,-4.686020848728850,0.9103277394683830,-937.76770727616,90.3457531,-135.267836893908,-1.343214423279500,1.5,1.5,1.42,1.42,9.348219884344740,-0.0138531720817034,2543.0,-1.4050046102379100,0.7713286607777790,-0.6018072325563020,7.76987379,-8.371681022556300
2015-12,-0.6780000000000000,-0.6400000000000000,-3.0230668686037800,0.8875779169547350,-1750.844451235010,90.22718405,1566.29213483146,-0.0087192293816262,1.5,1.5,1.3,1.3,9.062074487874620,-0.0052833825881855,1934.0,-4.935880537106800,0.7295069263855280,-0.5012541823544290,5.90034727,-6.401601452354430
2016-01,-0.5730000000000000,-1.0100000000000000,-4.685717163308960,0.8492442277387370,-1563.1087629696500,88.67127958,-973.833724263748,0.7387778805096600,1.5,1.5,1.21,1.21,10.18558489056240,-0.0228558298241497,-3209.0,1.22506644646867,0.732605891230294,-0.9040744652149070,5.42317026,-6.327244725214910
2016-02,-0.7290000000000000,-1.2,2.5744834336380200,0.8756844925829400,-1197.0957454533300,89.05554985,-73.2999912257612,0.5774347389236600,1.5,1.5,1.21,1.21,10.06752848041450,-0.0392657486362001,-3511.0,2.6103650614528700,0.7585527354989810,-0.8032171697264270,4.99919494,-5.8024121097264300
2016-03,-0.649,-1.05,7.89574532762172,0.951229146548472,-1148.3106639788700,90.43471977,-44.8541552008806,-0.1042544640091370,1.5,1.5,1.25,1.25,9.040544368795980,-0.0472252648384652,448.0,4.548589297011270,0.8154241682777410,-0.9040744652149070,2.88624197,-3.790316435214910
2016-04,-0.8000000000000000,-1.2400000000000000,-2.8058636380791700,0.9270547005586620,-979.442256865628,90.2037042,-78.5378101432357,-0.5182223659983070,1.5,1.5,1.2,1.2,11.583980997228800,-0.076035823805934,3508.0,2.955066263088170,0.8544405965674620,-1.1060947359424900,4.44239657,-5.548491305942500
2016-05,-0.758,-1.26,-3.773645895144170,0.8951560556825570,-799.2978741589970,88.03545486,-119.786525311806,-0.308559567273349,1.5,1.5,1.21,1.21,11.57620469747340,-0.0754932127591329,1934.0,6.201384023780370,0.889777992603307,-0.9040744652149070,4.13445587,-5.038530335214910
2016-06,-0.6180000000000000,-1.43,-2.389879624772200,0.8782091010964730,-880.2764486534570,88.085661,-115.347137637028,0.102553650534907,1.5,1.5,1.2,1.2,11.410899265489100,-0.0714297651753539,1131.0,6.836563312760390,0.9087156281211270,-0.8032171697264270,3.06808315,-3.871300319726430
2016-07,-0.5300000000000000,-1.42,3.1804173232059300,0.9114962375406530,-914.2020014455100,87.91237473,-52.9658334452395,-0.1931102541270490,1.5,1.5,1.2,1.2,10.714111630122800,-0.0647457517566771,-1625.0,11.256969523746100,0.9168333993304060,-0.9040744652149070,2.95127733,-3.855351795214910
2016-08,-0.5910000000000000,-1.1800000000000000,3.819177626477850,0.9493263031203850,-1180.6759128873400,90.15114542,6.95633359027412,-1.4585879524483700,1.5,1.5,1.2,1.2,10.045527762981500,-0.0610388334325798,1681.0,12.556268556651700,0.9108773620672400,-0.8032171697264270,2.0814815,-2.884698669726430
2016-09,-0.5500000000000000,-1.31,-1.7735646739028300,0.9355261052052450,-551.555825993927,89.68649158,53.4323922734027,-3.03361339150608,1.5,1.5,1.21,1.21,9.34228255849997,-0.0595556172363131,-351.0,11.182363557367700,0.9075405205021660,-0.5012541823544290,4.04606691,-4.547321092354430
2016-10,-0.5680000000000000,-1.24,4.404508108112700,0.9830743501121980,-407.46998076747300,89.88976503,122.406381488672,-3.66170089128808,1.5,1.5,1.19,1.19,8.691477704687500,-0.0598826962312323,-225.0,13.43795333051200,0.895144292022439,-0.2002002670673080,5.37661522,-5.576815487067310
2016-11,-0.7920000000000000,-1.2600000000000000,-1.098806317485380,0.976169040049332,-575.5226320555990,88.20731705,-499.537007266414,-2.85749898673259,1.5,1.5,1.19,1.19,9.687687496349630,-0.0714023841278625,-3129.0,14.326935329550800,0.8767348036355580,0.0,3.66432278,-3.66432278
2016-12,-0.8250000000000000,-1.1800000000000000,6.448946330049540,1.04316086319526,-1247.2889981900800,87.05349075,-34.2548887390425,-1.131521894785630,1.5,1.5,0.95,0.95,9.566168277218700,-0.0672585729173914,1372.0,22.455300734644600,0.8679229648411470,0.7968169649176880,3.47544375,-2.678626785082310
2017-01,-0.246,-1.3100000000000000,6.720809954316600,1.112953839896370,-1399.1956974221000,88.73780635,56.8453179834372,0.356646647252573,1.5,1.5,0.94,0.94,8.499650354206390,-0.0460659403329795,196.0,15.454726989609800,0.868705948188122,1.6857117066422800,4.05091799,-2.36520628335772
2017-02,-0.6600000000000000,-1.4300000000000000,5.55480921315636,1.1716972104747800,-1700.5793481120300,89.77915357,-416.500529448278,0.9300445674450650,1.5,1.5,0.93,0.93,8.20832535042797,-0.0248678987896692,516.0,12.699738446637600,0.8827394802775360,2.176149178151270,4.77919314,-2.603043961848730
2017-03,-0.5260000000000000,-1.0700000000000000,-0.6673371026633360,1.1590289144504300,-1448.2895530157200,90.20381014,-78.6427145708583,0.6065191146901220,1.5,1.5,0.68,0.68,7.824465897809570,-0.005883184114144,2171.0,12.06828385326820,0.9014000845932970,1.980262729617970,6.45096473,-4.470702000382030
2017-04,-0.5510000000000000,-1.14,6.446495511843890,1.2298280058943200,-660.9387658657230,90.94839357,173.27649471185,-0.1855156721890240,1.5,1.5,0.67,0.67,6.707861019984640,0.0078531472590186,1091.0,4.523487590174850,0.9087054152304880,1.980262729617970,5.6778921,-3.6976293703820300
2017-05,-0.5030000000000000,-1.0100000000000000,-2.51845418314284,1.1937282557529800,-1431.891981610060,92.53278336,-557.138301022849,-0.9727681044381760,1.5,1.5,0.67,0.67,6.280677471247160,0.0073713177181733,75.0,1.5274354492877300,0.8965072205752020,1.8821754240587700,6.05272292,-4.170547495941230
2017-06,-0.5800000000000000,-0.9900000000000000,1.541451309632040,1.2075709231357200,-626.4614818051500,92.60444202,-750.793650793651,-1.5528731811483200,1.5,1.5,0.3400000000000000,0.3400000000000000,4.997076710124580,0.0161110819846454,307.0,1.659534525224490,0.8629807363556800,1.488861249375060,5.2521638,-3.763302550624940
2017-07,-0.677,-1.04,2.58512355953192,1.2309829201595700,-562.9627796878040,92.71425978,75.8798137384861,-1.848113678122240,1.5,1.5,0.4300000000000000,0.4300000000000000,5.023508497948200,0.0187599018558883,246.0,0.9943762114613900,0.8291158705201700,1.6857117066422800,6.9530666,-5.26735489335772
2017-08,-0.6500000000000000,-1.1600000000000000,3.798979355790230,1.2675227987151400,-687.1159218809660,92.6152474,-38.0445309832977,-1.9177582559513500,1.5,1.5,0.4300000000000000,0.4300000000000000,5.42623365948632,0.0208204787342334,-376.0,-0.2353890516364370,0.807110039625011,1.7839918128331000,5.42675889,-3.6427670771669000
2017-09,-0.6950000000000000,-1.0300000000000000,-1.0528404081894000,1.2403717682930700,-1173.7068873540500,92.77529043,-59.1322874297889,-1.7897053845278400,1.5,1.5,0.4400000000000000,0.4400000000000000,5.456912262431660,0.0233339074677053,914.0,-0.3450316568658800,0.7874294109073230,2.176149178151270,5.0586333,-2.882484121848730
2017-10,-0.774,-1.0500000000000000,0.8973133950404760,1.237116083897480,-660.6352661748850,92.84144693,-57.0266679296194,-1.522847526872540,1.5,1.5,0.4300000000000000,0.4300000000000000,5.713954985189900,0.0168156560413475,-218.0,-2.159595309044580,0.7678118491677870,2.078253918252840,4.61188876,-2.5336348417471600
2017-11,-0.6620000000000000,-0.92,-3.7403858412738700,1.1771902146549200,-738.7297049668270,94.0671864,6.53447498873365,-1.2011418003203700,1.5,1.5,0.4300000000000000,0.4300000000000000,4.544270045462060,0.0216003649427709,314.0,2.16343247491233,0.7452065346186590,2.469261259037140,4.31616141,-1.8469001509628600
2017-12,-0.6400000000000000,-0.8900000000000000,2.0914213910853400,1.188252791851800,-804.3281702845820,94.76854805,-231.487179487179,-0.959605861154122,1.5,1.5,0.1700000000000000,0.1700000000000000,4.653904660305420,0.0156293957316039,795.0,-1.3553642033366000,0.7165449240280730,2.078253918252840,3.85508568,-1.7768317617471600
2018-01,-0.6780000000000000,-0.69,3.611148586111800,1.214858778295670,-1383.3913399701600,96.10181224,-205.589290468162,-0.916171875323012,1.5,1.5,0.1600000000000000,0.1600000000000000,4.852162913027120,0.0132146090453461,-1178.0,3.1485776477114800,0.7050382306842320,1.8821754240587700,4.29655681,-2.4143813859412300
2018-02,-0.617,-0.3900000000000000,-6.5785168612544400,1.1163239880166000,-1924.9031572840400,95.80244308,-350.891785879095,-1.09957076281223,1.5,1.5,0.1500000000000000,0.1500000000000000,4.908927628609120,0.014729576794984,1557.0,4.793035333491710,0.7083421989359340,1.3902905168991400,4.91798889,-3.527698373100860
2018-03,-0.8160000000000000,-0.4300000000000000,-5.389932901351280,1.0433560900143800,-1501.6263756850500,94.53506469,1019.6261682243,-1.384056587293100,1.5,1.5,-0.1700000000000000,-0.1700000000000000,5.778496550502610,0.0089166798042291,815.0,6.790401880545670,0.7438305242344150,1.2916225266546200,4.25180213,-2.960179603345380
2018-04,-0.7090000000000000,-0.1200000000000000,2.6637696561444500,1.0637340782834300,-1256.299406146950,95.00861744,71.171085783791,-1.5398104115987300,1.5,1.5,-0.1900000000000000,-0.1900000000000000,5.700358897345180,0.0100089487160307,-628.0,3.557606216214420,0.7599780125237260,1.5873349156290200,4.63950207,-3.0521671543709800
2018-05,-0.7830000000000000,-0.4000000000000000,-4.421193456767830,1.0075464913069800,-680.7347660801090,92.66133304,-5.43828175611701,-1.5225237010414400,1.5,1.5,-0.2000000000000000,-0.2000000000000000,6.553807493773120,0.0012186738179691,-778.0,1.9343003878361300,0.7751468104680250,1.6857117066422800,4.10587096,-2.420159253357720
2018-06,-0.6590000000000000,-0.3500000000000000,-2.31883152217082,0.9760013140232010,-1008.7926137631800,91.90849432,-11.5853658536585,-1.4888923363519600,1.5,1.5,-0.4100000000000000,-0.4100000000000000,7.281181437008910,-0.0052314612079109,-1890.0,-2.6474543095027500,0.7595040139997560,1.980262729617970,4.16395661,-2.1836938803820300
2018-07,-0.6220000000000000,-0.2000000000000000,7.166598396838570,1.037497754991630,-1226.8504550635500,91.76789215,28.1902229368294,-1.7806849352834900,1.5,1.5,-0.4100000000000000,-0.4100000000000000,7.317443569296380,-0.0028331115472825,-1217.0,2.2853175661913000,0.7647591286893360,1.980262729617970,4.87833279,-2.898070060382030
2018-08,-0.657,-0.3200000000000000,0.394583659290244,1.0313366092530600,-1589.296944888210,93.01413844,91.7128560116895,-2.4514422412913200,1.5,1.5,-0.4100000000000000,-0.4100000000000000,7.534881449927980,-0.0008746926370211890,-517.0,3.3452934738649900,0.7665871675383210,1.980262729617970,6.09097307,-4.110710340382030
2018-09,-0.6800000000000000,-0.1800000000000000,-2.037039867058860,1.0015585996531900,-1223.891634059800,93.4655144,150.900473933649,-3.1588407584643200,1.5,1.5,-0.6800000000000000,-0.6800000000000000,7.855077711395290,-0.0007321930895113190,551.0,1.218154584881990,0.766448935351406,1.8821754240587700,6.78805607,-4.905880645941230
2018-10,-0.7270000000000000,-0.0500000000000002,-6.209520818736700,0.9315292334236110,-1261.4724347254100,92.72514989,167.346391678879,-3.3696499736890800,1.5,1.5,-0.7000000000000000,-0.7000000000000000,8.310624692763550,-0.0040328129032326,431.0,-0.1460695898290010,0.7457246776362250,1.7839918128331000,6.07056707,-4.2865752571669000
2018-11,-0.5630000000000000,-0.0300000000000002,5.226068294249190,0.9759969528981100,-1405.839211903510,92.44176984,116.610768672951,-2.8590477596456300,1.5,1.5,-0.7000000000000000,-0.7000000000000000,8.787787819459630,-0.009062777422878,-1000.0,-0.4435128958054420,0.7187930544516480,1.2916225266546200,6.52999439,-5.238371863345380
2018-12,-0.5490000000000000,-0.1300000000000000,-0.8812029677309160,0.960961039328074,-1225.0284675836900,92.74226145,14.8985959438378,-1.9371670187127700,1.5,1.5,-0.9000000000000000,-0.9000000000000000,9.164741850647360,-0.0136706043110982,139.0,2.1895107503839400,0.7009016144400180,1.0939940038334300,9.64615696,-8.552162956166570
2019-01,-0.7970000000000000,-0.08,4.640140057721810,1.0014249045169400,-1004.2975839728500,92.17630144,-44.0798636123517,-1.1291492558283900,1.5,1.5,-0.9000000000000000,-0.9000000000000000,8.81679639954979,-0.0114933353375314,-3709.0,-4.632930517637060,0.6949337125927560,0.6975613736425140,6.26728369,-5.569722316357490
2019-02,-0.5020000000000000,-0.1,-0.7681626943805140,0.990217665616641,-896.5744906354920,91.41663552,-53.0737148979414,-0.7445381140354300,1.5,1.5,-0.9000000000000000,-0.9000000000000000,9.753624025762740,-0.0201786344917294,-2210.0,-4.507154708433090,0.7051804252816220,1.192857086527380,6.45945338,-5.266596293472620
2019-03,-0.6990000000000000,-0.29,-0.3934147640295980,0.9852340051361170,-450.98431425734000,91.60136915,-49.9582637729549,-0.7238557837598530,1.5,1.5,-0.9300000000000000,-0.9300000000000000,9.883941508390800,-0.0202454457807012,3115.0,-6.810697605131490,0.7293748217632970,1.6857117066422800,6.69306529,-5.00735358335772
2019-04,-0.5110000000000000,-0.3500000000000000,0.8002107661338930,0.9919191026014510,-636.7203043306380,92.20191309,-46.3025683145839,-0.803454844592165,1.5,1.5,-0.9500000000000000,-0.9500000000000000,10.37718384645950,-0.0219072375984711,-634.0,2.310769598589960,0.7648704214778500,2.176149178151270,7.0940753,-4.917926121848730
2019-05,-0.4120000000000000,-0.3800000000000000,-3.716903176463750,0.956035245279823,-1825.7911238318600,92.52289067,-41.6553803021759,-0.8313489903174290,1.5,1.5,-0.9000000000000000,-0.9000000000000000,9.915215473584480,-0.0145907481484935,-858.0,4.932677332777600,0.7868544351141850,2.3716526617316100,7.88228824,-5.510635578268390
2019-06,-0.419,-0.33,3.932795659467850,0.9951278703255040,-1523.0219711998700,93.36751256,-36.5057471264368,-0.8565913563809160,1.5,1.5,-0.9000000000000000,-0.9000000000000000,9.269454401343890,-0.0066792050334189,247.0,2.2999761925186700,0.7720693953639670,2.5667746748577800,6.48207311,-3.915298435142220
2019-07,-0.1600000000000000,-0.0299999999999998,-0.8587008948546260,0.9871477764759210,-1009.8470583285600,93.35480236,-36.0889333783588,-1.0573392079716100,1.5,1.5,-0.9000000000000000,-0.9000000000000000,9.855852854641190,-0.0118715934862114,-2683.0,-2.2049013805876200,0.7433829248906590,2.858745685191250,7.27531201,-4.416566324808750
2019-08,-0.2250000000000000,-0.33,-4.912084007869870,0.94055471071511,-1709.332883849630,91.88541612,-42.0350515639504,-1.430671536328210,1.5,1.5,-0.6300000000000000,-0.6300000000000000,9.859983200034570,-0.0142738642474668,-1834.0,-3.570842370867970,0.7214729279009510,2.858745685191250,6.39141731,-3.5326716248087500
2019-09,-0.197,-0.3,1.023572102201070,0.9556168956584180,-1419.779902276100,91.44921322,-56.724593879864,-1.647467776157920,1.5,1.5,-0.4000000000000000,-0.4000000000000000,9.421253992072170,-0.0151384245842576,-168.0,1.0961174903845200,0.7316900473774390,2.5667746748577800,7.15406616,-4.587291485142220
2019-10,-0.2320000000000000,-0.27,0.8072532767623230,0.9680175743468650,-1024.440130630790,92.43960848,-90.7826451234811,-1.2562213374527900,1.5,1.5,-0.08,-0.08,9.241244020236550,-0.0200147642140538,-2236.0,3.944138790522360,0.7325511484667100,2.469261259037140,7.1554484,-4.68618714096286
2019-11,-0.3400000000000000,-0.2100000000000000,-0.486094357823453,0.9680988641887110,-1119.4448471211000,92.64789676,-169.551677721284,-0.2085240090008260,1.5,1.5,-0.06,-0.06,9.401750023941350,-0.0257323058055913,-867.0,0.0750374955307275,0.7126403772452860,2.5667746748577800,4.72356632,-2.1567916451422200
2019-12,-0.3210000000000000,-0.1900000000000000,0.5751785933532180,0.9770517672481420,-1195.9582224352900,93.3674894,-331.296673455533,1.0054283631631000,1.5,1.5,-0.05,-0.05,8.264049513606840,-0.01475873808353,-327.0,4.926535862456310,0.6934672293969960,3.343477608623740,4.44112097,-1.097643361376260
2020-01,-0.3330000000000000,-0.6200000000000000,-1.9912720929685700,0.9615987425415860,-1192.777830417800,94.13235797,-420.991047083324,1.7075651550854900,1.5,1.5,-0.09,-0.09,9.287057568697900,-0.0173181014929799,-1252.0,5.186453644480650,0.6852605084760330,4.210117601863530,6.30707483,-2.096957228136470
2020-02,-0.219,-0.6500000000000000,-13.063803969106500,0.8415494640249600,-1060.637189860180,93.85811061,-268.835495629679,1.67455267879519,1.5,1.5,-0.08,-0.08,9.37385276299694,-0.016860727275981,2363.0,8.638750140692400,0.7153395516235620,4.592893188839970,4.44858637,0.1443068188399730
2020-03,-0.3740000000000000,-0.97,-15.528525338832600,0.7172112830469150,-5991.878970959030,92.27546214,-195.412844036697,1.2646007925736800,1.2727272727272700,1.0,1.1927272727272700,0.92,11.75394930664910,-0.0508760607853438,-2497.0,1.2886154436386100,0.7403774889103400,4.49733656427312,8.48713324,-3.989796675726880
2020-04,-0.488,-0.83,10.792603031571200,0.8042906021044660,-4432.256180130080,90.01847091,-283.567352971505,1.207687874443030,0.6428571428571430,0.5,0.5928571428571430,0.45,14.047567913986400,-0.1051648538155490,-7578.0,-5.640197924563670,0.7808894336701120,3.343477608623740,5.2161359,-1.8726582913762600
2020-05,-0.4150000000000000,-0.4600000000000000,4.3598672940564200,0.8478686642883460,-1563.770600020710,90.21462907,-437.908827328317,1.8116865851809800,0.48,0.1,0.43,0.05,16.032229973983900,-0.1591651599728950,737.0,6.034507437904150,0.8395660281638450,2.858745685191250,2.75745516,0.101290525191247
2020-06,-0.5740000000000000,-0.64,2.995222703627270,0.8791724773909040,-2255.2363952931900,92.85639443,-433.816075307748,2.68569325515201,0.1,0.1,0.02,0.02,18.135012331978900,-0.1921008560813800,-1828.0,7.843493811189700,0.8670936373064370,3.246719013750140,3.43415529,-0.1874362762498590
2020-07,-0.595,-0.71,1.813607127172000,0.899361106448734,-1021.5332434618100,93.03402698,-278.243619380101,3.036813407135260,0.1,0.1,0.0,0.0,16.768833699086200,-0.1699682749978660,776.0,16.14566653250900,0.8877850280324140,2.955880224154440,0.1246441,2.8312361241544400
2020-08,-0.6250000000000000,-0.6600000000000000,2.3010349495602600,0.9265892443821710,-742.1079299711910,95.32343607,-185.320238296372,2.566702801202720,0.1,0.1,0.01,0.01,16.240754875459500,-0.1353542967419960,-545.0,18.342555675442800,0.8481193192597040,2.858745685191250,0.94217248,1.9165732051912500
2020-09,-0.6930000000000000,-0.6100000000000000,-4.295842779653860,0.8925051733238960,-1041.80249215892,93.99246401,-185.421213443911,1.839064616114920,0.1,0.1,0.01,0.01,17.00120266938150,-0.1141371607466840,-3.0,14.12257268138100,0.8289270592730110,3.149866705937100,-1.79949142,4.949358125937100
2020-10,-0.7980000000000000,-0.3000000000000000,-10.75366417514290,0.8023026595277260,-1137.1935010145300,92.45886028,-987.26701317539,1.6909150653862000,0.1,0.1,0.01,0.01,16.977839211547400,-0.1052467104793880,-9610.0,16.573271410999400,0.8010041519120250,3.05292050348228,0.21427525,2.83864525348228
2020-11,-0.739,-0.39,19.369299908975400,0.965914822129892,-2426.728304770710,93.05097901,207.279701170749,2.371662338876800,0.1,0.1,0.01,0.01,16.08708423057250,-0.1024470458575090,8576.0,20.255140343892900,0.7816016493107260,2.955880224154440,0.76233868,2.193541544154440
2020-12,-0.8110000000000000,-0.3000000000000000,8.332894815580330,1.0508739182487000,-2724.7513763686900,93.94012525,110.478426768418,3.2848327421581800,0.1,0.1,0.01,0.01,16.42930934353680,-0.1118955226756680,20.0,19.589390206211400,0.7734009048901320,2.3716526617316100,0.704114,1.6675386617316100
2021-01,-0.69,-0.0399999999999998,-0.0826993517324711,1.0505409948220400,-1946.3051183669100,92.40688997,84.21255049897,3.5908821506122400,0.1,0.1,0.03,0.03,16.849061401233300,-0.1169711564689070,69.0,26.09257732930380,0.7838916706470140,2.5667746748577800,-0.50084118,3.067615854857780
2021-02,-0.7070000000000000,-0.1500000000000000,-0.0147072554155297,1.0531281190297200,-1072.9375665193400,93.08690354,50.210098665119,2.916283454174580,0.1,0.1,0.03,0.03,16.312891264490800,-0.1049272483170360,-844.0,29.3908442059331,0.8296527512484660,2.3716526617316100,1.59237533,0.7792773317316060
2021-03,-0.7070000000000000,0.1900000000000000,1.9504899921538000,1.076100617224940,-773.9371256278430,91.3420017,-35.2272727272727,1.7438987684452100,0.1,0.1,0.04,0.04,14.392957568267800,-0.0692103481879395,-2320.0,33.82926202060770,0.8843341355849160,3.149866705937100,-1.75273954,4.902606245937100
2021-04,-0.743,-0.04,4.698656198617470,1.128044472857770,-962.5855379576910,92.43127981,-56.7294413938705,0.8780310568037190,0.1,0.1,0.05,0.05,11.189529808636700,-0.006593609229756,-2013.0,35.18947269400820,0.9124338250614680,4.210117601863530,-0.29679358,4.506911181863530
2021-05,-0.5610000000000000,-0.26,9.001990608537500,1.2289592057287600,-1418.2676707657300,93.50207987,-45.4677647423612,0.7773277182692930,0.1,0.1,0.05,0.05,8.99052837992678,0.05375279564842,-2136.0,23.86181375770840,0.915460011736866,4.592893188839970,3.02640504,1.566488148839970
