date,value,gdp,money_velocity,mo12m
2016-11-01,301912.513383,228009.6748685096,0.7552177030147181,-0.065398341916665
2016-12-01,314134.602803,225368.7,0.7174271729031174,-0.03466828295975137
2017-01-01,309937.900916,205400.01517853484,0.6627134486343532,-0.010779024300250906
2017-02-01,312283.330177,181707.67314284595,0.5818679884060903,0.007002792758733184
2017-03-01,315143.195286,163310.8,0.5182114113293531,0.004890588525151076
2017-04-01,319169.305113,163548.48659768593,0.5124192207010088,0.005818770689021788
2017-05-01,321281.23799,177340.37824699588,0.5519786320436043,0.005212210560872817
2017-06-01,321197.329711,194964,0.6069913475788248,0.016914886229556822
2017-07-01,324341.891619,210397.8962992172,0.6486917100007813,0.015226012621213422
2017-08-01,329735.290238,223752.28592244905,0.6785815548009637,0.021254991702200375
2017-09-01,332192.818038,237244.3,0.7141764876231047,0.027123856217052537
2017-10-01,336513.679652,252417.3587476068,0.7500953869353543,0.017035099373057597
2017-11-01,339393.510982,261495.75348290504,0.7704795319341674,0.020208515847187233
2017-12-01,349970.053877,256100.6,0.7317786112351452,0.02000403507711274
2018-01-01,348600.122045,231090.66198243,0.6629104448580744,0.00029725701828913485
2018-02-01,352161.174188,202698.9200898829,0.5755856549412594,-0.010796836378712227
2018-03-01,351004.459793,181398.9,0.5167994164717379,-0.0027247467476508827
2018-04-01,354714.949367,182772.70102532653,0.5152664170244027,0.005556380807688766
2018-05-01,356303.386131,200194.20370662515,0.5618644433343132,0.017909771713641127
2018-06-01,362161.468394,221319.4,0.6111069766240947,0.006780375143214875
2018-07-01,360356.359938,238530.79961712257,0.6619303171398508,0.02040816451786258
2018-08-01,365220.545195,252568.7901959707,0.6915514297289003,0.019113214669887066
2018-09-01,366261.572473,267023,0.7290500016069372,0.020826104249572805
2018-10-01,368213.812673,284312.25483735057,0.772139026435274,0.029387781719312875
2018-11-01,376336.326,295155.70213323616,0.784287037263674,0.017920664673395047
2018-12-01,381075.32178,289317.3,0.7592128995616957,0.03748987454039555
2019-01-01,382602.23044199997,260408.69811482303,0.6806251438053216,0.026722612510713752
2019-02-01,384958.115211,227374.56843476885,0.5906475521632846,0.02616795101254277
2019-03-01,383090.018426,202555.4,0.5287410014811619,0.023106808229294975
2019-04-01,390089.806916,204122.0039226233,0.5232692582674376,0.015531462906607311
2019-05-01,389250.649603,223922.01427292364,0.5752643303262398,0.02384896775529467
2019-06-01,390477.780924,247082.1,0.6327686543785456,0.03544662159498695
2019-07-01,391420.621546,264377.1800717646,0.6754298713939753,0.02039422263125057
2019-08-01,396299.995963,277605.84402036073,0.70049418836299715,0.012931444068596015
2019-09-01,400422.300777,292199.8,0.7297290870987966,9.314662785303435e-4
2019-10-01,404380.944476,311780.1151413926,0.771005952185506,-0.0014674484917554188
2019-11-01,411920.567553,325677.3208251203,0.7906313655562169,0.008089293831347627
2019-12-01,422632,321957.3,0.7617911090499536,0.0033958978960267516
2020-01-01,419529,292291.38714912167,0.6967131882399588,0.02363715854617153
2020-02-01,423524.1782,253609.44086900537,0.598807468199003,0.013815203340523805
2020-03-01,433934.672232,219326.1,0.505435758041337,-0.04407686064545762
2020-04-01,439075.99278,207053.48832611353,0.47156640702480435,-0.09880735477146738
2020-05-01,445553.879858,212323.5140071776,0.476538357324699,-0.1716184505052695
2020-06-01,443745.796114,226768.8,0.5110331229858958,-0.19238552755462998
2020-07-01,446125.387037,244623.1523612105,0.5483282491182739,-0.18817885861841532
2020-08-01,452793.891785,265186.78150559065,0.5856677537326613,-0.16392203752421794
2020-09-01,460999.182213,288914.8,0.6267143438586618,-0.14116847616653638
2020-10-01,469280.053954,316149.29287674365,0.6736900284019601,-0.12621941958773808
2020-11-01,477295.561534,334520.4006190891,0.7008663553123354,-0.11353585773912592
2020-12-01,487349.930871,331770.8,0.6807650498832608,-0.10636256869385387
2021-01-01,490302.268956,299724.7996130448,0.6113061647690279,-0.12258562764785125
2021-02-01,496963.107519,260913.84968158443,0.5250165369098532,-0.12322981126318672
2021-03-01,499199.698058,230158.6,0.46105516669054314,-0.08780659192530696
2021-04-01,503531.656087,229269.60378478427,0.4553231182453624,-0.03444538995456376
2021-05-01,505771.403048,249322.92227409472,0.4929557518902128,0.034451360133277695
2021-06-01,519456.541193,273949.6,0.5273773227897735,0.03198266231429539
2021-07-01,525186.963501,292805.18689842185,0.5575256189653389,0.016773474395774052
2021-08-01,533282.413158,307705.2560126525,0.5770024445218037,-0.014795605794634643
2021-09-01,535908.266044,324381.8,0.6052935185988847,-0.034179567564848884
2021-10-01,542910.653017,346719.6185888581,0.6386310835164279,-0.05204017190026466
2021-11-01,547557.426203,363071.96103135846,0.663075585603973,-0.0539200796584412
2021-12-01,564423,360599.8,0.6388821858783217,-0.06152322892034674
2022-01-01,566680,330814.4785090348,0.5837765202742903,-0.04503413523588337
2022-02-01,570573,295514.3870631716,0.5179256415273271,-0.013506041970147655
2022-03-01,567285,270045.3,0.47603109548110734,0.032481858728666914
2022-04-01,569711.696682,275313.93370841554,0.48325132749045435,0.061337121103616145
2022-05-01,569421.351192,301855.88759359333,0.5301098860478315,0.07537011996543937
2022-06-01,569309.426134,331832.7,0.5828687964177421,0.10522157709479112
2022-07-01,575950.796515,354393.03201742953,0.6153182427419384,0.10365913567138227
2022-08-01,576962.815862,371195.94966656726,0.6433619974486384,0.11500740344667139
2022-09-01,581778.629487,388259.9,0.6673670711183725,0.10255116007713706
2022-10-01,580835.761196,409774.61867552774,0.7054913730376381,0.10469313387169363
2022-11-01,584559.596728,424446.4339072741,0.726096083757859,0.09504270632507571
2022-12-01,603042.013406,419646,0.6958818634042202,0.08921782260611409
2023-01-01,603647.945983,387118.6939798076,0.6412987844254334,0.09853473401793554
2023-02-01,612183.890286,348685.9479528506,0.5695771376635729,0.09972762882318212
2023-03-01,613926.403578,318557.1,0.5188848339856863,0.09002298150558473
2023-04-01,618680.433547,318469.4272265598,0.5147559385395792,0.06519301501504349
2023-05-01,624790.65304,342411.1907527219,0.5480414745109835,0.03382617252592429
2023-06-01,624519.300181,377209.2,0.6039992677418874,0.03625253479687226
