date,value,gdp,money_velocity,mo12m
2017-02-01,27514881.1461953,27112302.69075701,0.9853687009113627,-0.07351719247538953
2017-03-01,27708099.9482685,26028356.03,0.9393771524787117,-0.06983001561009688
2017-04-01,27231578.2209387,25823587.812784087,0.9482956736208557,-0.027254357727805753
2017-05-01,27654477.7210302,26294759.69376606,0.9508319035716185,-0.055934064259492766
2017-06-01,27746099.7777535,27030250.47,0.9742000023971852,-0.03463717678150635
2017-07-01,29196880.7923572,27769161.40244803,0.9511002767705616,-0.05615030041658088
2017-08-01,29143633.5128885,28522033.593102746,0.9786711591912225,-0.012509374516804363
2017-09-01,29428601.5848488,29377674.03,0.99826945379304,-0.0230445531303504
2017-10-01,30520121.8491271,30408686.383577663,0.9963487870035282,-0.05448131979529123
2017-11-01,30449788.6174462,31183383.39811621,1.0240919498616714,-0.047242547541734
2017-12-01,28473663.2401824,31275354.08,1.09839586905923,0.0575331558393346
2018-01-01,27737479.9337926,30385833.3985679,1.095479238600505,0.08986881975710952
2018-02-01,29233948.2765974,29257972.014272213,1.0008217753362465,0.015682530214924908
2018-03-01,28612117.0091296,28438604.23,0.9939356888875356,0.058079479860524204
2018-04-01,28641297.8065158,28643418.904459488,1.0000740573265225,0.05460151843566119
2018-05-01,29730878.5508639,29587329.931352735,0.9951717330093162,0.046632669003999073
2018-06-01,28830001.847462,30699566.8,1.0648478956896976,0.0930485455445061
2018-07-01,29164189.3773269,31647730.772007413,1.0851572235575762,0.1409493300140777
2018-08-01,29430207.5933366,32478545.213017076,1.1035785293057416,0.12762956069712225
2018-09-01,30435997.0638931,33368049.14,1.0963350098224731,0.09823555720033476
2018-10-01,31555104.1449324,34449214.03159562,1.0917160619521515,0.0957167572165525
2018-11-01,31182261.5437454,35237907.747098096,1.130062606192404,0.10347767731700895
2018-12-01,32739618.7934107,35230607.63,1.076084845468349,-0.02031237026591357
2019-01-01,33288545.6282815,34092309.67461025,1.0241453638529008,-0.06511659211244804
2019-02-01,32236245.9399048,32732169.45712032,1.0153840344232399,0.014550302007668539
2019-03-01,33481293.8156434,31824349.67,0.9505113465815581,-0.043689287739109406
2019-04-01,33760420.0636186,32228857.765664093,0.9546343826567202,-0.045436309778173145
2019-05-01,34009088.07114,33547398.535013847,0.9864245246693945,-0.008789647102888343
2019-06-01,34440804.2524876,35001877.95,1.016290958056587,-0.045599881287890796
2019-07-01,35172556.398176,36133467.6114682,1.027319913924199,-0.05329855285279622
2019-08-01,34793204.2185069,36989991.34270871,1.0631383965215053,-0.03664454473364672
2019-09-01,34229645.4736069,37806924.41,1.1045082088025537,0.0074550195942425365
2019-10-01,35135273.774936,38774157.98801154,1.1035678343190074,0.010856094162124097
2019-11-01,35696887.0290373,39501170.716523565,1.106571861137127,-0.020787118276947496
2019-12-01,34850876.017,39577340.04,1.1356196619188128,0.055325392510803637
2020-01-01,34128187.6113881,38669276.38246413,1.1330597693257152,0.10634662745830474
2020-02-01,33949618.6953133,37254083.05115847,1.0973343584651616,0.08070869864373165
2020-03-01,35776635.5020761,35647406.08,0.9963878821956693,0.048265110962749345
2020-04-01,35875663.6318807,34446857.37396613,0.9601733845936476,0.005802223382644761
2020-05-01,35949843.8025433,33828260.99520701,0.9409849227999652,-0.046064955536926286
2020-06-01,35767994.4662086,34023197.6,0.9512190467414388,-0.06402882048619499
2020-07-01,36813447.8641421,35154023.58583937,0.9549234213424741,-0.07047122478642691
2020-08-01,36118143.6783215,36980105.49632505,1.0238650642092912,-0.03694094055930342
