Date,Term_Premium,Risk_Premium,Stock_Prices_mom%_change,Stock_Prices_mom24mma%_change,Stock_Market_Volatility,Current_Account_Balance_change_yryr%,Current_Account_Balance_over_GDP,One-Day_Repo_Rate_AVG,One-Day_Repo_Rate_EOP,Policy_Rate_&_Fed_Funds_Rate_Differential_AVG,Policy_Rate_&_Fed_Funds_Rate_Differential_EOP,Broad_Money_mo12m%_change,Velocity_of_Money_mo12m%_change,Portfolio_Flows,Foreign_Exchange_Reserve_change_yryr%,Foreign_Exchange_Reserve_over_GDP,CPI yryrl,Bank Lending yryr%,Bank_Lending_mo12m%_change
2016-12,-0.1999999999999993,-14.7,7.785039181018483,1.5396002397657216,-918.7198056603096,-13.1141127154169,-7.95698948071261,14.75,14.75,14.2,14.2,39.50914199379449,-0.0991556831924256,1054.0,62.78684197502351,0.2909335253420667,20.94502241822073,64.27595589,-43.33093347177928
2017-01,0.1099999999999994,-14.900000000000002,2.65372959985873,1.5528730880866857,-609.9943699959629,-28.0481999090169,-9.007715137092909,14.75,14.75,14.19,14.19,41.48060872113541,-0.1150428313014582,1054.0,79.72756874994822,0.393019698489301,24.76410229145973,69.57029082,-44.80618852854027
2017-02,-0.1099999999999994,-14.59,-5.798544721676638,1.4419975685197035,-359.1958477876871,-40.7341200761453,-8.099931025779526,14.75,14.75,14.18,14.18,36.63398011567952,-0.0623629665896278,1054.0,83.38873795582253,0.4177289443320603,26.39015437863776,57.13613767,-30.74598329136224
2017-03,-0.2200000000000024,-15.02,8.855413158514176,1.5493885638480074,-379.8143669973314,-50.0865235202712,-6.705067803615126,14.75,14.75,13.93,13.93,38.375333164402655,-0.0717386016752169,7588.0,99.44805768470296,0.4336760218316756,26.92634869277628,57.64265597,-30.71630727722372
2017-04,0.1000000000000014,-14.84,-4.318650537137924,1.454582110788327,-260.6242227003463,-58.077771246504,-5.381915631166312,14.75,14.75,13.92,13.92,38.76043275004129,-0.0767256300446824,7588.0,93.74460038795702,0.4412774136619544,27.383666562972785,57.76104792,-30.377381357027215
2017-05,-0.0300000000000011,-16.38,7.286948269206013,1.532479500555597,-235.19473064934184,-63.8606461127832,-4.45811979005034,15.39516129032258,16.75,14.56516129032258,15.92,39.363289868335805,-0.0808693452244081,7588.0,104.45223624746768,0.4795310186983715,26.00539053343068,51.83898792,-25.83359738656932
2017-06,-0.0,-16.060000000000002,0.4211511113876494,1.5060805943308873,-322.78661422228186,-67.5781739239344,-3.635024291121973,16.75,16.75,15.59,15.59,39.2974799015286,-0.0315710348283637,8184.0,108.08099090308158,0.4953008034852187,26.082461828189828,51.31177854,-25.22931671181017
2017-07,0.009999999999998,-16.34,0.1759505397583252,1.4740368864932747,-219.98259985035435,-68.5980313913275,-3.0447503152005466,18.233870967741936,18.75,17.163870967741936,17.68,38.70772913279134,-0.1549605484413401,8184.0,194.49324196418428,0.5176992149299685,28.51789422336625,49.7080527,-21.190158476633755
2017-08,-0.0799999999999983,-14.72,-0.0269013918675733,1.439204540502124,-235.8284782727359,-68.0085828735134,-2.712321776618676,18.75,18.75,17.68,17.68,39.58024887110187,-0.1603140433075851,8184.0,168.9389755626122,0.5066262181488926,27.68738737351775,47.42576857,-19.73838119648225
2017-09,0.0500000000000007,-13.12,3.523763451520112,1.4499728535926677,-287.6073427283503,-67.2142790393421,-2.573724555715009,18.75,18.75,17.69,17.69,39.69550197986928,-0.1609926424741238,7479.0,116.0267740918869,0.4910458413769079,27.459683290312547,46.68198347,-19.22230017968745
2017-10,-0.0700000000000002,-13.27,3.267953149761918,1.4558407353922402,-267.40341693748354,-66.9340623898352,-2.5225430427113693,18.75,18.75,17.68,17.68,40.45312482556197,-0.1024570287226101,7479.0,123.78498257471747,0.4620048253060609,26.849925303500697,46.06466837,-19.214743066499302
2017-11,-0.0100000000000015,-13.79,1.67224686558298,1.4386018090524642,-252.4052495985031,-65.808124595746,-2.5010803419897427,18.75,18.75,17.68,17.68,20.718664949544703,0.0442939030745178,7479.0,72.407912317101,0.4522806237397873,23.111172096338663,11.25457366,11.856598436338665
2017-12,-0.0799999999999983,-13.78,2.9962515995506864,1.433244964448734,-314.87662040671324,-61.7291362895617,-2.5401031362593027,18.75,18.75,17.42,17.42,20.450493695344203,-0.024931092743996,541.0,62.51285767127938,0.4592488305727979,19.803085049913435,12.54666088,7.256424169913435
2018-01,0.1199999999999992,-12.03,0.1546693086288654,1.391138002105568,-281.77128373861194,-52.1525929629031,-2.699686318933456,18.75,18.75,17.41,17.41,20.43512790444677,0.0616343531311958,541.0,52.44727197289261,0.4772474600603884,15.785808461558032,9.92984776,5.855960701558033
2018-02,0.1139999999999989,-11.93,2.860719421208225,1.382716722378288,-242.1997667490247,-39.5955598681288,-2.9419307330071525,18.25,17.75,16.9,16.4,25.3939795707934,0.0196457326826182,541.0,72.10198936307258,0.5198304291792978,13.453089295760623,19.83039166,-6.377302364239377
2018-03,0.1240000000000005,-12.085,12.780324558948708,1.507098632640021,-671.388551113796,-31.7048148017122,-3.0843315985151363,17.653225806451612,16.75,15.983225806451612,15.08,21.524651699672617,0.0494338625375622,6906.0,58.06116852984604,0.5601605628674058,12.486898204586929,15.3305985,-2.843700295413072
2018-04,0.2249999999999996,-11.925,4.844772107976139,1.5256241841910398,-677.8444674555366,-37.186580393943,-2.8600082852401827,16.75,16.75,15.06,15.06,21.3444326350718,0.0536828309757282,6906.0,63.50136509151794,0.6039235265105048,12.31021971339834,16.10861847,-3.79839875660166
2018-05,0.9299999999999996,-12.49,-10.281395988209171,1.3204919224648333,-508.5552220824071,-55.1355127750177,-2.2319299359770794,16.75,16.75,15.05,15.05,19.362647303941063,0.0713482435989039,6906.0,49.00607483402821,0.6241168224963506,10.795714150509236,14.98620077,-4.190486619490764
2018-06,0.1500000000000021,-14.1,-0.4019609455768734,1.276957369468834,-570.606103561786,-68.271954674221,-1.4664693040148151,16.75,16.75,14.84,14.84,18.371920669186025,0.0782323875644691,-2830.0,41.06670801487022,0.6213264122503996,13.453089295760623,14.24557488,-0.7924855842393761
2018-07,0.5399999999999991,-14.15,-4.699866349003421,1.1807955197011113,-342.8750620509983,-51.6207022391367,-1.057875619209005,16.75,16.75,14.84,14.84,17.863680930666103,0.0424793078122403,-2830.0,26.70133509889503,0.5990782615031479,12.663265093336602,15.41061199,-2.747346896663398
2018-08,0.2870000000000026,-15.29,2.7549086371860634,1.1848993043640927,-365.7616413680487,-17.1634264884569,-1.2058019775036817,16.75,16.75,14.84,14.84,17.02904594347332,0.0499398742564379,-2830.0,27.009189265500467,0.5565784937832866,13.27811112338184,15.75007376,-2.471962636618158
2018-09,0.221,-15.669999999999998,-8.700757866779602,1.056230073852191,-397.1214456216627,14.696157792726,-1.7620323082527494,16.75,16.75,14.57,14.57,16.356451391733163,0.0559813140499628,-3240.0,25.723002565671997,0.5211604231732297,14.842000511827322,16.49962713,-1.657626618172678
2018-10,0.5500000000000007,-14.9,-9.346853241582943,0.9384736561749774,-700.9319020949462,37.7071306241423,-2.3677416875246364,16.75,16.75,14.55,14.55,15.39233279705254,0.0407957916436846,-3240.0,24.652905588432404,0.4890766670056248,16.29688282781397,18.69192111,-2.3950382821860288
2018-11,0.7339999999999982,-14.79,0.522328190552804,0.930025087879731,-415.3078441398548,59.4820547614393,-2.887915716453153,16.75,16.75,14.55,14.55,14.040328798167842,0.0530937028398958,-3240.0,25.11923738477919,0.4766243886236448,14.583044821153951,22.86404186,-8.28099703884605
2018-12,0.7759999999999998,-15.416000000000002,-2.130185067007017,0.9052984523302896,-477.3158021020394,81.9027341999104,-3.4104935897691195,16.75,16.75,14.35,14.35,13.302139823035846,0.0599864590385918,-2650.0,17.365710080941852,0.4711079647603975,11.332868530700328,23.99889297,-12.666024439299672
2019-01,0.2310000000000016,-15.12,8.368588890414603,0.9791017818139696,-310.19745235208313,103.975436493913,-4.13325535520482,16.75,16.75,14.35,14.35,11.856659704120965,0.0723323383535604,-2650.0,13.67057677943395,0.4731823561712767,11.955923505763923,22.37593352,-10.420010014236077
2019-02,-0.1610000000000013,-14.87,4.794403214343349,1.021753016727754,-626.1208123168633,121.287044877223,-4.975488830249893,16.214285714285715,15.75,13.814285714285717,13.35,11.527029590345276,0.0755047562282733,-2650.0,4.415169191122614,0.480904199680805,13.453089295760623,21.24263876,-7.789549464239375
2019-03,-14.708000000000002,-14.19,-0.4464343010692412,1.008875536947823,-351.37202251612337,135.565915565916,-5.609666269518666,15.75,15.75,13.32,13.32,11.40141043916625,0.0767050683052299,6942.0,4.422126378494951,0.4954547397528251,13.27811112338184,19.78835046,-6.51023933661816
2019-04,0.189,-13.79,1.23674504067071,1.0162999730431186,-195.3247980770469,157.250915295205,-5.519958160818294,15.75,15.75,13.3,13.3,11.332134068316144,0.0773602051209507,6942.0,1.2059259411728362,0.5098227888007432,12.22176327242491,18.103364,-5.881600727575089
2019-05,0.1549999999999993,-13.824,-7.69992258790964,0.931472043235942,-456.4558864173634,181.115752527375,-4.559653483957756,15.75,15.75,13.35,13.35,11.627833920354671,0.0744615374264087,6942.0,0.9054102096510696,0.5152353154304842,13.19050708799386,14.3617594,-1.1712523120061409
2019-06,0.3060000000000009,-13.73,2.392147152304322,0.9525953045652452,-397.6765740268736,120.718344155844,-3.0410769514933857,15.75,15.75,13.35,13.35,11.849526419844524,0.0722108727149394,3178.0,5.777593094018929,0.510049359329459,8.984070399978954,13.78579556,-4.801725160021046
2019-07,0.1649999999999991,-13.71,-5.022927874707288,0.902955419994886,-211.93018185476384,-15.1443311467019,-1.689606791531249,15.75,15.75,13.35,13.35,12.079752659983995,0.0747789181159419,3178.0,0.9225906609574565,0.4902931421975151,8.342160813907237,11.49185691,-3.1496960960927627
2019-08,0.4269999999999996,-13.21,10.773890103916614,1.000314466018411,-376.3401578311049,-41.5954645798649,-0.9800286403309734,15.266129032258064,14.25,13.136129032258063,12.12,11.778203975558046,0.0775620451289398,3178.0,0.171530919774554,0.4591896512630249,7.232066157962608,10.91543494,-3.683368782037393
2019-09,0.359,-12.22,-3.893468038524178,0.9575485306961148,-548.2071148485295,-31.3021868787276,-0.9872941959825,14.183333333333334,13.25,12.283333333333331,11.35,12.990574943741104,0.0661075914642705,-1982.0,0.2802540701164924,0.4272116778628563,4.688358589885046,9.94119468,-5.252836090114955
2019-10,0.0860000000000003,-12.47,2.106012519506938,0.9767054373584844,-431.5361799141261,-12.4943376024379,-1.4318552023638838,13.25,13.25,11.67,11.67,12.927085741181402,0.0346697103723782,-1982.0,0.4555630431106516,0.4024487194680632,3.05292050348228,7.51982768,-4.46690717651772
2019-11,-12.326,-12.103,-4.8671453947721,0.9286079908436352,-253.99513121793223,1.8271754492227,-2.065677627027443,12.783333333333331,12.25,11.223333333333333,10.69,13.166385284714291,0.0324362606232295,-1982.0,1.0302867027048856,0.3916353375869875,3.5367143837291346,3.97110547,-0.4343910862708653
2019-12,0.1660000000000003,-11.782,0.8094178401179567,0.9380446295190914,-463.8547293481938,-1.68175937904269,-2.6626206144652724,12.25,12.25,10.7,10.7,13.278510845867638,0.0314245810055866,2255.0,6.336273311726259,0.3917628098628481,6.859279146561168,4.18788378,2.6713953665611685
2020-01,0.0839999999999996,-12.14,-0.3059829990344871,0.9379513466822093,-230.1827949321473,-21.9778536634359,-3.015234000966306,12.25,12.25,10.66,10.66,13.745770568704977,-0.0386561709305594,2255.0,6.241237393152721,0.3966454360761478,6.95260626486103,3.53077662,3.42182964486103
2020-02,0.08,-12.52,-6.537182696259168,0.8794099811645477,-162.22204783637224,-37.9750516568455,-3.057974839555163,12.25,12.25,10.67,10.67,13.929727404002636,-0.0401779507854858,2255.0,2.195652730484654,0.4014157034733515,5.164323315183839,4.01401901,1.1503043051838384
2020-03,-0.2460000000000004,-14.254,-26.25117803602753,0.6530866661319168,-1284.998948929481,-39.2052951007125,-2.968964640909669,10.798387096774194,9.25,10.718387096774194,9.17,14.822093586944122,-0.047632008709853,-8218.0,-11.598633109522485,0.3899683269797662,4.974209189481401,8.83188274,-3.857673550518598
2020-04,-0.2780000000000004,-12.96,10.007358811916692,0.7348174038064462,-1146.8731394891686,-13.8555581962185,-3.068971898548893,9.25,9.25,9.2,9.2,15.698340640315012,-0.0548201631234123,-8218.0,-20.34773014432403,0.3708807082242198,5.732506661926935,12.82897513,-7.0964684680730645
2020-05,-0.4519999999999999,-13.347,-3.163717401108973,0.7279176267788822,-338.6868953035279,58.319191777088,-3.470066483953369,9.25,9.25,9.2,9.2,17.239745604892377,-0.0673290626225648,-8218.0,-23.24528607964556,0.3502458580915523,4.592893188839973,16.57695132,-11.984058131160026
2020-06,-0.1999999999999993,-13.251,5.327226437211239,0.7810534301587051,-303.1229989603014,251.916888848028,-3.973336743132006,9.25,9.25,9.17,9.17,17.47485501379872,-0.0640857548766524,637.0,-18.857920575018817,0.3521768087783771,5.448818528406978,18.66203359,-13.213215061593022
2020-07,-0.0579999999999998,-13.909,-1.5340110491899923,0.7822781117611941,-246.87384514301968,459.103752619214,-4.097244003601635,9.25,9.25,9.15,9.15,19.10799188846665,-0.1026141240733515,637.0,-20.521901305255973,0.3510614351047165,4.1141943331175215,22.41010813,-18.29591379688248
2020-08,-0.2240000000000002,-14.027,7.231783505952197,0.8518988700862449,-295.6748934756871,277.194414446091,-3.72839291797676,9.25,9.25,9.16,9.16,19.15410815692092,-0.1028277634961439,637.0,-19.960607879432867,0.3414499974296064,3.343477608623742,25.35521794,-22.011740331376256
2020-09,-0.0999999999999996,-13.888,-3.314449511217231,0.8357830688306868,-287.6676942428074,101.483142815801,-3.1120612566618866,9.183333333333334,8.75,9.093333333333334,8.66,18.62165697037217,-0.0989247311827955,6686.0,-19.443473186143667,0.3167242566481295,3.6331929247390207,30.72666372,-27.09347079526098
2020-10,-0.1549999999999993,-13.807,-4.313480331268596,0.8090310285323803,-187.7731485532064,50.6197938726528,-2.798729315838653,8.75,8.75,8.66,8.66,19.42980537410561,-0.1034791506779228,6686.0,-17.472827862056484,0.3008179287946455,4.401688541677426,31.83067295,-27.42898440832257
2020-11,-0.3010000000000001,-13.638,4.071229880411787,0.8494161792707839,-338.83314457716824,42.8135931680097,-2.998717766764456,8.483333333333333,8.25,8.393333333333333,8.16,19.560334778482478,-0.1044018774578206,6686.0,-17.294392954246973,0.2940697807083119,5.543470688810053,33.00679564,-27.463324951189943
2020-12,-0.3269999999999999,-13.551,-0.8963434414507454,0.8483216797279152,-149.2590638204866,51.9204260651629,-3.5990727680731696,8.25,8.25,8.16,8.16,19.70578639573468,-0.1054472763618191,3482.0,-16.500071201760814,0.2960328527394636,5.259245011917063,31.88477789,-26.625532878082936
2021-01,-0.4610000000000003,-13.371,6.462638977765396,0.9096398233659874,-286.31524431054527,73.3859833746874,-4.300212813442119,8.25,8.25,8.18,8.18,19.781404529089382,-0.0903976473596725,3482.0,-15.982090763170865,0.3013222408800205,4.210117601863533,34.4287174,-30.218599798136463
2021-02,-0.2139999999999986,-13.209,-0.1830047245185555,0.9157322224851996,-281.9738773619397,98.417868776175,-4.8702781453386335,8.25,8.25,8.18,8.18,19.98314723226251,-0.0920222166119665,3482.0,-14.964701402424064,0.3095074228322146,4.401688541677426,34.70783361,-30.30614506832257
2021-03,-0.3839999999999985,-13.175,-8.300636354644068,0.8489362595135992,-189.9131511614659,104.991499981915,-5.247499043185826,8.25,8.25,8.19,8.19,19.994338847976486,-0.0920548622266156,5818.0,-0.9330014195962244,0.3199919599891984,4.401688541677426,31.10369598,-26.70200743832257
2021-04,-0.3960000000000008,-13.699,-0.8810251722829591,0.8533659410147327,-404.7991271111047,79.1774133528378,-5.45543111352239,8.25,8.25,8.2,8.2,19.089125471337045,-0.085137614678899,5818.0,8.712054718444495,0.3305338089915424,4.018178963283177,28.63544376,-24.617264796716825
2021-05,-0.2780000000000004,-13.314,-1.586595463978944,0.8526915479272268,-210.0422226067034,50.1299581246043,-5.515890885498629,8.25,8.25,8.2,8.2,18.10475268428676,-0.0774333614762996,5818.0,12.35572874527351,0.3389638574998679,4.688358589885046,30.59545529,-25.907096700114955
2021-06,-0.2520000000000006,-13.373,-0.5086787738164168,0.8585990519859745,-316.93921598144993,34.1449396520194,-5.368547219565092,8.25,8.25,8.17,8.17,18.01797270260405,-0.0823659926441885,2756.0,7.097811997313808,0.3407036797175844,4.783732941416006,31.96453732,-27.180804378584
2021-07,-0.2580000000000009,-14.076,4.734600677416134,0.9114715190516725,-254.7723331828841,36.4120574765838,-4.971922936128099,8.25,8.25,8.18,8.18,17.260198331650994,-0.0247336377473364,2756.0,7.980873228211993,0.3312726094842313,5.259245011917063,28.23398071,-22.974735698082934
2021-08,-0.402000000000001,-13.972,3.73823684653931,0.954487683309795,-265.0907236452176,46.9985851019559,-4.379232163449039,8.25,8.25,8.19,8.19,17.267467271152917,-0.0248182501880171,2756.0,-0.4603358151346937,0.3045733063653899,5.543470688810053,27.90906283,-22.365592141189943
2021-09,-0.261000000000001,-13.36,-5.624383065022691,0.9128297587554584,-222.72032043213537,43.6568638012137,-3.737678680362536,8.25,8.25,8.19,8.19,17.170479788227183,0.0222423380318115,3561.0,-0.2007856558477683,0.2754232997814557,6.391332574365285,23.76140678,-17.370074205634715
2021-10,-0.3049999999999997,-13.363,8.587595547412148,1.0048132201421958,-361.7496114822646,13.4418781947933,-3.1969524767985624,8.25,8.25,8.18,8.18,17.604167965828353,-0.0029332993240656,3561.0,-3.112889035019628,0.2523019831734808,6.109509935981083,24.26784334,-18.158333404018915
2021-11,-0.3399999999999998,-13.485,-0.2153204106061295,1.0143178626479423,-388.7460064047239,-13.6184570987983,-2.856002837307276,8.25,8.25,8.18,8.18,18.45184637657768,-0.0101707684580613,3561.0,-3.403773198299309,0.2460972083626164,5.448818528406978,25.20987675,-19.76105822159302
2021-12,-0.3990000000000009,-13.373,4.8578398680192345,1.0733601427292678,-160.109304402631,-21.6154908955932,-2.801980174390519,8.25,8.25,8.18,8.18,18.3339089698408,0.0781250000000001,-6056.0,-4.105605189303041,0.2461711233935182,5.732506661926935,24.2908294,-18.558322738073063
2022-01,-0.3879999999999999,-13.103000000000002,-3.839008199725835,1.039986864155867,-223.08611347727896,-13.0832795064258,-3.129964684973329,8.25,8.25,8.17,8.17,18.492417482204697,0.0437741892432935,-6056.0,-4.38241193599247,0.2509786404599707,7.045846364856137,24.83347279,-17.787626425143863
2022-02,-0.3949999999999996,-13.061,-3.059845349833993,1.0174829267000485,-212.6608479812276,-0.975751890386022,-3.762716728963402,8.25,8.25,8.17,8.17,18.427682049436225,0.0444297956493078,-6056.0,-13.09039807678709,0.2497252587200387,8.434114843375095,25.97296098,-17.538846136624905
2022-03,-0.1799999999999997,-13.19,0.8943464591529023,1.0339419642287275,-424.9466077211974,2.19324557998377,-4.492890374104722,8.60483870967742,9.25,8.27483870967742,8.92,22.381203101293902,0.0106143856143857,-14753.0,-21.38095877377818,0.2462511081228672,9.984533496971611,29.09819679,-19.113663293028388
2022-04,-0.209999999999999,-12.38,-1.6975605241989915,1.010022907380245,-470.7752347013493,-10.57061369036,-4.894848316459458,9.25,9.25,8.92,8.92,23.76962647199111,-0.0007334066740007873,-14753.0,-20.167112436841077,0.2505333199578616,12.31021971339834,28.39965952,-16.08943980660166
2022-05,-0.6700000000000017,-14.43,-8.12522063415916,0.9262145603481516,-339.8938946644089,-29.9841669718594,-4.616479529667482,10.024193548387096,11.25,9.194193548387096,10.42,23.64749091100096,0.00025063872973430247,-14753.0,-23.98113041178026,0.254947050650111,12.663265093336602,24.70632846,-12.0430633666634
2022-06,-0.6729999999999983,-14.037,-9.107738385525185,0.8420817714586015,-328.2434772365531,-42.3969774869518,-3.843277306850446,11.25,11.25,9.67,9.67,23.48275966800403,-0.0468266982108906,-3735.0,-30.52242919513881,0.2512148369154572,12.39859797809913,22.76208856,-10.36349058190087
2022-07,-0.1539999999999999,-15.324,2.617387901721397,0.8692098309460692,-537.3478066838829,-35.3244071839338,-3.118845745345936,11.25,11.25,8.93,8.93,23.6468657965432,0.0328485180206708,-3735.0,-30.67519520152763,0.2319527256822399,12.75133202989597,25.94178349,-13.190451460104027
2022-08,-0.0,-15.415,5.614508380620007,0.9220058289627384,-495.24803434884353,-19.9093188267614,-2.857131951047509,11.25,11.25,8.92,8.92,24.00081585028815,0.0298835850306099,-3735.0,-24.01524455868015,0.2136322003091095,13.627761829254776,25.50678271,-11.879020880745225
2022-09,0.1159999999999996,-14.888,-1.7117379315725032,0.9110097517760628,-254.79935510199704,-20.2064638688229,-2.753505567706869,11.25,11.25,8.17,8.17,24.679630873945413,-0.0221294891249367,-2158.0,-23.84394193974324,0.2016614229965716,13.976194237515864,25.31532551,-11.339131272484137
2022-10,0.4499999999999993,-13.93,15.724612463444288,1.059014846432213,-254.1666186253214,-58.2717525125801,-2.2322021024108825,11.57258064516129,13.25,8.49258064516129,10.17,27.06611218632263,-0.0405041605482134,-2158.0,-23.35757019682764,0.1964628616997856,15.01426584297194,30.22314936,-15.20888351702806
2022-11,0.1499999999999985,-14.87,16.587574377087762,1.2305853251702736,-786.1368177958542,-115.548495232847,-1.075541968615502,13.25,13.25,9.42,9.42,27.47125657374549,-0.0434782608695652,-2158.0,-24.37525540363913,0.2080791742266737,17.142911562753103,29.35971428,-12.216802717246896
2022-12,0.0199999999999995,-14.420000000000002,10.100639100522958,1.3428559996063014,-1203.574829828942,-137.097156086396,0.2283524990631712,13.92741935483871,16.25,9.59741935483871,11.92,27.13697496042783,-0.1185759286142831,-855.0,-23.722636846966022,0.223574450991952,19.30966299619132,32.09452537,-12.784862373808682
2023-01,0.509999999999998,-16.35,12.657781297158005,1.4913778592498192,-770.7237203684028,-103.992303684152,0.7058933284698172,16.25,16.25,11.92,11.92,31.20520519840056,-0.1458847391013551,-855.0,-25.90089739074057,0.2479288828644107,22.95231582782488,35.55002754,-12.597711712175125
2023-02,0.3099999999999987,-17.18,3.3788590559138285,1.513742544338884,-759.7571611444797,-63.5468174739305,-0.2719904685225098,16.25,16.25,11.68,11.68,31.501411067963318,-0.1478181754519898,-855.0,-16.54412387838603,0.2669727955176548,27.68738737351775,34.88960643,-7.2022190564822495
2023-03,0.6199999999999974,-18.94,-3.4322271157411497,1.432677958765954,-748.4017164985638,-39.8225046186785,-2.10092018102762,16.25,16.25,11.42,11.42,26.83661834414771,-0.116456423918189,1200.0,-10.460864561872418,0.2818766533916875,28.292075535007044,31.07800033,-2.785924794992954
2023-04,0.4599999999999973,-20.09,7.60853742691948,1.509574893933885,-984.7853786856688,-33.233366299765,-3.4598723326337595,18.183333333333334,18.25,13.353333333333332,13.42,25.761147172794825,-0.1089578262593186,1200.0,-12.428746901639464,0.2840030285962411,26.696903085423934,29.51664511,-2.8197420245760654
2023-05,0.1600000000000001,-20.34,-0.9733559583738562,1.457559153372712,-617.3113870272738,-52.99668458663,,18.25,18.25,13.17,13.17,25.227640965814157,,1200.0,-5.874984051129184,,28.292075535007044,30.39210797,-2.1000324349929578
2023-06,0.1699999999999981,-18.92,0.9689199160711444,1.4358618109667276,-358.45225612250425,-118.83156400027,,18.25,18.25,13.17,13.17,24.698828715277298,,-486.0,3.741436631069917,,30.527638085273207,34.62410408,-4.096465994726795
2023-07,0.4199999999999981,-19.24,-0.3926909776177046,1.39521571884642,-405.7925810020705,,,18.25,18.25,12.92,12.92,24.363906915736504,,,2.05446464783019,,31.115442863692305,37.12448739,-6.009044526307694
2023-08,0.1900000000000012,-19.91,7.262479029229513,1.4634063982770915,-296.2749938035486,,,19.08870967741936,19.25,13.75870967741936,13.92,,,,2.7936079450776585,,,,
2023-09,-0.9879999999999995,-20.828,6.890285061529671,1.526126968524257,-652.0874806810198,,,19.25,19.25,13.92,13.92,,,,2.4445960048316677,,,,
