Date,Term_Premium,Risk_Premium,Stock_Prices_mom%_change,Stock_Prices_mom24mma%_change,Stock_Market_Volatility,REER,Current_Account_Balance_change_yryr%,Current_Account_Balance_over_GDP,One-Day_Repo_Rate_AVG,One-Day_Repo_Rate_EOP,Policy_Rate_&_Fed_Funds_Rate_Differential_AVG,Policy_Rate_&_Fed_Funds_Rate_Differential_EOP,Portfolio_Flows,Foreign_Exchange_Reserve_change_yryr%,Foreign_Exchange_Reserve_over_GDP,CPI yryrl,Bank Lending yryr%,Bank_Lending_mo12m%_change
2009-02,1.12,-7.83,-11.513957404019246,0.4540770725070535,-531.3710587040814,90.40912823,-49.530144030271,-6.876806595230388,9.5,9.5,9.28,9.28,,29.471914886384987,1.0026434803333697,2.955880224154443,7.823822680785713,-4.86794245663127
2009-03,0.73,-9.54,8.65247322168958,0.5057430538944312,-823.737159205298,89.43844456,-73.5289324881451,-4.893718722625118,9.5,9.5,9.34,9.34,,39.90609598651464,1.1760113190190138,2.858745685191247,6.746704585211739,-3.887958900020492
2009-04,0.19,-7.1,16.260064939463586,0.6021320326886497,-958.2057603663476,92.34206445,-88.9145127813947,-2.812380227701039,9.5,9.5,9.3,9.3,,37.562396234939975,1.2948625995123206,3.343477608623742,5.46121949,-2.1177418813762583
2009-05,0.08,-6.5,16.04131092421307,0.7162456729371328,-1022.8388606119328,97.51584426,-93.5908571428571,-1.3002681713453823,9.5,9.5,9.31,9.31,,43.87583971993336,1.3189159645072408,3.729578474369693,4.125360018133338,-0.3957815437636451
2009-06,0.02,-6.21,2.565039833969334,0.7523077116667091,-982.0097750487856,98.52413711,-95.631253207476,-0.5616294620704106,9.5,9.5,9.28,9.28,,39.661072204171056,1.2268056749843417,3.6331929247390207,2.9314952193524664,0.7016977053865543
2009-07,-0.0,-5.01,12.793029306520696,0.8728564282873866,-641.4093659340728,103.07129485,-100.831272896481,-0.2331359390246165,9.326086956521738,8.5,9.14608695652174,8.32,,55.04629652019977,1.1897225673278384,4.974209189481401,1.87867439333333,3.0955347961480717
2009-08,0.01,-4.74,12.209976244281698,1.0047767852834204,-1197.7059098575655,103.87233921,-105.611230057324,0.0754783401354438,8.35,8.0,8.2,7.85,,66.5538710124781,1.1882511991502132,4.879016416943205,1.025183079792357,3.853833337150848
2009-09,-0.22,-4.32,4.31326760165323,1.0665713272884054,-948.3851699526712,103.71468992,-105.946698977772,0.3584414294716634,7.954545454545454,7.5,7.884545454545454,7.43,,73.82726058776647,1.2088562385326818,4.783732941416006,0.1624657372171049,4.621267204198901
2009-10,-0.15,-3.97,1.712870582232624,1.104711687881873,-690.9204186990333,105.31763773,-101.179831133446,0.3738962718085304,7.309523809523809,7.0,7.199523809523809,6.89,,93.17752731705376,1.185689158928759,4.592893188839973,-1.06445515,5.657348338839973
2009-11,-0.32,-4.25,1.13825437849037,1.1345719058917512,-558.1829521379141,104.62862711,-94.5133198918965,0.0572553263953347,6.880952380952381,6.5,6.7509523809523815,6.37,,52.97400906589482,1.1564241697273834,5.069311431551816,-2.67310403916294,7.742415470714756
2009-12,-0.44,-4.14,2.019089821165079,1.170649777326454,-321.3978999257589,103.36972812,-89.2942480836503,-0.4111515134166026,6.431818181818182,6.25,6.381818181818182,6.2,,26.351090072471408,1.114476378955475,5.448818528406978,-4.06395156076138,9.512770089168358
2010-01,-0.1,-4.03,2.8475513037399085,1.21800286459802,-783.9019706284784,104.42683641,-87.758497538526,-0.7068560529992479,6.2,6.0,6.08,5.88,,39.9357602063795,1.1334735126008135,6.203539091945269,-4.24966845333333,10.453207545278598
2010-02,-0.25,-3.9,-2.5818245779256075,1.191108192617323,-867.7562136386014,102.29951855,-92.4727967560314,-0.6522519671970409,5.95,5.75,5.82,5.62,,37.71474285871681,1.2027566571853492,5.543470688810053,-2.886025902047269,8.429496590857323
2010-03,-0.49,-3.02,14.001159498791829,1.3649924260683994,-1012.1356521594208,103.96545829,-112.49192034227,-0.2782830858171216,5.727272727272728,5.5,5.6372727272727285,5.41,,19.438217745006337,1.313831377656532,5.732506661926935,-0.5710101262597371,6.3035167881866725
2010-04,-0.43,-2.93,2.1414651348391733,1.3859813608465286,-1179.5080410662551,103.73103282,-190.982557209153,0.2263522428387004,5.4523809523809526,5.25,5.252380952380952,5.05,,23.5410987505942,1.3901435077967896,5.543470688810053,1.21048933333333,4.332981355476723
2010-05,-0.35,-3.92,-10.746480078950896,1.2307732855961226,-950.898869038263,98.39668185,-335.406562054208,0.7071685356711258,5.25,5.25,5.06,5.06,,11.375605880529926,1.4173898408338357,4.974209189481401,1.605285830606624,3.3689233588747776
2010-06,-0.11,-4.72,-4.763923410947257,1.173438984660618,-1021.3132251297396,96.34836828,-541.104417670683,1.1183540550129891,5.25,5.25,5.16,5.16,,9.815277452345097,1.414863543333184,5.164323315183839,1.0690642241255914,4.095259091058248
2010-07,0.07,-4.3,5.772803690945984,1.239271178145363,-638.3560116207117,96.5470939,2574.43074003795,1.479711000073016,5.25,5.25,5.07,5.07,,6.589285067208106,1.4136919376357326,3.922071315328133,0.42738018,3.4946911353281327
2010-08,-0.02,-5.15,1.3289989998037326,1.2555765914484387,-556.9127498562387,97.06197402,278.958705151086,1.751239007236266,5.25,5.25,5.04,5.04,,3.1982999792996125,1.3979273465400608,3.6331929247390207,0.3498709630471225,3.283321961691898
2010-09,-0.11,-4.26,3.006842618012775,1.288685180189003,-610.9528309736152,96.6762589,139.551119615245,1.727988891772953,5.25,5.25,5.1,5.1,,3.3456773058968103,1.3829754954233138,3.729578474369693,0.6012659562569841,3.128312518112709
2010-10,-0.07,-4.4,-0.401206027729006,1.2706820961182932,-344.3799417948144,101.13182667,51.9669742593492,1.1779603002477537,5.25,5.25,5.05,5.05,,3.0294781637079997,1.3114018061045505,4.1141943331175215,0.76189348,3.3523008531175216
2010-11,0.05,-5.63,-10.83113827506222,1.1086052124108383,-527.6570136962504,100.27450326,110.841803492312,0.1741005311081004,5.261904761904762,5.5,5.061904761904762,5.3,,-5.792100867532557,1.2286873220325942,4.1141943331175215,0.4905805653609173,3.623613767756604
2010-12,0.04,-4.57,3.3306297978065524,1.1255161385833703,-768.9878031896154,99.14044705,91.2180460077969,-0.8891422088084763,5.586956521739131,5.75,5.456956521739131,5.62,,2.593268499068868,1.171566706344738,4.592893188839973,-0.2028635863893325,4.7957567752293055
2011-01,-0.21,-3.9,6.481340381027486,1.1749906861903576,-484.64841103536526,99.14733318,69.183466685301,-1.4065762903564474,5.809523809523809,6.0,5.639523809523809,5.83,,1.4597777769843612,1.1938032558719986,3.922071315328133,-1.19029978666667,5.112371101994803
2011-02,-0.27,-3.66,1.9646092908868,1.1698451946286543,-548.680285026109,101.31608808,-1.65681619998062,-1.1495784355727918,6.0,6.0,5.84,5.84,,5.176988302534347,1.2713059117585666,4.018178963283177,-2.184496782413637,6.202675745696814
2011-03,-0.25,-3.72,-0.4134222970784459,1.134057256938455,-336.2405138531055,102.62630972,152.531723543181,-0.3517917882499379,6.0,6.0,5.9,5.9,,12.29257928698626,1.3780293625150868,4.401688541677426,-3.0077827590379025,7.409471300715328
2011-04,-0.1,-3.58,4.7779748020036665,1.159753163565318,-734.3452721509078,105.68346192,39.5391786122592,0.4158208542776307,6.0,6.0,5.91,5.91,,18.79731669145988,1.4594094773573236,4.592893188839973,-3.08053780666667,7.673430995506643
2011-05,-0.21,-4.12,-3.2504937595089163,1.097280182352815,-512.7111541424755,104.29719287,-13.3620167252454,0.7819309022589964,6.0,6.0,5.9,5.9,,27.802354140146974,1.5016938861635056,3.825871211709027,-2.137380637402303,5.96325184911133
2011-06,-0.23,-4.13,-2.919423567313566,1.0479488218242825,-433.19522734234585,104.37537111,-39.5616151499977,0.8066025235459912,6.0,6.0,5.93,5.93,,26.023288698549017,1.458053046863341,3.4401426717332315,-0.7503112824976317,4.190453954230863
2011-07,-0.13,-4.68,-4.740558409499718,0.9843054758088532,-420.03272665541925,103.64288446,-35.8337619951399,0.8171527462966628,6.0,6.0,5.89,5.89,,14.275245694913652,1.3934517189852695,3.05292050348228,0.44354886333333,2.6093716401489497
2011-08,-0.31,-5.12,-14.555880234601556,0.8341662419878427,-1395.123421794239,102.36338415,-19.9051593939296,0.986561963066325,6.0,6.0,5.92,5.92,,22.37448199058003,1.3692474913111805,3.5367143837291346,0.8462647465257622,2.6904496372033724
2011-09,-0.57,-6.22,-14.596467483250995,0.7136410932821766,-1173.0369944256004,97.46590839,11.5107292431242,1.2397224163141296,6.0,6.0,5.94,5.94,,15.462324216816103,1.3917301527563792,3.5367143837291346,0.6872719369113502,2.8494424468177844
2011-10,-0.39,-5.62,11.568674683520229,0.802936698881839,-1134.7157775804424,94.15166718,456.887184403963,1.252673549953992,6.0,6.0,5.91,5.91,,14.38456283459919,1.434844056051079,3.825871211709027,0.358,3.467871211709027
2011-11,-0.05,-6.84,0.1966469451541987,0.8090875462604256,-739.1749275455016,90.31102558,-121.337453646477,0.9005334198785828,6.023809523809524,6.5,5.923809523809524,6.4,,10.21869352481588,1.4128387657786443,4.210117601863533,0.1849295052999375,4.025188096563595
2011-12,0.04,-7.86,-3.7451204104639193,0.7835378444566582,-407.6902791093855,91.66349867,-84.3591938370555,0.3156568222493821,6.666666666666667,7.0,6.626666666666667,6.96,,9.509107337300726,1.3899731558248252,4.018178963283177,0.1335151575453532,3.8846638057378233
2012-01,-0.06,-7.06,11.292582171572912,0.879211064850341,-569.6841294471429,90.61978283,-77.8798893065136,-0.1273306693466842,7.0,7.0,6.89,6.89,,8.03038216328198,1.4135798536178803,5.354076692802976,0.09896881666667,5.255107876136306
2012-02,-0.0,-6.59,2.093422977099768,0.9027642695538256,-1040.3308950966154,96.58717286,-127.300492610837,-0.1809568645462087,7.0,7.0,6.9,6.9,,0.7752831068513322,1.4514285283855133,5.732506661926935,-0.021251138497641,5.753757800424577
2012-03,0.02,-6.83,-3.3747369927421023,0.8756821049917313,-295.470425145806,96.19297936,-1.01961166943117,0.1467391297273669,7.0,7.0,6.91,6.91,,-8.395309071840629,1.5038186484401848,5.354076692802976,-0.3647200174848669,5.718796710287843
2012-04,-0.03,-6.03,-2.149855626333797,0.866372068181968,-539.7596338392399,95.48357947,20.8924182265079,0.7021160984270406,7.0,7.0,6.84,6.84,,-13.140345238629813,1.5204299180375251,5.543470688810053,-1.02907017,6.5725408588100525
