Date,Term_Premium,Risk_Premium,Stock_Prices_mom%_change,Stock_Prices_mom24mma%_change,Stock_Market_Volatility,REER,Current_Account_Balance_change_yryr%,Current_Account_Balance_over_GDP,One-Day_Repo_Rate_AVG,One-Day_Repo_Rate_EOP,Policy_Rate_&_Fed_Funds_Rate_Differential_AVG,Policy_Rate_&_Fed_Funds_Rate_Differential_EOP,Broad_Money_mo12m%_change_x,Velocity_of_Money_mo12m%_change,Portfolio_Flows,Foreign_Exchange_Reserve_change_yryr%,FER/GDP MA3,Broad_Money_mo12m%_change_y
2016-04,-0.7999999999999998,-1.2399999999999998,-2.8058636380791717,0.9270547005586616,-979.442256865628,90.2037042,-78.5378101432357,-0.5182223659983066,1.5,1.5,1.2,1.2,11.583980997228762,-0.076035823805934,3508.0,2.955066263088169,0.8544405965674623,11.583980997228762
2016-05,-0.758,-1.26,-3.773645895144171,0.8951560556825573,-799.2978741589969,88.03545486,-119.786525311806,-0.308559567273349,1.5,1.5,1.21,1.21,11.57620469747337,-0.0754932127591329,1934.0,6.201384023780365,0.889777992603307,11.57620469747337
2016-06,-0.6179999999999999,-1.43,-2.389879624772196,0.8782091010964728,-880.2764486534568,88.085661,-115.347137637028,0.102553650534907,1.5,1.5,1.2,1.2,11.410899265489125,-0.0714297651753539,1131.0,6.836563312760391,0.9087156281211272,11.410899265489125
2016-07,-0.5299999999999998,-1.42,3.1804173232059294,0.9114962375406528,-914.2020014455104,87.91237473,-52.9658334452395,-0.1931102541270493,1.5,1.5,1.2,1.2,10.714111630122789,-0.0647457517566771,-1625.0,11.256969523746086,0.9168333993304064,10.714111630122789
2016-08,-0.5909999999999997,-1.1799999999999995,3.819177626477847,0.9493263031203848,-1180.6759128873402,90.15114542,6.95633359027412,-1.4585879524483705,1.5,1.5,1.2,1.2,10.045527762981534,-0.0610388334325798,1681.0,12.556268556651665,0.9108773620672398,10.045527762981534
2016-09,-0.5500000000000003,-1.31,-1.7735646739028317,0.9355261052052454,-551.555825993927,89.68649158,53.4323922734027,-3.03361339150608,1.5,1.5,1.21,1.21,9.34228255849997,-0.0595556172363131,-351.0,11.182363557367747,0.9075405205021656,9.34228255849997
2016-10,-0.5680000000000001,-1.24,4.404508108112702,0.9830743501121983,-407.46998076747263,89.88976503,122.406381488672,-3.66170089128808,1.5,1.5,1.19,1.19,8.691477704687495,-0.0598826962312323,-225.0,13.43795333051203,0.895144292022439,8.691477704687495
2016-11,-0.7919999999999998,-1.2599999999999998,-1.098806317485381,0.976169040049332,-575.5226320555989,88.20731705,-499.537007266414,-2.85749898673259,1.5,1.5,1.19,1.19,9.687687496349628,-0.0714023841278625,-3129.0,14.326935329550828,0.8767348036355577,9.687687496349628
2016-12,-0.8249999999999997,-1.1799999999999995,6.448946330049543,1.04316086319526,-1247.2889981900798,87.05349075,-34.2548887390425,-1.131521894785627,1.5,1.5,0.95,0.95,9.566168277218704,-0.0672585729173914,1372.0,22.455300734644588,0.8679229648411472,9.566168277218704
2017-01,-0.246,-1.3099999999999996,6.720809954316604,1.112953839896369,-1399.1956974221014,88.73780635,56.8453179834372,0.356646647252573,1.5,1.5,0.94,0.94,8.499650354206391,-0.0460659403329795,196.0,15.454726989609814,0.868705948188122,8.499650354206391
2017-02,-0.6600000000000001,-1.4300000000000002,5.55480921315636,1.1716972104747825,-1700.5793481120313,89.77915357,-416.500529448278,0.9300445674450648,1.5,1.5,0.93,0.93,8.20832535042797,-0.0248678987896692,516.0,12.699738446637564,0.8827394802775362,8.20832535042797
2017-03,-0.5260000000000002,-1.0700000000000005,-0.6673371026633363,1.1590289144504256,-1448.2895530157225,90.20381014,-78.6427145708583,0.6065191146901224,1.5,1.5,0.68,0.68,7.824465897809566,-0.005883184114144,2171.0,12.06828385326817,0.9014000845932966,7.824465897809566
2017-04,-0.5510000000000002,-1.14,6.446495511843888,1.2298280058943185,-660.9387658657229,90.94839357,173.27649471185,-0.1855156721890243,1.5,1.5,0.67,0.67,6.707861019984637,0.0078531472590186,1091.0,4.523487590174846,0.9087054152304884,6.707861019984637
2017-05,-0.5030000000000001,-1.0100000000000002,-2.51845418314284,1.1937282557529811,-1431.891981610061,92.53278336,-557.138301022849,-0.9727681044381764,1.5,1.5,0.67,0.67,6.280677471247163,0.0073713177181733,75.0,1.5274354492877285,0.8965072205752017,6.280677471247163
2017-06,-0.5799999999999996,-0.9899999999999998,1.541451309632038,1.2075709231357168,-626.4614818051496,92.60444202,-750.793650793651,-1.5528731811483236,1.5,1.5,0.3400000000000001,0.3400000000000001,4.997076710124577,0.0161110819846454,307.0,1.659534525224493,0.8629807363556802,4.997076710124577
2017-07,-0.677,-1.04,2.58512355953192,1.2309829201595737,-562.9627796878036,92.71425978,75.8798137384861,-1.848113678122237,1.5,1.5,0.4299999999999999,0.4299999999999999,5.023508497948198,0.0187599018558883,246.0,0.9943762114613895,0.8291158705201696,5.023508497948198
2017-08,-0.6499999999999999,-1.1599999999999997,3.798979355790232,1.2675227987151394,-687.1159218809657,92.6152474,-38.0445309832977,-1.9177582559513533,1.5,1.5,0.4299999999999999,0.4299999999999999,5.42623365948632,0.0208204787342334,-376.0,-0.2353890516364365,0.807110039625011,5.42623365948632
2017-09,-0.6949999999999998,-1.0299999999999998,-1.0528404081893978,1.2403717682930695,-1173.7068873540466,92.77529043,-59.1322874297889,-1.7897053845278368,1.5,1.5,0.4399999999999999,0.4399999999999999,5.456912262431659,0.0233339074677053,914.0,-0.3450316568658795,0.7874294109073228,5.456912262431659
2017-10,-0.774,-1.0500000000000005,0.8973133950404759,1.237116083897479,-660.6352661748854,92.84144693,-57.0266679296194,-1.522847526872537,1.5,1.5,0.4299999999999999,0.4299999999999999,5.713954985189904,0.0168156560413475,-218.0,-2.159595309044582,0.7678118491677872,5.713954985189904
2017-11,-0.6619999999999999,-0.92,-3.7403858412738673,1.1771902146549225,-738.7297049668271,94.0671864,6.53447498873365,-1.2011418003203655,1.5,1.5,0.4299999999999999,0.4299999999999999,4.544270045462064,0.0216003649427709,314.0,2.16343247491233,0.7452065346186592,4.544270045462064
2017-12,-0.6400000000000001,-0.8900000000000001,2.0914213910853414,1.188252791851797,-804.3281702845816,94.76854805,-231.487179487179,-0.959605861154122,1.5,1.5,0.1699999999999999,0.1699999999999999,4.653904660305419,0.0156293957316039,795.0,-1.3553642033365954,0.7165449240280733,4.653904660305419
2018-01,-0.6779999999999999,-0.69,3.611148586111802,1.214858778295672,-1383.3913399701617,96.10181224,-205.589290468162,-0.916171875323012,1.5,1.5,0.1599999999999999,0.1599999999999999,4.852162913027118,0.0132146090453461,-1178.0,3.1485776477114813,0.7050382306842323,4.852162913027118
2018-02,-0.617,-0.3899999999999997,-6.5785168612544425,1.1163239880165992,-1924.9031572840388,95.80244308,-350.891785879095,-1.09957076281223,1.5,1.5,0.1499999999999999,0.1499999999999999,4.908927628609119,0.014729576794984,1557.0,4.793035333491713,0.7083421989359336,4.908927628609119
2018-03,-0.8159999999999998,-0.4299999999999997,-5.389932901351279,1.0433560900143806,-1501.6263756850542,94.53506469,1019.6261682243,-1.384056587293097,1.5,1.5,-0.1699999999999999,-0.1699999999999999,5.778496550502605,0.0089166798042291,815.0,6.790401880545671,0.7438305242344153,5.778496550502605
2018-04,-0.7089999999999996,-0.1199999999999996,2.6637696561444493,1.0637340782834346,-1256.299406146951,95.00861744,71.171085783791,-1.5398104115987303,1.5,1.5,-0.1899999999999999,-0.1899999999999999,5.700358897345178,0.0100089487160307,-628.0,3.557606216214415,0.7599780125237259,5.700358897345178
2018-05,-0.7829999999999999,-0.3999999999999999,-4.421193456767828,1.0075464913069765,-680.7347660801094,92.66133304,-5.43828175611701,-1.5225237010414403,1.5,1.5,-0.1999999999999999,-0.1999999999999999,6.553807493773124,0.0012186738179691,-778.0,1.9343003878361296,0.7751468104680249,6.553807493773124
2018-06,-0.6590000000000003,-0.3500000000000001,-2.31883152217082,0.9760013140232005,-1008.7926137631804,91.90849432,-11.5853658536585,-1.4888923363519635,1.5,1.5,-0.4099999999999999,-0.4099999999999999,7.281181437008905,-0.0052314612079109,-1890.0,-2.6474543095027503,0.7595040139997558,7.281181437008905
2018-07,-0.6220000000000003,-0.2000000000000001,7.166598396838568,1.037497754991625,-1226.8504550635532,91.76789215,28.1902229368294,-1.7806849352834904,1.5,1.5,-0.4099999999999999,-0.4099999999999999,7.317443569296382,-0.0028331115472825,-1217.0,2.2853175661913028,0.7647591286893362,7.317443569296382
2018-08,-0.657,-0.3200000000000003,0.394583659290244,1.0313366092530565,-1589.296944888211,93.01413844,91.7128560116895,-2.4514422412913204,1.5,1.5,-0.4099999999999999,-0.4099999999999999,7.534881449927981,-0.0008746926370211892,-517.0,3.3452934738649853,0.7665871675383213,7.534881449927981
2018-09,-0.6800000000000002,-0.1800000000000001,-2.037039867058863,1.0015585996531935,-1223.891634059804,93.4655144,150.900473933649,-3.1588407584643203,1.5,1.5,-0.6800000000000002,-0.6800000000000002,7.855077711395294,-0.0007321930895113185,551.0,1.218154584881992,0.766448935351406,7.855077711395294
2018-10,-0.7270000000000003,-0.0500000000000002,-6.209520818736698,0.9315292334236108,-1261.4724347254091,92.72514989,167.346391678879,-3.3696499736890804,1.5,1.5,-0.7000000000000002,-0.7000000000000002,8.310624692763549,-0.0040328129032326,431.0,-0.1460695898290009,0.7457246776362245,8.310624692763549
2018-11,-0.5630000000000002,-0.0300000000000002,5.226068294249188,0.9759969528981104,-1405.839211903507,92.44176984,116.610768672951,-2.8590477596456303,1.5,1.5,-0.7000000000000002,-0.7000000000000002,8.787787819459632,-0.009062777422878,-1000.0,-0.4435128958054424,0.7187930544516483,8.787787819459632
2018-12,-0.5489999999999999,-0.1299999999999999,-0.8812029677309164,0.960961039328074,-1225.0284675836876,92.74226145,14.8985959438378,-1.9371670187127692,1.5,1.5,-0.8999999999999999,-0.8999999999999999,9.164741850647363,-0.0136706043110982,139.0,2.1895107503839384,0.7009016144400176,9.164741850647363
2019-01,-0.7969999999999999,-0.08,4.640140057721806,1.0014249045169374,-1004.2975839728498,92.17630144,-44.0798636123517,-1.1291492558283898,1.5,1.5,-0.8999999999999999,-0.8999999999999999,8.81679639954979,-0.0114933353375314,-3709.0,-4.632930517637057,0.6949337125927556,8.81679639954979
2019-02,-0.5020000000000002,-0.1,-0.7681626943805139,0.990217665616641,-896.5744906354915,91.41663552,-53.0737148979414,-0.7445381140354299,1.5,1.5,-0.8999999999999999,-0.8999999999999999,9.753624025762742,-0.0201786344917294,-2210.0,-4.507154708433092,0.7051804252816224,9.753624025762742
2019-03,-0.6990000000000003,-0.29,-0.3934147640295979,0.9852340051361166,-450.98431425734026,91.60136915,-49.9582637729549,-0.7238557837598526,1.5,1.5,-0.9300000000000002,-0.9300000000000002,9.883941508390802,-0.0202454457807012,3115.0,-6.810697605131488,0.7293748217632974,9.883941508390802
2019-04,-0.5109999999999997,-0.3500000000000001,0.8002107661338931,0.9919191026014508,-636.7203043306382,92.20191309,-46.3025683145839,-0.803454844592165,1.5,1.5,-0.9500000000000002,-0.9500000000000002,10.37718384645949,-0.0219072375984711,-634.0,2.310769598589957,0.7648704214778496,10.37718384645949
2019-05,-0.4119999999999999,-0.3799999999999999,-3.716903176463747,0.956035245279823,-1825.7911238318552,92.52289067,-41.6553803021759,-0.8313489903174293,1.5,1.5,-0.8999999999999999,-0.8999999999999999,9.915215473584476,-0.0145907481484935,-858.0,4.932677332777602,0.7868544351141847,9.915215473584476
2019-06,-0.419,-0.33,3.932795659467852,0.9951278703255044,-1523.0219711998704,93.36751256,-36.5057471264368,-0.8565913563809159,1.5,1.5,-0.8999999999999999,-0.8999999999999999,9.269454401343886,-0.0066792050334189,247.0,2.2999761925186712,0.7720693953639671,9.269454401343886
2019-07,-0.1599999999999999,-0.0299999999999998,-0.8587008948546262,0.9871477764759208,-1009.8470583285556,93.35480236,-36.0889333783588,-1.0573392079716066,1.5,1.5,-0.8999999999999999,-0.8999999999999999,9.855852854641189,-0.0118715934862114,-2683.0,-2.2049013805876205,0.7433829248906586,9.855852854641189
2019-08,-0.2250000000000001,-0.33,-4.912084007869872,0.94055471071511,-1709.332883849632,91.88541612,-42.0350515639504,-1.430671536328212,1.5,1.5,-0.6299999999999999,-0.6299999999999999,9.859983200034566,-0.0142738642474668,-1834.0,-3.570842370867966,0.7214729279009507,9.859983200034566
2019-09,-0.197,-0.3,1.023572102201065,0.9556168956584178,-1419.779902276097,91.44921322,-56.724593879864,-1.647467776157917,1.5,1.5,-0.3999999999999999,-0.3999999999999999,9.421253992072172,-0.0151384245842576,-168.0,1.0961174903845183,0.7316900473774389,9.421253992072172
2019-10,-0.2319999999999999,-0.27,0.8072532767623231,0.9680175743468646,-1024.440130630786,92.43960848,-90.7826451234811,-1.2562213374527922,1.5,1.5,-0.08,-0.08,9.241244020236552,-0.0200147642140538,-2236.0,3.944138790522356,0.7325511484667099,9.241244020236552
2019-11,-0.3400000000000001,-0.2099999999999999,-0.486094357823453,0.9680988641887112,-1119.4448471211035,92.64789676,-169.551677721284,-0.2085240090008256,1.5,1.5,-0.06,-0.06,9.401750023941348,-0.0257323058055913,-867.0,0.0750374955307275,0.7126403772452855,9.401750023941348
2019-12,-0.3209999999999999,-0.1899999999999999,0.5751785933532177,0.9770517672481416,-1195.9582224352891,93.3674894,-331.296673455533,1.0054283631630978,1.5,1.5,-0.05,-0.05,8.264049513606835,-0.01475873808353,-327.0,4.926535862456305,0.6934672293969958,8.264049513606835
2020-01,-0.3329999999999999,-0.6199999999999999,-1.9912720929685683,0.9615987425415864,-1192.777830417798,94.13235797,-420.991047083324,1.7075651550854865,1.5,1.5,-0.09,-0.09,9.287057568697898,-0.0173181014929799,-1252.0,5.186453644480649,0.6852605084760331,9.287057568697898
2020-02,-0.219,-0.6500000000000001,-13.063803969106544,0.8415494640249596,-1060.637189860181,93.85811061,-268.835495629679,1.67455267879519,1.5,1.5,-0.08,-0.08,9.37385276299694,-0.016860727275981,2363.0,8.638750140692398,0.7153395516235622,9.37385276299694
2020-03,-0.3739999999999999,-0.97,-15.528525338832631,0.7172112830469154,-5991.878970959029,92.27546214,-195.412844036697,1.2646007925736775,1.2727272727272727,1.0,1.1927272727272726,0.92,11.75394930664906,-0.0508760607853438,-2497.0,1.2886154436386077,0.7403774889103404,11.75394930664906
2020-04,-0.488,-0.83,10.792603031571211,0.8042906021044662,-4432.256180130078,90.01847091,-283.567352971505,1.207687874443031,0.6428571428571429,0.5,0.5928571428571429,0.45,14.047567913986413,-0.1051648538155491,-7578.0,-5.640197924563672,0.7808894336701121,14.047567913986413
2020-05,-0.4150000000000001,-0.4600000000000001,4.3598672940564205,0.8478686642883457,-1563.770600020708,90.21462907,-437.908827328317,1.8116865851809776,0.48,0.1,0.43,0.05,16.032229973983895,-0.1591651599728952,737.0,6.034507437904146,0.8395660281638454,16.032229973983895
2020-06,-0.5740000000000001,-0.64,2.995222703627269,0.8791724773909039,-2255.2363952931905,92.85639443,-433.816075307748,2.68569325515201,0.1,0.1,0.02,0.02,18.135012331978903,-0.1921008560813795,-1828.0,7.843493811189695,0.8670936373064366,18.135012331978903
2020-07,-0.595,-0.71,1.813607127172001,0.899361106448734,-1021.5332434618094,93.03402698,-278.243619380101,3.036813407135256,0.1,0.1,0.0,0.0,16.768833699086166,-0.1699682749978664,776.0,16.14566653250902,0.8877850280324137,16.768833699086166
2020-08,-0.6249999999999999,-0.6599999999999999,2.3010349495602647,0.9265892443821712,-742.1079299711911,95.32343607,-185.320238296372,2.566702801202723,0.1,0.1,0.01,0.01,16.240754875459547,-0.1353542967419961,-545.0,18.342555675442785,0.8481193192597044,16.240754875459547
2020-09,-0.6930000000000001,-0.6100000000000001,-4.295842779653857,0.8925051733238958,-1041.80249215892,93.99246401,-185.421213443911,1.839064616114916,0.1,0.1,0.01,0.01,17.00120266938147,-0.1141371607466838,-3.0,14.12257268138104,0.8289270592730107,17.00120266938147
2020-10,-0.7979999999999999,-0.2999999999999999,-10.75366417514292,0.8023026595277261,-1137.1935010145255,92.45886028,-987.26701317539,1.6909150653862028,0.1,0.1,0.01,0.01,16.977839211547447,-0.1052467104793882,-9610.0,16.573271410999446,0.8010041519120247,16.977839211547447
2020-11,-0.739,-0.39,19.369299908975407,0.965914822129892,-2426.728304770706,93.05097901,207.279701170749,2.371662338876803,0.1,0.1,0.01,0.01,16.08708423057246,-0.1024470458575089,8576.0,20.255140343892887,0.7816016493107263,16.08708423057246
2020-12,-0.8109999999999999,-0.2999999999999999,8.332894815580328,1.0508739182486957,-2724.7513763686857,93.94012525,110.478426768418,3.2848327421581764,0.1,0.1,0.01,0.01,16.42930934353679,-0.1118955226756684,20.0,19.589390206211377,0.7734009048901319,16.42930934353679
2021-01,-0.69,-0.0399999999999998,-0.0826993517324711,1.0505409948220368,-1946.3051183669056,92.40688997,84.21255049897,3.5908821506122366,0.1,0.1,0.03,0.03,16.849061401233314,-0.1169711564689066,69.0,26.09257732930384,0.7838916706470136,16.849061401233314
2021-02,-0.7070000000000001,-0.1500000000000001,-0.0147072554155297,1.0531281190297166,-1072.9375665193388,93.08690354,50.210098665119,2.916283454174583,0.1,0.1,0.03,0.03,16.312891264490837,-0.1049272483170359,-844.0,29.3908442059331,0.8296527512484655,16.312891264490837
2021-03,-0.7070000000000001,0.1899999999999999,1.9504899921538013,1.076100617224942,-773.9371256278431,91.3420017,-35.2272727272727,1.7438987684452127,0.1,0.1,0.04,0.04,14.392957568267782,-0.0692103481879395,-2320.0,33.82926202060767,0.8843341355849158,14.392957568267782
2021-04,-0.743,-0.04,4.698656198617465,1.128044472857769,-962.5855379576908,92.43127981,-56.7294413938705,0.8780310568037194,0.1,0.1,0.05,0.05,11.189529808636724,-0.006593609229756,-2013.0,35.18947269400816,0.9124338250614684,11.189529808636724
2021-05,-0.5610000000000002,-0.26,9.001990608537504,1.2289592057287593,-1418.2676707657336,93.50207987,-45.4677647423612,0.7773277182692927,0.1,0.1,0.05,0.05,8.99052837992678,0.05375279564842,-2136.0,23.86181375770835,0.915460011736866,8.99052837992678
2021-06,-0.3539999999999998,-0.1799999999999999,-0.3281299714519381,1.217052636993879,-2124.4506530888552,93.65120287,-53.2104121475054,1.04968008464605,0.1,0.1,0.02,0.02,7.453106635293686,0.0929301149343243,859.0,26.174167699052436,0.89308938179067,7.453106635293686
2021-07,-0.4950000000000001,-0.33,2.377488015613177,1.2403899360230335,-782.3869881303756,92.54129248,-101.217501316754,0.84207800023206,0.1,0.1,0.03,0.03,8.850269868392475,0.0760767846352282,1264.0,21.50557813588032,0.890973204945419,8.850269868392475
2021-08,-0.4569999999999998,-0.3599999999999999,4.867385838867082,1.2928934408247086,-830.0677185517939,92.47186668,-249.962117624775,-0.2740852498862667,0.1,0.1,0.04,0.04,9.108327192336036,0.0546511568900921,-81.0,20.71072416471913,0.8871775760729097,9.108327192336036
2021-09,-0.4789999999999998,-0.5299999999999998,-0.8308032620824765,1.2684808630613746,-1411.704198612641,92.96718673,-415.227388860501,-1.9041496505055235,0.1,0.1,0.04,0.04,8.648764008209673,0.0411323678071802,-197.0,18.443435100886376,0.8821811649084595,8.648764008209673
2021-10,-0.4679999999999999,-1.3299999999999998,4.61390435089933,1.314150354426699,-1646.4270775254224,92.4050521,-282.980126315331,-3.1617731808045133,0.4238095238095238,0.5,0.3538095238095238,0.43,8.608708581496018,0.0341700054529866,-619.0,15.363377026742064,0.8598572537837811,8.608708581496018
2021-11,0.0929999999999999,-1.68,-7.843074636698787,1.1970045272756276,-1765.3741085847826,91.40280148,-197.08821350599,-3.570322783195227,1.175,1.25,1.105,1.18,10.143822566888469,0.0215708227339581,-435.0,12.570136116733654,0.8335889463813745,10.143822566888469
2021-12,0.278,-2.19,2.184431767123703,1.2139449599678367,-2433.934986479815,92.91896208,-172.653744247664,-3.3205422490331338,1.6195652173913044,1.75,1.5495652173913044,1.68,8.913638019815888,0.0403858734018142,-400.0,4.791028237086126,0.8127938323179568,8.913638019815888
2022-01,0.0650000000000003,-2.26,-2.709886507583513,1.1712481250832856,-1906.1803973290164,94.44702903,-198.210502428176,-3.037794734080867,2.2,2.25,2.12,2.17,7.708754615790399,0.0624840962800424,-1130.0,-0.7478667886081203,0.7912506048812572,7.708754615790399
2022-02,0.2110000000000003,-2.26,-9.310602252411478,1.0540058546112134,-2381.8952935882457,93.61679949,-333.832279801555,-3.0673994382352503,2.6,2.75,2.52,2.67,8.038667144361478,0.0695112909363822,-697.0,-6.233653682467455,0.7815874068075065,8.038667144361478
2022-03,0.4669999999999996,-2.870000000000001,6.1480650983336185,1.1093525694495654,-3905.558805826861,90.95569833,-943.994601889339,-3.41723288108849,3.3043478260869565,3.5,2.9743478260869565,3.17,7.777160892224128,0.081143111314903,-1185.0,-5.209667237803228,0.8010587575626823,7.777160892224128
2022-04,0.5279999999999996,-3.44,-11.009769437334397,0.9711168783971972,-2538.9697373422373,93.11337824,-696.608427543679,-3.56980877081663,4.3,4.5,3.97,4.17,8.115856005815166,0.0807736513845949,1019.0,-7.016334311995653,0.8149223746040885,8.115856005815166
2022-05,0.3969999999999993,-3.72,-0.5587223820352848,0.9578808710619864,-3962.996433977318,93.51355983,-314.512523895888,-3.341155539812217,5.142857142857143,5.25,4.312857142857143,4.42,7.525551972281592,0.0861219379198118,3560.0,-7.653632921247821,0.8343963078581581,7.525551972281592
2022-06,0.4459999999999997,-3.88,-6.718990310154798,0.8877804478645429,-2044.7410398086552,94.75546991,-266.759388038943,-2.7694175756801904,5.785714285714286,6.0,4.2057142857142855,4.42,6.423567615743727,0.0971176825880589,188.0,-7.251761717838489,0.8211308499039482,6.423567615743727
2022-07,0.3889999999999993,-2.8600000000000003,2.676588502283413,0.9090293787904724,-1494.3318217720662,91.67281317,8135.4347826087,-2.4299219881572536,6.380952380952381,6.5,4.060952380952381,4.18,6.1129101643428525,0.1031200245003351,-304.0,-6.7595945801308455,0.8408655744620316,6.1129101643428525
2022-08,0.4900000000000002,-2.99,-8.786587831155693,0.8265732255432644,-1212.8479062151198,93.33321502,29.9943449142982,-2.44990611468891,6.5,6.5,4.17,4.17,7.310686434303897,0.09474634146859,659.0,-8.888628589854674,0.8369401090713781,7.310686434303897
2022-09,0.258,-3.26,-8.377730418229802,0.758082465592201,-2583.264385379821,93.63217277,-17.1340573836927,-2.762673765276477,6.693181818181818,6.75,3.6131818181818174,3.67,7.598526799707449,0.0939907800847344,270.0,-9.72400073874219,0.8358147656169095,7.598526799707449
2022-10,0.282,-4.23,9.705999307384024,0.8336328702744417,-1702.0377089652725,93.38638844,-26.2709769644266,-2.946386885369847,6.75,6.75,3.67,3.67,6.8819209637882,0.1001151737115256,-97.0,-9.73654043086114,0.8093076336875472,6.8819209637882
2022-11,0.2350000000000003,-2.9,11.154760169771302,0.9225974677448646,,96.26042545,-35.0801416449163,-2.712808624843764,6.75,6.75,2.92,2.92,5.463150736407161,0.111822121870932,2889.0,-2.29227991329658,0.7881201452655122,5.463150736407161
2022-12,0.0310000000000005,-2.97,2.505432748619381,0.9435006089018192,,97.91946986,-64.4145873320537,-1.9869052154445648,6.75,6.75,2.42,2.42,5.247237023482278,0.1107768397798733,558.0,0.7685991063666187,0.7655614574057695,5.247237023482278
2023-01,0.04,-2.43,6.65457998130265,1.0059859628073426,-2190.037556083505,98.99711304,-119.80412889487,-0.8246052307227553,6.75,6.75,2.42,2.42,6.828128993682552,0.0916049757794448,-2347.0,3.780937380333782,0.7495638372588257,6.828128993682552
2023-02,0.0369999999999999,-2.54,-1.8032985361558769,0.9849430685776912,-1194.3271820307853,98.66939706,-164.716963049377,0.5658515571291648,6.75,6.75,2.18,2.18,7.295553553105578,0.0830246641211603,4070.0,5.794063637609637,0.7560586560560466,7.295553553105578
2023-03,-0.1270000000000006,-2.6300000000000003,-2.6131661942061823,0.9571090547062776,-1280.932925715728,100.18286957,-187.336104892869,1.8769085818013425,6.75,6.75,1.92,1.92,6.624555858679861,0.0813431718665136,-1882.0,8.789881073043016,0.7813425398080879,6.624555858679861
2023-04,-0.0120000000000004,-2.47,7.404592760536135,1.0276104097891408,-2128.303648905347,102.28807249,-196.097556552881,2.6416375620882726,6.75,6.75,1.92,1.92,6.7934215054234,0.0661974664458092,4568.0,18.64019279640308,0.8115049159527404,6.7934215054234
2023-05,-0.1550000000000002,-2.43,-1.052495293771891,1.015318364700258,-1986.545951852896,104.29141694,-184.628005127654,2.594046964275323,6.75,6.75,1.67,1.67,7.206416788177927,0.0474196049636034,2123.0,12.461818645851851,0.8164818578794503,7.206416788177927
2023-06,-0.0339999999999998,-1.97,8.0230748593945,1.0997650389036069,-1464.4863007382733,106.59230373,-136.447039199333,1.818613968174535,6.75,6.75,1.67,1.67,8.055581155860445,0.0291243068575938,1130.0,16.987094780127478,0.8114545561349208,8.055581155860445
2023-07,-0.1299999999999999,-1.4599999999999995,7.409440273518415,1.1802740060940826,-1659.62441795518,107.74158131,,,6.75,6.75,1.42,1.42,8.098143335032892,,-974.0,13.21129631876481,,8.098143335032892
2023-08,-0.2299999999999995,-1.5,-5.309461808618486,1.1140972124591144,-2007.9668174347555,107.63735993,,,6.75,6.75,1.42,1.42,,,,14.848610902793125,,
2023-09,-0.665,-1.33,-4.433677142063031,1.0665094672131463,-1499.4007288851078,,,,6.142857142857143,6.0,0.8128571428571432,0.6699999999999999,,,,15.369000500500896,,
