date,imf_fci,fci
2015-06-01,1.119076674,-0.14738392115810678
2015-07-01,1.188520085,-0.1375111319435066
2015-08-01,1.155767733,-0.26072287193838745
2015-09-01,1.076390281,-0.32716575880252297
2015-10-01,1.124575608,-0.24403065090960993
2015-11-01,1.147252658,-0.45238445887522455
2015-12-01,1.053398379,-0.4832244571213879
2016-01-01,0.76644572,-0.7433689990455189
2016-02-01,1.002344104,-0.6821065978166883
2016-03-01,0.958925927,-0.3438483694152164
2016-04-01,0.878240589,-0.5257509523486122
2016-05-01,0.924431533,-0.6151741977635024
2016-06-01,0.964856871,-0.6776095817059616
2016-07-01,0.962727216,-0.5694966111734237
2016-08-01,1.069350874,-0.3560819803148665
2016-09-01,1.018586094,-0.4843988811890901
2016-10-01,NA,-0.34806247687097003
2016-11-01,NA,-0.32778744881154054
2016-12-01,NA,-0.05980811991159579
2017-01-01,NA,0.1353195613306486
2017-02-01,NA,0.26827365796190283
2017-03-01,NA,0.2758376998764278
2017-04-01,NA,0.5047648560783042
2017-05-01,NA,0.4012065616505788
2017-06-01,NA,0.4585195015073889
2017-07-01,NA,0.4851104360335629
2017-08-01,NA,0.6140346946765978
2017-09-01,NA,0.5877532048436477
2017-10-01,NA,0.5825748369313153
2017-11-01,NA,0.454234859141326
2017-12-01,NA,0.49494554053289863
2018-01-01,NA,0.6127618526606563
2018-02-01,NA,0.3517213332660846
2018-03-01,NA,0.15389676972763516
2018-04-01,NA,0.2831401392433851
2018-05-01,NA,0.0501230711812439
2018-06-01,NA,-0.02669480099950344
2018-07-01,NA,0.18418761822971563
2018-08-01,NA,0.09612523688167685
2018-09-01,NA,0.01816061535174834
2018-10-01,NA,-0.14510453396517503
2018-11-01,NA,-0.0308636505661618
2018-12-01,NA,-0.2081607776056852
2019-01-01,NA,0.02068715813404786
2019-02-01,NA,-0.00921326661830451
2019-03-01,NA,-0.06915971955075773
2019-04-01,NA,-0.06106767522272482
2019-05-01,NA,-0.19843506028373903
2019-06-01,NA,-0.01433783011155631
2019-07-01,NA,0.02811878048593119
2019-08-01,NA,-0.17160955022543573
2019-09-01,NA,-0.14910049517034324
2019-10-01,NA,-0.1061465674057734
2019-11-01,NA,-0.01378430036812899
2019-12-01,NA,0.0492864915956204
2020-01-01,NA,-0.14796323925685972
2020-02-01,NA,-0.4574385185678726
2020-03-01,NA,-1.057171475725499
2020-04-01,NA,-0.6853562706678722
2020-05-01,NA,-0.3909109253036211
2020-06-01,NA,-0.35197200752872976
2020-07-01,NA,-0.21306945832137816
2020-08-01,NA,-0.1415001492447185
2020-09-01,NA,-0.14111716558486187
2020-10-01,NA,-0.4159941228073374
2020-11-01,NA,0.06877060904759802
2020-12-01,NA,0.3392580596576623
2021-01-01,NA,0.45197366759105184
2021-02-01,NA,0.35931301228786106
2021-03-01,NA,0.6483465147752382
2021-04-01,NA,0.7346340638196385
2021-05-01,NA,0.899211868779077
2021-06-01,NA,0.8866283164225014
2021-07-01,NA,0.8800965207445346
2021-08-01,NA,1.0793975518953645
2021-09-01,NA,0.8804082666254979
2021-10-01,NA,0.9116907638431868
2021-11-01,NA,0.39201234760691694
2021-12-01,NA,0.3146948533005365
2022-01-01,NA,0.22379607045722957
2022-02-01,NA,-0.2182948101024144
2022-03-01,NA,-0.1219081622692473
2022-04-01,NA,-0.6714733203602722
2022-05-01,NA,-0.7539168566844656
2022-06-01,NA,-0.9818908950831544
2022-07-01,NA,-0.4350501290701261
2022-08-01,NA,-0.9536636804240112
2022-09-01,NA,-1.2189174427033989
2022-10-01,NA,-1.22623836775787
2023-01-01,NA,-0.08928744601391223
2023-02-01,NA,-0.06716831286963038
2023-03-01,NA,-0.23140001603059537
2023-04-01,NA,0.05725674071866266
2023-05-01,NA,0.0093889611343578
2023-06-01,NA,0.356842324442874
