Date,Foreign Exchange Reserves USD mn,GDP in mil USD,FER/GDP,FER/GDP MA3
2022-01-31,32081.9,124808.56,0.2570488754937963,0.2509786404599707
2022-02-28,29499.9,122077.75,0.2416484576427727,0.24972525872003878
2022-03-31,26938.5,112217.57,0.2400559912320325,0.2462511081228672
2022-04-30,27191.8,100749.36,0.2698955109987795,0.2505333199578616
2022-05-31,25863.9,101470.97,0.2548896497195207,0.254947050650111
2022-06-30,23822.4,104091.88,0.2288593500280713,0.2512148369154572
2022-07-31,23670.4,111595.36,0.2121091772991278,0.23195272568223999
2022-08-31,24004.8,120067.18,0.1999280736001295,0.21363220030910957
2022-09-30,24339.4,126145.51,0.1929470180904576,0.20166142299657167
2022-10-31,24391.3,124120.23,0.1965134934087698,0.19646286169978566
2022-11-30,24243.1,103260.11,0.2347770111807938,0.20807917422667377
2022-12-31,24447.2,102104.62,0.2394328483862924,0.22357445099195206
2023-01-31,23772.4,88184.15,0.2695767890261459,0.24792888286441075
2023-02-28,24619.4,84339.37,0.291908749140526,0.2669727955176548
2023-03-31,24120.5,84888.17,0.2841444220083906,0.28187665339168755
2023-04-30,23812.2,86289.87,0.2759559146398065,0.2840030285962411
