Date,CPI yryrl
2012-12-31,2.3716526617316065
2013-01-31,1.6857117066422806
2013-02-28,1.2916225266546228
2013-03-31,0.9950330853168092
2013-04-30,0.7968169649176882
2013-05-31,0.4987541511038968
2013-06-30,0.1998002662673058
2013-07-31,1.0939940038334264
2013-08-31,1.0939940038334264
2013-09-30,0.9950330853168092
2013-10-31,0.7968169649176882
2013-11-30,0.5982071677547469
2013-12-31,0.6975613736425138
2014-01-31,0.4987541511038968
2014-02-28,0.6975613736425138
2014-03-31,0.6975613736425138
2014-04-30,0.2995508979798371
2014-05-31,0.1998002662673058
2014-06-30,0.2995508979798371
2014-07-31,-0.20020026706730792
2014-08-31,-0.30045090202987246
2014-09-30,-0.30045090202987246
2014-10-31,-0.6018072325563021
2014-11-30,-0.6018072325563021
2014-12-31,-1.005033585350145
2015-01-31,-1.4098924379501647
2015-02-28,-1.6129381929883644
2015-03-31,-1.5113637810048184
2015-04-30,-1.1060947359424949
2015-05-31,-0.9040744652149071
2015-06-30,-0.8032171697264266
2015-07-31,-0.7024614936964466
2015-08-31,-0.6018072325563021
2015-09-30,-0.8032171697264266
2015-10-31,-0.7024614936964466
2015-11-30,-0.6018072325563021
2015-12-31,-0.5012541823544286
2016-01-31,-0.9040744652149071
2016-02-29,-0.8032171697264266
2016-03-31,-0.9040744652149071
2016-04-30,-1.1060947359424949
2016-05-31,-0.9040744652149071
2016-06-30,-0.8032171697264266
2016-07-31,-0.9040744652149071
2016-08-31,-0.8032171697264266
2016-09-30,-0.5012541823544286
2016-10-31,-0.20020026706730792
2016-11-30,0.0
2016-12-31,0.7968169649176882
2017-01-31,1.6857117066422806
2017-02-28,2.176149178151271
2017-03-31,1.980262729617973
2017-04-30,1.980262729617973
2017-05-31,1.8821754240587667
2017-06-30,1.488861249375056
2017-07-31,1.6857117066422806
2017-08-31,1.7839918128331016
2017-09-30,2.176149178151271
2017-10-31,2.078253918252841
2017-11-30,2.4692612590371414
2017-12-31,2.078253918252841
2018-01-31,1.8821754240587667
2018-02-28,1.3902905168991433
2018-03-31,1.2916225266546228
2018-04-30,1.5873349156290164
2018-05-31,1.6857117066422806
2018-06-30,1.980262729617973
2018-07-31,1.980262729617973
2018-08-31,1.980262729617973
2018-09-30,1.8821754240587667
2018-10-31,1.7839918128331016
2018-11-30,1.2916225266546228
2018-12-31,1.0939940038334264
2019-01-31,0.6975613736425138
2019-02-28,1.1928570865273813
2019-03-31,1.6857117066422806
2019-04-30,2.176149178151271
2019-05-31,2.3716526617316065
2019-06-30,2.5667746748577813
2019-07-31,2.858745685191247
2019-08-31,2.858745685191247
2019-09-30,2.5667746748577813
2019-10-31,2.4692612590371414
2019-11-30,2.5667746748577813
2019-12-31,3.343477608623742
2020-01-31,4.210117601863533
2020-02-29,4.592893188839973
2020-03-31,4.49733656427312
2020-04-30,3.343477608623742
2020-05-31,2.858745685191247
2020-06-30,3.246719013750141
2020-07-31,2.955880224154443
2020-08-31,2.858745685191247
2020-09-30,3.1498667059371015
2020-10-31,3.0529205034822793
2020-11-30,2.955880224154443
2020-12-31,2.3716526617316065
2021-01-31,2.5667746748577813
2021-02-28,2.3716526617316065
2021-03-31,3.1498667059371015
2021-04-30,4.210117601863533
2021-05-31,4.592893188839973
2021-06-30,4.305948946044701
2021-07-31,4.879016416943205
2021-08-31,5.354076692802976
2021-09-30,5.732506661926935
2021-10-31,6.578774053800315
2021-11-30,7.5107472486805475
2021-12-31,8.250122151174377
2022-01-31,8.984070399978954
2022-02-28,8.157998699242285
2022-03-31,10.436001532424285
2022-04-30,11.689375147149942
2022-05-31,13.015068446504511
2022-06-30,14.410034397375687
2022-07-31,14.496577025018563
2022-08-31,14.928170271575446
2022-09-30,15.87116911548208
2022-10-31,16.466662155523395
2022-11-30,16.12681475961223
2022-12-31,15.357908792830058
2023-01-31,15.357908792830058
2023-02-28,16.88985364618139
2023-03-31,14.928170271575446
2023-04-30,13.714983814723366
2023-05-31,12.22176327242491
2023-06-30,10.885440491208207
2023-07-31,10.255658832509216
2023-08-31,9.62188577405429
2023-09-30,7.881118042428985
