"Date","Price","Open","High","Low","Change %"
"22/10/2019","14.118","14.118","14.118","14.118","-0.49%"
"21/10/2019","14.187","14.187","14.187","14.187","-0.01%"
"18/10/2019","14.188","14.188","14.188","14.188","0.25%"
"17/10/2019","14.153","14.153","14.153","14.153","-0.01%"
"16/10/2019","14.154","14.154","14.154","14.154","0.00%"
"15/10/2019","14.154","14.154","14.154","14.154","-0.09%"
"14/10/2019","14.167","14.167","14.167","14.167","-1.27%"
"11/10/2019","14.349","14.349","14.349","14.349","-0.09%"
"10/10/2019","14.362","14.362","14.362","14.362","-0.28%"
"09/10/2019","14.403","14.403","14.403","14.403","0.39%"
"08/10/2019","14.347","14.347","14.347","14.347","0.08%"
"07/10/2019","14.335","14.335","14.335","14.335","1.19%"
"04/10/2019","14.167","14.167","14.167","14.167","0.00%"
"03/10/2019","14.167","14.167","14.167","14.167","-0.01%"
"02/10/2019","14.168","14.168","14.168","14.168","0.00%"
"30/09/2019","14.168","14.168","14.168","14.168","0.73%"
"27/09/2019","14.066","14.066","14.066","14.066","-0.01%"
"26/09/2019","14.067","14.067","14.067","14.067","-0.01%"
"25/09/2019","14.068","14.068","14.068","14.068","-1.52%"
"24/09/2019","14.285","14.285","14.285","14.285","0.85%"
"23/09/2019","14.165","14.165","14.165","14.165","-0.11%"
"20/09/2019","14.181","14.181","14.181","14.181","-1.14%"
"19/09/2019","14.345","14.345","14.345","14.345","-0.01%"
"18/09/2019","14.346","14.346","14.346","14.346","-0.01%"
"17/09/2019","14.347","14.347","14.347","14.347","0.20%"
"16/09/2019","14.319","14.319","14.319","14.319","0.00%"
"13/09/2019","14.319","14.319","14.319","14.319","-0.29%"
"12/09/2019","14.360","14.360","14.360","14.360","0.41%"
"11/09/2019","14.302","14.302","14.302","14.302","-1.13%"
"10/09/2019","14.466","14.466","14.466","14.466","0.01%"
"09/09/2019","14.465","14.465","14.465","14.465","0.56%"
"06/09/2019","14.384","14.384","14.384","14.384","-0.01%"
"05/09/2019","14.386","14.386","14.386","14.386","0.11%"
"04/09/2019","14.370","14.370","14.370","14.370","0.01%"
"03/09/2019","14.369","14.369","14.369","14.369","0.00%"
"02/09/2019","14.369","14.369","14.369","14.369","0.61%"
"30/08/2019","14.282","14.282","14.282","14.282","0.01%"
"29/08/2019","14.281","14.281","14.281","14.281","0.01%"
"28/08/2019","14.280","14.280","14.280","14.280","0.00%"
"27/08/2019","14.280","14.280","14.280","14.280","0.00%"
"26/08/2019","14.280","14.280","14.280","14.280","-0.34%"
"23/08/2019","14.328","14.328","14.328","14.328","-0.06%"
"22/08/2019","14.337","14.337","14.337","14.337","0.01%"
"21/08/2019","14.336","14.336","14.336","14.336","-0.97%"
"20/08/2019","14.477","14.477","14.477","14.477","0.00%"
"19/08/2019","14.477","14.477","14.477","14.477","0.01%"
"16/08/2019","14.476","14.476","14.476","14.476","0.00%"
"15/08/2019","14.476","14.476","14.476","14.476","3.18%"
"14/08/2019","14.030","14.030","14.030","14.030","-0.76%"
"09/08/2019","14.138","14.138","14.138","14.138","0.00%"
"08/08/2019","14.138","14.138","14.138","14.138","0.01%"
"07/08/2019","14.137","14.137","14.137","14.137","3.86%"
"06/08/2019","13.611","13.611","13.611","13.611","0.00%"
"05/08/2019","13.611","13.611","13.611","13.611","0.00%"
"02/08/2019","13.611","13.611","13.611","13.611","0.00%"
"01/08/2019","13.611","13.611","13.611","13.611","0.92%"
"31/07/2019","13.487","13.487","13.487","13.487","6.26%"
"30/07/2019","12.693","12.693","12.693","12.693","0.00%"
"26/07/2019","12.693","12.693","12.693","12.693","-13.81%"
"23/10/2017","14.727","14.727","14.727","14.727","-0.26%"
"22/10/2017","14.766","14.766","14.766","14.766","0.00%"
"20/10/2017","14.766","14.766","14.766","14.766","-0.79%"
"19/10/2017","14.883","14.883","14.883","14.883","-0.01%"
"18/10/2017","14.885","14.885","14.885","14.885","-0.01%"
"17/10/2017","14.886","14.886","14.886","14.886","0.87%"
"16/10/2017","14.758","14.758","14.758","14.758","-0.01%"
"13/10/2017","14.759","14.759","14.759","14.759","-2.32%"
"12/10/2017","15.109","15.109","15.109","15.109","-0.01%"
"11/10/2017","15.111","15.111","15.111","15.111","-4.52%"
"10/10/2017","15.827","15.827","15.827","15.827","-0.01%"
"09/10/2017","15.828","15.828","15.828","15.828","0.00%"
"06/10/2017","15.828","15.828","15.828","15.828","0.00%"
"05/10/2017","15.828","15.828","15.828","15.828","-0.99%"
"04/10/2017","15.986","15.986","15.986","15.986","0.99%"
"03/10/2017","15.830","15.830","15.830","15.830","-0.01%"
"29/09/2017","15.831","15.831","15.831","15.831","0.97%"
"28/09/2017","15.679","15.679","15.679","15.679","-0.93%"
"27/09/2017","15.826","15.826","15.826","15.826","-0.37%"
"26/09/2017","15.884","15.884","15.884","15.884","-0.01%"
"25/09/2017","15.885","15.885","15.885","15.885","0.00%"
"22/09/2017","15.885","15.885","15.885","15.885","0.51%"
"21/09/2017","15.805","15.805","15.805","15.805","-1.31%"
"20/09/2017","16.014","16.014","16.014","16.014","-0.73%"
"19/09/2017","16.131","16.131","16.131","16.131","-0.31%"
"18/09/2017","16.181","16.181","16.181","16.181","-0.49%"
"15/09/2017","16.260","16.260","16.260","16.260","-0.14%"
"14/09/2017","16.283","16.283","16.283","16.283","-0.01%"
"13/09/2017","16.284","16.284","16.284","16.284","-1.12%"
"12/09/2017","16.468","16.468","16.468","16.468","-0.01%"
"11/09/2017","16.469","16.469","16.469","16.469","0.00%"
"08/09/2017","16.469","16.469","16.469","16.469","0.00%"
"07/09/2017","16.469","16.469","16.469","16.469","-0.01%"
"06/09/2017","16.470","16.470","16.470","16.470","-0.01%"
"31/08/2017","16.471","16.471","16.471","16.471","-0.22%"
"30/08/2017","16.508","16.508","16.508","16.508","0.84%"
"29/08/2017","16.371","16.371","16.371","16.371","0.00%"
"25/08/2017","16.371","16.371","16.371","16.371","-0.01%"
"24/08/2017","16.372","16.372","16.372","16.372","-0.01%"
"23/08/2017","16.373","16.373","16.373","16.373","-0.32%"
"22/08/2017","16.426","16.426","16.426","16.426","-0.20%"
"21/08/2017","16.459","16.459","16.459","16.459","0.20%"
"18/08/2017","16.426","16.426","16.426","16.426","-0.01%"
"17/08/2017","16.427","16.427","16.427","16.427","-0.01%"
"16/08/2017","16.428","16.428","16.428","16.428","-0.20%"
"15/08/2017","16.461","16.461","16.461","16.461","0.64%"
"14/08/2017","16.357","16.357","16.357","16.357","-0.01%"
"11/08/2017","16.358","16.358","16.358","16.358","0.00%"
"10/08/2017","16.358","16.358","16.358","16.358","1.07%"
"09/08/2017","16.185","16.185","16.185","16.185","-0.01%"
"07/08/2017","16.186","16.186","16.186","16.186","-0.01%"
"04/08/2017","16.187","16.187","16.187","16.187","0.00%"
"03/08/2017","16.187","16.187","16.187","16.187","-0.01%"
"02/08/2017","16.189","16.189","16.189","16.189","-0.01%"
"01/08/2017","16.190","16.190","16.190","16.190","0.00%"
"31/07/2017","16.190","16.190","16.190","16.190","0.09%"
"28/07/2017","16.175","16.175","16.175","16.175","0.43%"
"27/07/2017","16.105","16.105","16.105","16.105","-0.76%"
"26/07/2017","16.229","16.229","16.229","16.229","-0.20%"
"25/07/2017","16.261","16.261","16.261","16.261","-0.10%"
"24/07/2017","16.277","16.277","16.277","16.277","0.50%"
"21/07/2017","16.196","16.196","16.196","16.196","0.00%"
"20/07/2017","16.196","16.196","16.196","16.196","0.57%"
"19/07/2017","16.105","16.105","16.105","16.105","-0.65%"
"18/07/2017","16.210","16.210","16.210","16.210","0.30%"
"17/07/2017","16.162","16.162","16.162","16.162","0.36%"
"14/07/2017","16.104","16.104","16.104","16.104","0.00%"
"13/07/2017","16.104","16.104","16.104","16.104","0.01%"
"12/07/2017","16.102","16.102","16.102","16.102","-0.65%"
"11/07/2017","16.207","16.207","16.207","16.207","0.01%"
"10/07/2017","16.206","16.206","16.206","16.206","0.65%"
"07/07/2017","16.101","16.101","16.101","16.101","0.00%"
"06/07/2017","16.101","16.101","16.101","16.101","0.01%"
"05/07/2017","16.100","16.100","16.100","16.100","0.00%"
"04/07/2017","16.100","16.100","16.100","16.100","0.10%"
"03/07/2017","16.084","16.084","16.084","16.084","-0.21%"
"30/06/2017","16.118","16.118","16.118","16.118","-0.51%"
"29/06/2017","16.200","16.200","16.200","16.200","0.22%"
"28/06/2017","16.164","16.164","16.164","16.164","0.01%"
"23/06/2017","16.163","16.163","16.163","16.163","-0.02%"
"22/06/2017","16.166","16.166","16.166","16.166","0.01%"
"21/06/2017","16.165","16.165","16.165","16.165","0.00%"
"20/06/2017","16.165","16.165","16.165","16.165","0.22%"
"19/06/2017","16.130","16.130","16.130","16.130","0.72%"
"16/06/2017","16.014","16.014","16.014","16.014","-0.02%"
"15/06/2017","16.017","16.017","16.017","16.017","0.00%"
"14/06/2017","16.017","16.017","16.017","16.017","0.00%"
"13/06/2017","16.017","16.017","16.017","16.017","0.01%"
"12/06/2017","16.016","16.016","16.016","16.016","0.00%"
"09/06/2017","16.016","16.016","16.016","16.016","0.00%"
"08/06/2017","16.016","16.016","16.016","16.016","-0.77%"
"07/06/2017","16.141","16.141","16.141","16.141","-0.27%"
"06/06/2017","16.184","16.184","16.184","16.184","-0.06%"
"05/06/2017","16.194","16.194","16.194","16.194","0.01%"
"02/06/2017","16.193","16.193","16.193","16.193","0.00%"
"01/06/2017","16.193","16.193","16.193","16.193","0.00%"
"31/05/2017","16.193","16.193","16.193","16.193","0.04%"
"30/05/2017","16.186","16.186","16.186","16.186","0.00%"
"26/05/2017","16.186","16.186","16.186","16.186","0.00%"
"25/05/2017","16.186","16.186","16.186","16.186","0.00%"
"24/05/2017","16.186","16.186","16.186","16.186","0.37%"
"23/05/2017","16.126","16.126","16.126","16.126","-0.65%"
"22/05/2017","16.232","16.232","16.232","16.232","0.00%"
"19/05/2017","16.232","16.232","16.232","16.232","0.00%"
"18/05/2017","16.232","16.232","16.232","16.232","0.00%"
"17/05/2017","16.232","16.232","16.232","16.232","0.00%"
"16/05/2017","16.232","16.232","16.232","16.232","0.91%"
"15/05/2017","16.086","16.086","16.086","16.086","0.00%"
"12/05/2017","16.086","16.086","16.086","16.086","-0.02%"
"11/05/2017","16.090","16.090","16.090","16.090","-1.22%"
"10/05/2017","16.288","16.288","16.288","16.288","0.61%"
"09/05/2017","16.190","16.190","16.190","16.190","-0.12%"
"08/05/2017","16.210","16.210","16.210","16.210","0.96%"
"04/05/2017","16.056","16.056","16.056","16.056","0.00%"
"03/05/2017","16.056","16.056","16.056","16.056","0.00%"
"02/05/2017","16.056","16.056","16.056","16.056","-0.09%"
"28/04/2017","16.071","16.071","16.071","16.071","0.38%"
"27/04/2017","16.010","16.010","16.010","16.010","-0.01%"
"26/04/2017","16.011","16.011","16.011","16.011","0.00%"
"25/04/2017","16.011","16.011","16.011","16.011","-0.29%"
"24/04/2017","16.057","16.057","16.057","16.057","-0.76%"
"21/04/2017","16.180","16.180","16.180","16.180","3.10%"
"20/04/2017","15.693","15.693","15.693","15.693","-3.84%"
"19/04/2017","16.319","16.319","16.319","16.319","0.67%"
"18/04/2017","16.211","16.211","16.211","16.211","1.43%"
"13/04/2017","15.982","15.982","15.982","15.982","0.48%"
"12/04/2017","15.906","15.906","15.906","15.906","0.95%"
"11/04/2017","15.757","15.757","15.757","15.757","0.48%"
"10/04/2017","15.682","15.682","15.682","15.682","-0.38%"
"07/04/2017","15.742","15.742","15.742","15.742","-0.01%"
"06/04/2017","15.743","15.743","15.743","15.743","0.47%"
"05/04/2017","15.669","15.669","15.669","15.669","0.00%"
"04/04/2017","15.669","15.669","15.669","15.669","-0.01%"
"03/04/2017","15.670","15.670","15.670","15.670","-0.29%"
"31/03/2017","15.715","15.715","15.715","15.715","0.00%"
"30/03/2017","15.715","15.715","15.715","15.715","0.18%"
"29/03/2017","15.687","15.687","15.687","15.687","0.00%"
"28/03/2017","15.687","15.687","15.687","15.687","-0.10%"
"27/03/2017","15.703","15.703","15.703","15.703","0.19%"
"24/03/2017","15.673","15.673","15.673","15.673","-1.88%"
"23/03/2017","15.973","15.973","15.973","15.973","1.33%"
"22/03/2017","15.764","15.764","15.764","15.764","0.57%"
"21/03/2017","15.675","15.675","15.675","15.675","-0.57%"
"20/03/2017","15.765","15.765","15.765","15.765","-0.94%"
"17/03/2017","15.915","15.915","15.915","15.915","-0.01%"
"16/03/2017","15.916","15.916","15.916","15.916","-2.06%"
"09/03/2017","16.250","16.250","16.250","16.250","1.69%"
"08/03/2017","15.980","15.980","15.980","15.980","0.00%"
"07/03/2017","15.980","15.980","15.980","15.980","-0.01%"
"06/03/2017","15.981","15.981","15.981","15.981","-1.27%"
"02/03/2017","16.187","16.187","16.187","16.187","-2.00%"
"01/03/2017","16.517","16.517","16.517","16.517","1.20%"
"28/02/2017","16.321","16.321","16.321","16.321","-1.24%"
"27/02/2017","16.526","16.526","16.526","16.526","1.09%"
"24/02/2017","16.348","16.348","16.348","16.348","0.44%"
"23/02/2017","16.277","16.277","16.277","16.277","0.68%"
"22/02/2017","16.167","16.167","16.167","16.167","-0.16%"
"21/02/2017","16.193","16.193","16.193","16.193","0.41%"
"20/02/2017","16.127","16.127","16.127","16.127","0.44%"
"17/02/2017","16.057","16.057","16.057","16.057","-0.87%"
"16/02/2017","16.198","16.198","16.198","16.198","-1.75%"
"15/02/2017","16.486","16.486","16.486","16.486","-0.45%"
"14/02/2017","16.561","16.561","16.561","16.561","0.00%"
"13/02/2017","16.561","16.561","16.561","16.561","0.00%"
"10/02/2017","16.561","16.561","16.561","16.561","-0.16%"
"09/02/2017","16.588","16.588","16.588","16.588","0.08%"
"08/02/2017","16.574","16.574","16.574","16.574","0.22%"
"07/02/2017","16.538","16.538","16.538","16.538","-0.42%"
"06/02/2017","16.607","16.607","16.607","16.607","-0.02%"
"03/02/2017","16.610","16.610","16.610","16.610","0.73%"
"02/02/2017","16.489","16.489","16.489","16.489","-0.11%"
"01/02/2017","16.507","16.507","16.507","16.507","-0.36%"
"31/01/2017","16.567","16.567","16.567","16.567","0.83%"
"30/01/2017","16.430","16.430","16.430","16.430","-0.47%"
"27/01/2017","16.507","16.507","16.507","16.507","-0.31%"
"26/01/2017","16.559","16.559","16.559","16.559","0.53%"
"25/01/2017","16.472","16.472","16.472","16.472","0.30%"
"24/01/2017","16.423","16.423","16.423","16.423","-1.27%"
"23/01/2017","16.635","16.635","16.635","16.635","-1.01%"
"20/01/2017","16.805","16.805","16.805","16.805","-0.33%"
"19/01/2017","16.861","16.861","16.861","16.861","1.58%"
"18/01/2017","16.598","16.598","16.598","16.598","0.37%"
"17/01/2017","16.536","16.536","16.536","16.536","0.19%"
"16/01/2017","16.504","16.504","16.504","16.504","-0.25%"
"13/01/2017","16.546","16.546","16.546","16.546","0.69%"
"12/01/2017","16.433","16.433","16.433","16.433","-0.50%"
"11/01/2017","16.516","16.516","16.516","16.516","-0.78%"
"10/01/2017","16.645","16.645","16.645","16.645","0.96%"
"09/01/2017","16.487","16.487","16.487","16.487","0.69%"
"06/01/2017","16.374","16.374","16.374","16.374","0.08%"
"05/01/2017","16.361","16.361","16.361","16.361","1.05%"
"04/01/2017","16.191","16.191","16.191","16.191","0.67%"
"03/01/2017","16.084","16.084","16.084","16.084","0.88%"
"02/01/2017","15.943","15.943","15.943","15.943","0.01%"
"30/12/2016","15.942","15.942","15.942","15.942","-0.47%"
"29/12/2016","16.018","16.018","16.018","16.018","-0.64%"
"28/12/2016","16.121","16.121","16.121","16.121","0.27%"
"27/12/2016","16.078","16.078","16.078","16.078","0.00%"
"23/12/2016","16.078","16.078","16.078","16.078","0.16%"
"22/12/2016","16.052","16.052","16.052","16.052","0.15%"
"21/12/2016","16.028","16.028","16.028","16.028","-0.16%"
"20/12/2016","16.053","16.053","16.053","16.053","-0.02%"
"19/12/2016","16.056","16.056","16.056","16.056","0.29%"
"16/12/2016","16.010","16.010","16.010","16.010","0.85%"
"15/12/2016","15.875","15.875","15.875","15.875","-0.67%"
"14/12/2016","15.982","15.982","15.982","15.982","-0.57%"
"13/12/2016","16.073","16.073","16.073","16.073","0.21%"
"09/12/2016","16.039","16.039","16.039","16.039","0.26%"
"08/12/2016","15.997","15.997","15.997","15.997","-0.32%"
"07/12/2016","16.049","16.049","16.049","16.049","-0.10%"
"06/12/2016","16.065","16.065","16.065","16.065","0.02%"
"05/12/2016","16.061","16.061","16.061","16.061","0.34%"
"02/12/2016","16.006","16.006","16.006","16.006","0.08%"
"01/12/2016","15.993","15.993","15.993","15.993","-0.20%"
"30/11/2016","16.025","16.025","16.025","16.025","0.02%"
"29/11/2016","16.021","16.021","16.021","16.021","0.84%"
"28/11/2016","15.888","15.888","15.888","15.888","0.75%"
"25/11/2016","15.769","15.769","15.769","15.769","-0.62%"
"24/11/2016","15.867","15.867","15.867","15.867","-0.07%"
"23/11/2016","15.878","15.878","15.878","15.878","0.42%"
"22/11/2016","15.812","15.812","15.812","15.812","-1.16%"
"21/11/2016","15.997","15.997","15.997","15.997","0.31%"
"18/11/2016","15.947","15.947","15.947","15.947","2.15%"
"17/11/2016","15.612","15.612","15.612","15.612","1.52%"
"16/11/2016","15.378","15.378","15.378","15.378","-0.10%"
"15/11/2016","15.394","15.394","15.394","15.394","-0.81%"
"14/11/2016","15.519","15.519","15.519","15.519","0.37%"
"11/11/2016","15.462","15.462","15.462","15.462","0.49%"
"10/11/2016","15.386","15.386","15.386","15.386","0.59%"
"09/11/2016","15.295","15.295","15.295","15.295","0.03%"
"08/11/2016","15.291","15.291","15.291","15.291","0.05%"
"07/11/2016","15.283","15.283","15.283","15.283","-0.05%"
"04/11/2016","15.291","15.291","15.291","15.291","0.10%"
"03/11/2016","15.275","15.275","15.275","15.275","0.62%"
"02/11/2016","15.181","15.181","15.181","15.181","0.03%"
"01/11/2016","15.177","15.177","15.177","15.177","0.60%"
"31/10/2016","15.087","15.087","15.087","15.087","0.03%"
"28/10/2016","15.083","15.083","15.083","15.083","0.41%"
"27/10/2016","15.021","15.021","15.021","15.021","-0.58%"
"26/10/2016","15.108","15.108","15.108","15.108","0.28%"
"25/10/2016","15.066","15.066","15.066","15.066","0.31%"
"24/10/2016","15.019","15.019","15.019","15.019","-0.42%"
"21/10/2016","15.082","15.082","15.082","15.082","0.36%"
"20/10/2016","15.028","15.028","15.028","15.028","-0.01%"
"19/10/2016","15.029","15.029","15.029","15.029","-1.06%"
"18/10/2016","15.190","15.190","15.190","15.190","0.54%"
"17/10/2016","15.108","15.108","15.108","15.108","-0.26%"
"14/10/2016","15.148","15.148","15.148","15.148","1.20%"
"13/10/2016","14.969","14.969","14.969","14.969","-1.27%"
"12/10/2016","15.161","15.161","15.161","15.161","0.33%"
"11/10/2016","15.111","15.111","15.111","15.111","0.07%"
"10/10/2016","15.100","15.100","15.100","15.100","0.39%"
"07/10/2016","15.042","15.042","15.042","15.042","0.18%"
"06/10/2016","15.015","15.015","15.015","15.015","-0.14%"
"05/10/2016","15.036","15.036","15.036","15.036","-0.36%"
"04/10/2016","15.091","15.091","15.091","15.091","0.07%"
"03/10/2016","15.080","15.080","15.080","15.080","-0.01%"
"30/09/2016","15.081","15.081","15.081","15.081","0.54%"
"29/09/2016","15.000","15.000","15.000","15.000","-0.04%"
"28/09/2016","15.006","15.006","15.006","15.006","0.44%"
"27/09/2016","14.941","14.941","14.941","14.941","0.20%"
"26/09/2016","14.911","14.911","14.911","14.911","3.15%"
"23/09/2016","14.456","14.456","14.456","14.456","-0.01%"
"22/09/2016","14.457","14.457","14.457","14.457","-0.90%"
"21/09/2016","14.588","14.588","14.588","14.588","-2.04%"
"20/09/2016","14.892","14.892","14.892","14.892","-0.47%"
"19/09/2016","14.962","14.962","14.962","14.962","-0.49%"
"16/09/2016","15.035","15.035","15.035","15.035","-0.89%"
"15/09/2016","15.170","15.170","15.170","15.170","0.11%"
"14/09/2016","15.153","15.153","15.153","15.153","0.47%"
"09/09/2016","15.082","15.082","15.082","15.082","0.13%"
"08/09/2016","15.063","15.063","15.063","15.063","0.16%"
"07/09/2016","15.039","15.039","15.039","15.039","0.17%"
"06/09/2016","15.013","15.013","15.013","15.013","1.06%"
"05/09/2016","14.855","14.855","14.855","14.855","-1.11%"
"02/09/2016","15.022","15.022","15.022","15.022","1.04%"
"01/09/2016","14.868","14.868","14.868","14.868","-1.86%"
"31/08/2016","15.150","15.150","15.150","15.150","-0.26%"
"30/08/2016","15.189","15.189","15.189","15.189","0.47%"
"29/08/2016","15.118","15.118","15.118","15.118","0.07%"
"26/08/2016","15.107","15.107","15.107","15.107","0.60%"
"25/08/2016","15.017","15.017","15.017","15.017","0.16%"
"24/08/2016","14.993","14.993","14.993","14.993","0.35%"
"23/08/2016","14.941","14.941","14.941","14.941","-0.18%"
"22/08/2016","14.968","14.968","14.968","14.968","1.03%"
"19/08/2016","14.815","14.815","14.815","14.815","-2.07%"
"18/08/2016","15.128","15.128","15.128","15.128","0.79%"
"17/08/2016","15.010","15.010","15.010","15.010","-0.85%"
"16/08/2016","15.139","15.139","15.139","15.139","-0.79%"
"15/08/2016","15.260","15.260","15.260","15.260","1.37%"
"12/08/2016","15.054","15.054","15.054","15.054","1.87%"
"11/08/2016","14.778","14.778","14.778","14.778","-1.04%"
"10/08/2016","14.933","14.933","14.933","14.933","-0.89%"
"09/08/2016","15.067","15.067","15.067","15.067","-0.84%"
"08/08/2016","15.194","15.194","15.194","15.194","-1.61%"
"05/08/2016","15.443","15.443","15.443","15.443","-0.09%"
"04/08/2016","15.457","15.457","15.457","15.457","1.44%"
"03/08/2016","15.237","15.237","15.237","15.237","-1.03%"
"02/08/2016","15.395","15.395","15.395","15.395","0.42%"
"01/08/2016","15.330","15.330","15.330","15.330","-1.57%"
"29/07/2016","15.575","15.575","15.575","15.575","0.17%"
"28/07/2016","15.548","15.548","15.548","15.548","1.01%"
"27/07/2016","15.392","15.392","15.392","15.392","1.40%"
"26/07/2016","15.179","15.179","15.179","15.179","-1.00%"
"25/07/2016","15.332","15.332","15.332","15.332","-1.20%"
"22/07/2016","15.519","15.519","15.519","15.519","-1.05%"
"21/07/2016","15.684","15.684","15.684","15.684","2.09%"
"20/07/2016","15.363","15.363","15.363","15.363","1.55%"
"19/07/2016","15.129","15.129","15.129","15.129","-0.26%"
"18/07/2016","15.169","15.169","15.169","15.169","3.12%"
"15/07/2016","14.710","14.710","14.710","14.710","3.01%"
"14/07/2016","14.280","14.280","14.280","14.280","-1.71%"
"13/07/2016","14.529","14.529","14.529","14.529","0.00%"
"12/07/2016","14.529","14.529","14.529","14.529","-0.03%"
"11/07/2016","14.533","14.533","14.533","14.533","2.99%"
"08/07/2016","14.111","14.111","14.111","14.111","1.83%"
"07/07/2016","13.857","13.857","13.857","13.857","-0.01%"
"05/07/2016","13.859","13.859","13.859","13.859","-0.01%"
"04/07/2016","13.860","13.860","13.860","13.860","3.47%"
"01/07/2016","13.395","13.395","13.395","13.395","-1.10%"
"30/06/2016","13.544","13.544","13.544","13.544","-5.73%"
"29/06/2016","14.368","14.368","14.368","14.368","0.17%"
"28/06/2016","14.344","14.344","14.344","14.344","1.63%"
"27/06/2016","14.114","14.114","14.114","14.114","-1.68%"
"24/06/2016","14.355","14.355","14.355","14.355","-1.71%"
"23/06/2016","14.605","14.605","14.605","14.605","-0.01%"
"22/06/2016","14.606","14.606","14.606","14.606","1.66%"
"21/06/2016","14.368","14.368","14.368","14.368","-0.08%"
"20/06/2016","14.379","14.379","14.379","14.379","1.19%"
"17/06/2016","14.210","14.210","14.210","14.210","1.02%"
"16/06/2016","14.067","14.067","14.067","14.067","1.54%"
"15/06/2016","13.853","13.853","13.853","13.853","-0.87%"
"14/06/2016","13.975","13.975","13.975","13.975","0.50%"
"13/06/2016","13.906","13.906","13.906","13.906","1.59%"
"10/06/2016","13.689","13.689","13.689","13.689","-1.57%"
"09/06/2016","13.908","13.908","13.908","13.908","-0.01%"
"08/06/2016","13.910","13.910","13.910","13.910","-0.13%"
"07/06/2016","13.928","13.928","13.928","13.928","1.35%"
"06/06/2016","13.743","13.743","13.743","13.743","1.03%"
"03/06/2016","13.603","13.603","13.603","13.603","1.67%"
"02/06/2016","13.380","13.380","13.380","13.380","-0.13%"
"01/06/2016","13.397","13.397","13.397","13.397","-1.60%"
"31/05/2016","13.615","13.615","13.615","13.615","0.67%"
"30/05/2016","13.524","13.524","13.524","13.524","-0.01%"
"27/05/2016","13.525","13.525","13.525","13.525","1.02%"
"26/05/2016","13.388","13.388","13.388","13.388","-0.17%"
"25/05/2016","13.411","13.411","13.411","13.411","-2.09%"
"24/05/2016","13.697","13.697","13.697","13.697","0.22%"
"23/05/2016","13.667","13.667","13.667","13.667","-1.87%"
"20/05/2016","13.927","13.927","13.927","13.927","-1.56%"
"19/05/2016","14.148","14.148","14.148","14.148","-1.87%"
"18/05/2016","14.417","14.417","14.417","14.417","2.30%"
"17/05/2016","14.093","14.093","14.093","14.093","-0.37%"
"16/05/2016","14.145","14.145","14.145","14.145","0.98%"
"13/05/2016","14.008","14.008","14.008","14.008","2.45%"
"12/05/2016","13.673","13.673","13.673","13.673","1.12%"
"11/05/2016","13.521","13.521","13.521","13.521","2.65%"
"10/05/2016","13.172","13.172","13.172","13.172","1.11%"
"09/05/2016","13.028","13.028","13.028","13.028","0.04%"
"06/05/2016","13.023","13.023","13.023","13.023","0.75%"
"05/05/2016","12.926","12.926","12.926","12.926","0.09%"
"04/05/2016","12.914","12.914","12.914","12.914","0.54%"
"03/05/2016","12.844","12.844","12.844","12.844","0.92%"
"29/04/2016","12.727","12.727","12.727","12.727","0.17%"
"28/04/2016","12.706","12.706","12.706","12.706","-0.37%"
"27/04/2016","12.753","12.753","12.753","12.753","1.97%"
"26/04/2016","12.507","12.507","12.507","12.507","-0.47%"
"25/04/2016","12.566","12.566","12.566","12.566","-0.29%"
"22/04/2016","12.603","12.603","12.603","12.603","-0.14%"
"21/04/2016","12.621","12.621","12.621","12.621","-2.03%"
"20/04/2016","12.883","12.883","12.883","12.883","1.38%"
"19/04/2016","12.708","12.708","12.708","12.708","4.05%"
"18/04/2016","12.213","12.213","12.213","12.213","1.79%"
"15/04/2016","11.998","11.998","11.998","11.998","-0.15%"
"14/04/2016","12.016","12.016","12.016","12.016","-1.23%"
"13/04/2016","12.166","12.166","12.166","12.166","2.27%"
"12/04/2016","11.896","11.896","11.896","11.896","2.48%"
"11/04/2016","11.608","11.608","11.608","11.608","-0.28%"
"08/04/2016","11.641","11.641","11.641","11.641","-1.20%"
"07/04/2016","11.782","11.782","11.782","11.782","1.74%"
"06/04/2016","11.580","11.580","11.580","11.580","-0.20%"
"05/04/2016","11.603","11.603","11.603","11.603","-0.02%"
"04/04/2016","11.605","11.605","11.605","11.605","0.11%"
"01/04/2016","11.592","11.592","11.592","11.592","-0.05%"
"31/03/2016","11.598","11.598","11.598","11.598","0.34%"
"30/03/2016","11.559","11.559","11.559","11.559","1.85%"
"29/03/2016","11.349","11.349","11.349","11.349","-0.02%"
"24/03/2016","11.351","11.351","11.351","11.351","-1.29%"
"23/03/2016","11.499","11.499","11.499","11.499","2.88%"
"22/03/2016","11.177","11.177","11.177","11.177","1.02%"
"21/03/2016","11.064","11.064","11.064","11.064","-1.00%"
"18/03/2016","11.176","11.176","11.176","11.176","-1.00%"
"17/03/2016","11.289","11.289","11.289","11.289","-0.35%"
"16/03/2016","11.329","11.329","11.329","11.329","-1.40%"
"15/03/2016","11.490","11.490","11.490","11.490","1.89%"
"14/03/2016","11.277","11.277","11.277","11.277","0.16%"
"11/03/2016","11.259","11.259","11.259","11.259","-0.02%"
"10/03/2016","11.261","11.261","11.261","11.261","-1.57%"
"09/03/2016","11.441","11.441","11.441","11.441","1.19%"
"08/03/2016","11.307","11.307","11.307","11.307","-0.60%"
