,Date,Last Price,20 days average,Square of Difference,Square of Difference 20 days average,Volatility
5158,2002-08-12,475.33,482.1255,46.17882025000006,200.75704250000007,14.16887583755324
5159,2002-08-11,473.62,482.68,82.08360000000005,211.1204214875001,14.529983533627975
5160,2002-08-08,473.88,482.76900000000006,79.01432100000119,208.57194568750015,14.442020138730598
5161,2002-08-07,475.43,482.53499999999997,50.48102499999945,204.63082183750006,14.304922993064313
5162,2002-08-06,474.77,482.1295,54.16224025000037,202.3963327000001,14.226606506823758
5163,2002-08-05,474.73,481.79200000000003,49.871844000000166,199.8712948000001,14.137584475432856
5164,2002-08-04,471.71,481.65549999999996,98.91297024999963,197.55744340000007,14.055512918424574
5165,2002-08-01,471.95,481.76750000000004,96.38330625000103,193.37015140000008,13.905759648433454
5166,2002-07-31,466.88,481.8125,222.97955625000014,189.01611108750004,13.748313026968074
5167,2002-07-30,470.52,482.105,134.21222500000084,178.3477882875,13.354691620831236
5168,2002-07-29,477.86,482.1825,18.68400624999992,171.97167614999998,13.113797167487379
5169,2002-07-28,484.67,481.794,8.27137600000019,171.05580734999998,13.078830503909742
5170,2002-07-25,483.24,480.8669999999999,5.631129000000494,171.33453059999997,13.089481678049745
5171,2002-07-24,486.49,479.957,42.6800890000002,172.55696116250002,13.136093831976842
5172,2002-07-22,497.86,478.98499999999996,356.26562500000216,171.272707025,13.08711989037313
5173,2002-07-21,501.94,477.3915,602.6288522499995,155.1310019749999,12.455159652730265
5174,2002-07-18,506.36,475.70200000000006,939.9129639999975,125.90056061249997,11.220541903691638
5175,2002-07-17,495.75,473.791,482.19768100000016,80.02639721250007,8.945747437330214
5176,2002-07-16,487.94,472.44300000000004,240.15700899999868,57.066833775000056,7.554259313460192
5177,2002-07-15,491.58,471.4695,404.4322102500001,46.81159933750009,6.8419002724024045
5178,2002-07-14,486.42,470.5,253.4464000000005,27.048125275000082,5.200781217759509
5179,2002-07-11,475.4,469.82199999999995,31.11408400000035,14.86330558750004,3.8552957846966867
5180,2002-07-10,469.2,469.63800000000003,0.19184400000003943,14.529016700000023,3.811694728070445
5181,2002-07-09,467.32,469.72650000000004,5.791242250000245,16.67208861249996,4.083146900675992
5182,2002-07-08,468.02,469.9335,3.6614822499999966,18.880357699999937,4.345153357477724
5183,2002-07-07,472.0,470.104,3.594816000000057,21.867353899999873,4.676254259554315
5184,2002-07-04,473.95,470.05550000000005,15.167130249999508,25.775953412499938,5.077002404224361
5185,2002-07-03,472.85,469.8,9.30250000000007,32.02273351250003,5.658863270348563
5186,2002-07-02,472.73,469.6295,9.613100250000068,38.51488931250002,6.2060365220082305
5187,2002-06-30,472.07,469.4835,6.689982250000004,45.13974634999994,6.7186119362558765
5188,2002-06-27,470.09,469.4845,0.3666302499999389,49.81725443749994,7.058133920343248
5189,2002-06-26,466.13,469.851,13.845841000000027,50.942299124999906,7.137387415924675
5190,2002-06-25,465.04,470.5245000000001,30.079740250000903,50.504371087499884,7.106642743764448
5191,2002-06-24,467.05,471.1725,16.995006250000017,49.52267527499983,7.037234916854761
5192,2002-06-23,465.99,471.77200000000005,33.43152400000045,48.82447901249982,6.9874515391879335
5193,2002-06-20,468.15,472.3950000000001,18.020025000001002,47.3151729249998,6.878602541577744
5194,2002-06-19,468.14,472.8759999999999,22.429695999999367,46.65441487499975,6.830403712446268
5195,2002-06-18,468.79,473.5865,23.006412249999812,45.83048808749977,6.7698218652708855
5196,2002-06-17,468.47,474.3905,35.052320249999376,46.07250392499978,6.787672938864967
5197,2002-06-16,472.19,475.217,9.16272899999992,46.035696112499814,6.784961025127544
5198,2002-06-13,472.86,475.98249999999996,9.75000624999966,49.53094286249981,7.037822309670784
5199,2002-06-12,471.72,476.6625,24.428306249999956,52.802754599999865,7.266550392036091
5200,2002-06-11,470.97,477.53149999999994,43.053282249998816,58.85351928749981,7.671604740046232
5201,2002-06-10,471.46,478.52799999999996,49.95662399999977,66.49035798749988,8.154162004001385
5202,2002-06-09,471.43,479.3924999999999,63.401406249998736,71.15058803749984,8.435080796145337
5203,2002-06-06,471.03,480.07250000000005,81.76680625000135,71.23434217499988,8.44004396759874
5204,2002-06-05,468.84,480.67650000000003,140.10273225000137,68.85624947499984,8.29796658676087
5205,2002-06-04,469.44,481.236,139.14561599999982,62.1500141124998,7.8835280244634
5206,2002-06-03,469.81,481.73099999999994,142.11024099999847,55.28582632499979,7.435443922524048
5207,2002-06-02,472.09,482.102,100.24014400000002,48.24236407499988,6.94567232706812
5208,2002-05-30,477.42,482.20199999999994,22.867523999999285,44.207839987499916,6.648897652054806
5209,2002-05-29,479.6,481.85549999999995,5.08728024999967,46.668468787499954,6.831432411105299
5210,2002-05-28,478.0,481.23199999999997,10.445823999999812,54.557536974999984,7.386307397813876
5211,2002-05-27,479.04,480.78099999999995,3.0310809999997512,62.34800757499992,7.896075453983448
5212,2002-05-26,478.45,480.2515,3.245402250000118,73.80933352499986,8.591235855509954
5213,2002-05-23,477.77,479.962,4.804864000000032,81.6033439249998,9.033456919972542
5214,2002-05-22,482.35,479.91050000000007,5.951160249999769,86.36660133749972,9.293363295249987
5215,2002-05-21,484.87,479.593,27.84672899999986,93.39559457499976,9.6641396189728
5216,2002-05-20,485.0,479.142,34.31616400000005,101.31665332499963,10.065617384194555
5217,2002-05-19,487.5,478.608,79.06766399999992,113.10959357499958,10.63529941162916
5218,2002-05-16,486.46,477.78899999999993,75.18624100000085,131.57947682499963,11.470809771982083
5219,2002-05-15,489.1,477.0400000000001,145.4435999999987,153.36494522499973,12.384060126832384
5220,2002-05-14,490.9,476.90749999999997,195.7900562500002,150.45454522499978,12.26599140815775
5221,2002-05-13,488.75,476.785,143.1612249999994,143.96176241249975,11.998406661407161
5222,2002-05-12,485.03,476.963,65.0764889999992,138.00836977499975,11.747696360350814
5223,2002-05-09,483.11,477.26149999999996,34.20495225000068,137.14229583749983,11.710776910073038
5224,2002-05-08,480.03,477.5849999999999,5.978025000000245,139.86651353749988,11.826517388373464
5225,2002-05-07,479.34,477.9755,1.861860249999902,146.97853479999998,12.123470410736358
5226,2002-05-02,477.23,478.34400000000005,1.240996000000073,157.0649464,12.532555461676601
5227,2002-04-30,474.09,478.51150000000007,19.549662250000832,179.45793979999988,13.396191242289722
5228,2002-04-29,470.49,478.98,72.08010000000016,196.8846271999998,14.031558259865502
5229,2002-04-28,467.13,479.892,162.86864400000002,203.4301850124999,14.262895393730542
5230,2002-04-24,468.98,481.87399999999997,166.25523599999866,195.9822113249999,13.999364675762964
5231,2002-04-23,468.45,483.68999999999994,232.25759999999855,188.13503213749996,13.71623243232266
5232,2002-04-22,472.66,485.2745,159.12561024999908,176.6246833375,13.290021946464197
5233,2002-04-21,476.74,486.7434999999999,100.07001224999834,168.68818487500005,12.988001573567816
5234,2002-04-18,476.0,488.105,146.53102500000045,164.15823457500014,12.812425007585416
5235,2002-04-17,475.85,489.49799999999993,186.26790399999757,157.47608832500012,12.548947697914759
5236,2002-04-16,474.32,490.75699999999995,270.1749689999985,148.2793559375002,12.177001106081095
5237,2002-04-15,471.12,492.297,448.4653290000009,136.8876599375003,11.699899996901696
5238,2002-04-14,471.48,494.0830000000001,510.89560900000293,118.57582468750029,10.88925271483311
5239,2002-04-11,486.45,495.78999999999996,87.23559999999954,96.57586423750016,9.82730198159699
5240,2002-04-10,488.45,496.57,65.93440000000007,93.9664042375002,9.693626990837856
5241,2002-04-09,492.31,497.21849999999995,24.09337224999948,92.69630035000014,9.627891791560609
5242,2002-04-08,491.0,497.91050000000007,47.75501025000097,99.25483475000006,9.962672068777536
5243,2002-04-07,489.58,498.99750000000006,88.68930625000141,117.65468923749998,10.84687462993373
5244,2002-04-04,487.84,500.01450000000006,148.21845025000195,131.18766853749992,11.45371854628443
5245,2002-04-03,486.71,500.9785,203.59009225000048,140.63214403749993,11.858842440875076
5246,2002-04-02,480.58,501.77199999999993,449.1008639999979,144.06761453749994,12.002816941764126
5247,2002-04-01,483.46,502.64549999999997,368.08341024999964,132.27933313749995,11.501275283093607
5248,2002-03-31,488.73,502.9775000000001,202.9912562500017,117.80280107500002,10.853699879534169
5249,2002-03-28,506.77,503.04050000000007,13.909170249999375,113.54696071249995,10.655841623846516
5250,2002-03-27,505.3,502.24850000000004,9.311652249999852,122.62981421250004,11.073834666117245
5251,2002-03-26,500.14,501.57199999999995,2.050623999999884,136.4853204000002,11.682693199772055
5252,2002-03-25,502.04,501.41099999999994,0.39564100000009556,166.11663900000025,12.888624402937664
5253,2002-03-24,503.97,500.89250000000004,9.471006249999917,188.31201506250028,13.722682502430064
5254,2002-03-21,503.86,500.27,12.888100000000229,211.83648795000036,14.554603668599167
5255,2002-03-20,501.03,499.50250000000005,2.33325624999975,230.0945675625003,15.168868367894168
5256,2002-03-19,505.12,498.613,42.34104900000006,240.04925756250037,15.493523084260092
5257,2002-03-18,506.84,497.77199999999993,82.22862400000074,256.59918931250047,16.018713722159482
5258,2002-03-17,505.62,497.2,70.89640000000027,288.1803343125002,16.975875067651156
5259,2002-03-14,502.05,496.13,35.04640000000019,297.2537641125003,17.241048811267262
5260,2002-03-13,501.42,495.0535000000001,40.53232224999894,302.50894822500027,17.39278437240571
5261,2002-03-12,506.15,493.68950000000007,155.26406024999778,301.7503969125004,17.37096419064009
5262,2002-03-11,512.74,492.35,415.7520999999994,298.2991480125005,17.27133891777069
5263,2002-03-10,509.92,490.9635,359.34889225000023,287.1338558250005,16.94502451532604
