,Date,Last_Price,mom%change
251,2002-11-29,7944.86,8.160878698398045
252,2002-10-31,7345.41,3.427198778937225
253,2002-09-30,7102.01,-7.345790710326187
254,2002-08-30,7665.07,8.74676351873789
255,2002-07-31,7048.55,-2.814009795053941
256,2002-06-28,7252.64,-10.629053345508
257,2002-05-31,8115.21,-6.437379807138009
258,2002-04-30,8673.56,6.9134898535504234
259,2002-03-29,8112.69,2.1546090324595317
260,2002-02-28,7941.58,-2.0551983049300624
261,2002-01-31,8108.22,13.701755542249266
262,2001-12-28,7131.13,0.08322573401448789
263,2001-11-30,7125.2,5.197884585288351
264,2001-10-31,6773.14,9.705665120377333
265,2001-09-28,6173.92,-2.9283808451660884
266,2001-08-31,6360.17,-3.528692621204013
267,2001-07-31,6592.81,-2.0086356170898925
268,2001-06-29,6727.95,-5.299761980837422
269,2001-05-31,7104.47,3.4774211590335753
270,2001-04-27,6865.72,3.205110860578734
271,2001-03-30,6652.5,-6.524393585346284
272,2001-02-28,7116.83,-12.632015723421002
273,2001-01-31,8145.81,3.771585082327468
274,2000-12-29,7849.75,
