,Date,Last_Price,24mma,mo24mma%change
192,2007-10-31,9950.13,8330.301666666666,21.714494452353332
193,2007-09-28,9635.38,8174.975416666667,19.93806659930744
194,2007-08-31,10262.82,8033.629583333334,30.948531707616095
195,2007-07-31,10197.47,7837.292916666666,33.45278721606436
196,2007-06-29,9665.61,7641.256666666667,29.901418124180847
197,2007-05-31,8663.55,7440.727083333334,19.06832851935262
198,2007-04-27,8780.96,7276.116249999999,23.501380653319544
199,2007-03-30,8547.46,7110.0095833333335,22.63660977594232
200,2007-02-28,8749.46,6969.745833333333,27.457766538681057
201,2007-01-31,8755.03,6864.595416666666,29.992707886933474
202,2006-12-19,8050.18,6735.01625,22.3161139899916
203,2006-11-30,8047.98,6581.454999999999,25.53354260408526
204,2006-10-31,8464.54,6411.019583333334,36.0726076166354
205,2006-09-29,7952.84,6220.605416666666,32.03069904174271
206,2006-08-31,7684.61,6023.477916666667,31.7015339251491
207,2006-07-31,7701.87,5834.8675,36.28218248929306
208,2006-06-30,7056.23,5651.41375,28.632497848903043
209,2006-05-31,7058.94,5485.573333333334,32.90930488366768
210,2006-04-28,7550.88,5311.095416666666,47.78816985927754
211,2006-03-31,7499.25,5109.25875,52.40421368665745
212,2006-02-28,8192.51,4920.631666666666,74.79829810567843
213,2006-01-31,8096.85,4686.83625,81.98770805382266
214,2005-12-23,6586.13,4449.119166666666,54.41578881607618
215,2005-11-30,6776.56,4265.192083333333,66.58242841139585
216,2005-10-31,6222.3,4067.992083333333,60.02592387561939
217,2005-09-30,6243.08,3888.3075000000003,68.44309165872701
218,2005-08-31,5550.74,3706.34375,56.2262093163845
219,2005-07-29,5492.6,3553.014583333333,61.544267433614195
220,2005-06-24,4852.9,3400.05875,48.25382690176568
221,2005-05-31,4712.89,3273.3725,49.62279919900886
222,2005-04-29,4794.4,3149.8475,58.57923449069683
223,2005-03-31,5181.13,3023.346666666667,80.0659286809456
224,2005-02-28,6225.85,2877.351666666667,131.3905478561511
225,2005-01-31,5645.13,2690.624166666667,123.18497124014549
226,2004-12-24,4364.71,2529.3504166666667,
227,2004-11-30,3957.53,,
228,2004-10-29,3894.6,,
229,2004-09-30,3221.78,,
230,2004-08-31,3157.96,,
231,2004-07-30,3298.98,,
232,2004-06-30,3076.06,,
233,2004-05-31,2871.47,,
234,2004-04-30,2706.8,,
235,2004-03-31,2972.2,,
236,2004-02-27,2581.42,,
237,2004-01-30,2391.64,,
238,2003-12-19,2171.88,,
239,2003-11-28,2043.76,,
240,2003-10-31,1909.87,,
241,2003-09-30,1875.95,,
242,2003-08-29,1870.84,,
243,2003-07-31,1821.66,,
244,2003-06-30,1812.43,,
245,2003-05-30,1748.29,,
246,2003-04-22,1758.38,,
247,2003-03-31,1677.25,,
248,2003-02-28,1744.39,,
249,2003-01-31,1774.56,,
