,Date,Last_Price,mom%change
121,2013-09-30,50301.85,2.925746000059738
122,2013-08-30,48871.98,4.147688950499357
123,2013-07-31,46925.65,4.866966614440625
124,2013-06-28,44747.79,-6.397791589985754
125,2013-05-31,47806.34,8.251766556813989
126,2013-04-30,44162.18,-2.1825980888893897
127,2013-03-28,45147.57,-2.4476689463954058
128,2013-02-28,46280.36,-1.1951071890248022
129,2013-01-31,46840.15,-1.3072740983624416
130,2012-12-28,47460.59,5.433442467956049
131,2012-11-30,45014.74,4.122598678214775
132,2012-10-31,43232.44,-1.1599730314329104
133,2012-09-28,43739.81,5.21061818843077
134,2012-08-31,41573.57,3.50976784879758
135,2012-07-31,40163.91,-1.5852880408361543
136,2012-06-29,40810.88,7.983631082316085
137,2012-05-31,37793.58,-6.158046265982843
138,2012-04-30,40273.65,-2.407507567760907
139,2012-03-30,41267.16,-0.7059338723861917
140,2012-02-29,41560.55,1.546139233160882
141,2012-01-31,40927.75,8.863601543165867
142,2011-12-30,37595.44,-4.826537984639759
143,2011-11-30,39502.02,-4.029672993581752
144,2011-10-31,41160.66,7.5568446839784515
145,2011-09-30,38268.75,-9.363825535178258
146,2011-08-31,42222.38,-10.45593851286768
147,2011-07-29,47152.63,-2.6061069484343142
148,2011-06-30,48414.36,-3.220850280486335
149,2011-05-31,50025.61,0.033254027576642
150,2011-04-29,50008.98,2.6249835059962274
151,2011-03-31,48729.83,2.500835596121316
152,2011-02-28,47540.91,0.8146233965183389
153,2011-01-31,47156.76,-0.7015174381252807
154,2010-12-31,47489.91,4.693099170720629
155,2010-11-30,45361.07,-1.878731375568897
156,2010-10-29,46229.6,2.194854091985443
157,2010-09-30,45236.72,7.156254337845239
158,2010-08-31,42215.66,-0.5864167585861869
159,2010-07-30,42464.68,7.798977824949792
160,2010-06-30,39392.47,-5.147159565510201
161,2010-05-31,41530.09,-4.076851990649308
162,2010-04-30,43295.17,1.999363434119781
163,2010-03-31,42446.51,9.656507944873251
164,2010-02-26,38708.61,-3.3692177343698932
165,2010-01-29,40058.26,0.1807383035908429
166,2009-12-31,39985.99,1.0219423270826844
167,2009-11-30,39581.49,3.002870856229228
168,2009-10-30,38427.56,2.2544778756540604
169,2009-09-30,37580.32,-0.9865429263681349
170,2009-08-31,37954.76,7.636741071808384
171,2009-07-31,35261.9,15.920527380393137
172,2009-06-30,30419.03,3.7387732106707623
173,2009-05-29,29322.72,1.0479478348729272
174,2009-04-30,29018.62,20.729219191783034
175,2009-03-31,24036.12,10.812765810310843
176,2009-02-27,21690.75,-12.131117391036634
177,2009-01-30,24685.36,-9.340459163586573
178,2008-12-31,27228.64,0.3632498086073407
179,2008-11-28,27130.09,-4.4616238441585185
180,2008-10-31,28397.06,-24.00564878464691
181,2008-09-30,37367.33,-7.693506711658081
182,2008-08-29,40481.8,-4.537182741146674
183,2008-07-31,42405.83,3.061201674222638
184,2008-06-30,41146.26,-11.749588842246684
185,2008-05-30,46624.44,-0.14435070453422738
186,2008-04-30,46691.84,-2.7481875092686603
187,2008-03-31,48011.28,1.0295862968730247
188,2008-02-29,47522.0,-0.4729222136051846
189,2008-01-31,47747.81,-14.197551274480883
190,2007-12-28,55648.54,-1.8202803514732073
191,2007-11-30,56680.28,-10.211534117389128
192,2007-10-31,63126.46,4.567814034108944
193,2007-09-28,60368.92,-0.4632162382567781
194,2007-08-31,60649.86,-4.744205010419259
195,2007-07-31,63670.52,-3.6429390918478015
196,2007-06-29,66077.69,3.951065150241128
197,2007-05-31,63566.15,6.2881695791088
198,2007-04-30,59805.48,3.9651056930977555
199,2007-03-30,57524.57,10.836488897289597
200,2007-02-28,51900.39,-4.871426175557643
201,2007-01-31,54558.15,8.224916299391694
202,2006-12-29,50411.82,0.3613355439503471
203,2006-11-30,50230.32,6.0648522365330315
204,2006-10-31,47358.12,7.503721692324669
205,2006-09-29,44052.54,1.5894078220948054
206,2006-08-31,43363.32,-5.516017142649213
207,2006-07-31,45894.89,12.917614107465244
208,2006-06-30,40644.58,2.554308675384319
209,2006-05-31,39632.25,-9.923818013259055
210,2006-04-28,43998.59,9.393933215847106
211,2006-03-31,40220.32,3.5155633716361816
212,2006-02-28,38854.37,2.6401302867920986
213,2006-01-31,37854.95,6.331769603989114
214,2005-12-30,35600.79,4.93641171418079
215,2005-11-30,33926.06,5.938126572823661
216,2005-10-31,32024.41,-5.256504434609804
217,2005-09-30,33801.17,7.769600395864205
218,2005-08-31,31364.29,3.0083114629350516
219,2005-07-29,30448.31,7.469491265192607
220,2005-06-30,28332.05,5.936541386669933
221,2005-05-31,26744.36,3.605736358251605
222,2005-04-29,25813.59,-5.3340042034511415
223,2005-03-31,27268.07,-3.6276320937398125
224,2005-02-28,28294.49,8.854310335209608
225,2005-01-31,25992.99,-2.414759768570494
226,2004-12-31,26636.19,4.764888358696432
227,2004-11-30,25424.73,0.02132237263717329
228,2004-10-29,25419.31,0.5994974637711253
229,2004-09-30,25267.83,4.243749169732645
230,2004-08-31,24239.18,2.568184337850049
231,2004-07-30,23632.26,-1.3238789243285458
232,2004-06-30,23949.32,1.4470702355587328
233,2004-05-31,23607.7,-2.8665991069110466
234,2004-04-30,24304.41,1.819387585818592
235,2004-03-31,23870.12,2.3683991584133297
236,2004-02-27,23317.86,6.245212945062272
237,2004-01-30,21947.21,5.413718589803009
238,2003-12-31,20820.07,8.26013752423105
239,2003-11-28,19231.52,-6.930988224772697
240,2003-10-31,20663.72,6.897031580679018
241,2003-09-30,19330.49,-9.400884596150497
242,2003-08-29,21336.29,18.50656870493787
243,2003-07-31,18004.31,12.614917904612987
244,2003-06-30,15987.5,4.46362705554034
245,2003-05-30,15304.37,7.3256543768298945
246,2003-04-30,14259.75,3.636197138980319
247,2003-03-31,13759.43,-0.11643885834747601
248,2003-02-28,13775.47,-0.5004062911934174
249,2003-01-31,13844.75,-3.632718831460359
250,2002-12-31,14366.65,-2.0204720618212906
251,2002-11-29,14662.91,4.0422245290824055
252,2002-10-31,14093.23,10.126761311778743
253,2002-09-30,12797.28,-4.73855223930593
254,2002-08-30,13433.85,4.076974745905708
255,2002-07-31,12907.61,-9.056122269240904
256,2002-06-28,14192.94,-9.26970529949498
257,2002-05-31,15643.0,3.444353775325454
258,2002-04-30,15122.14,0.636944370685513
259,2002-03-28,15026.43,-1.6504140761680224
260,2002-02-28,15278.59,-4.882090844741173
261,2002-01-31,16062.79,15.375703195481169
262,2001-12-31,13922.16,-0.811622618280888
263,2001-11-30,14036.08,2.182913361235218
264,2001-10-31,13736.23,15.521562374375758
265,2001-09-28,11890.62,-7.119696861996746
266,2001-08-31,12802.09,-2.473121638062179
267,2001-07-31,13126.73,-5.8706729521233525
268,2001-06-29,13945.42,-10.77957556796734
269,2001-05-31,15630.3,2.366567445698614
270,2001-04-30,15268.95,3.878110689840273
271,2001-03-30,14698.91,-4.993633455062535
272,2001-02-28,15471.5,-12.10828209653972
273,2001-01-31,17602.91,-1.3707203509725394
274,2000-12-29,17847.55,
