Date,Current_over_GDP,Curr Balance/GDP MA3
2019-10-31,-2.38221208298208,-1.861395402861417
2019-11-30,-3.73508020683442,-2.543600938494207
2019-12-31,-4.73834666470096,-3.6185463181724873
2020-01-31,-4.93852061134644,-4.470649160960607
2020-02-29,-4.49048362971416,-4.72245030192052
2020-03-31,-4.13457833322538,-4.52119419142866
2020-04-30,-3.96184316557303,-4.195635042837524
2020-05-31,-3.59719283617795,-3.8978714449921203
2020-06-30,-3.37535945953392,-3.6447984870949672
2020-07-31,-3.24454904869146,-3.405700448134444
2020-08-31,-3.34040992758276,-3.320106145269381
2020-09-30,-3.40827550546574,-3.3310781605799877
2020-10-31,-3.52367621016529,-3.4241205477379304
2020-11-30,-3.76832579633959,-3.566759170656874
2020-12-31,-4.15557824563953,-3.8158600840481376
2021-01-31,-4.69743294720248,-4.2071123297272015
2021-02-28,-4.9333261672928,-4.595445786711604
2021-03-31,-4.41322985458746,-4.681329656360914
2021-04-30,-2.57861215502985,-3.9750560589700368
2021-05-31,-0.264027659158495,-2.418623222925269
2021-06-30,1.75140249682497,-0.363745772454459
2021-07-31,2.31322693443703,1.2668672573678343
2021-08-31,1.84357333909619,1.9694009234527297
2021-09-30,0.979528468491903,1.7121095806750404
2021-10-31,0.203311234776494,1.0088043474548616
2021-11-30,-0.493277589208586,0.2298540380199364
2021-12-31,-1.12729472960178,-0.47242036134462456
2022-01-31,-1.75770042899543,-1.126090915935266
2022-02-28,-2.02163708803855,-1.6355440822119205
2022-03-31,-1.5541888213984,-1.777842112810794
2022-04-30,-0.0204749130308156,-1.1987669408225892
2022-05-31,1.61319935482549,0.012845206798757522
2022-06-30,2.23799652155951,1.2769069877847274
2022-07-31,1.16574026316248,1.6723120465158259
2022-08-31,-0.578286812278865,0.941816657481041
2022-09-30,-1.69249218736154,-0.3683462454926422
2022-10-31,-1.37808564901035,-1.2162882162169188
2022-11-30,-0.0003129078313555,-1.023630248067749
2022-12-31,1.84516344984301,0.15558829766710094
