Date,Foreign Exchange Reserves USD mn,yryr%
2000-12-31,9386.1,73.02842605906426
2001-01-31,9705.0,67.63974296966767
2001-02-28,10016.25,54.219529469729636
2001-03-31,10787.5,61.42185910097564
2001-04-30,10176.3,52.05301377640974
2001-05-31,10353.7,52.556433075971
2001-06-30,10166.7,39.7984159287168
2001-07-31,10389.9,36.084297109326904
2001-08-31,10204.0,28.21350488779433
2001-09-30,10563.9,30.127739249331718
2001-10-31,10581.68,20.403709392956703
2001-11-30,10117.8,6.67833495002319
2001-12-31,10267.1,9.386220048795568
2002-01-31,9668.78,-0.3732096857290035
2002-02-28,9768.47,-2.473780107325607
2002-03-31,9546.1,-11.507763615295474
2002-04-30,9403.4,-7.595098414944523
2002-05-31,9226.3,-10.88886098689359
2002-06-30,8674.7,-14.675361720125501
2002-07-31,8143.03,-21.625520938603838
2002-08-31,8089.2,-20.725205801646418
2002-09-30,7424.0,-29.722924298791163
2002-10-31,7741.9,-26.836759380363052
2002-11-30,7737.1,-23.52981873529818
2002-12-31,7681.1,-25.18724859015691
2003-01-31,7134.42,-26.211786802471458
2003-02-28,7655.06,-21.635015514200273
2003-03-31,8226.16,-13.827007888038057
2003-04-30,8216.82,-12.618627305017338
2003-05-31,8269.57,-10.369595612542405
2003-06-30,7673.09,-11.546335896342242
2003-07-31,7643.95,-6.128922526381453
2003-08-31,7448.96,-7.914750531572956
2003-09-30,7170.46,-3.4151400862068915
2003-10-31,7305.84,-5.632467482142623
2003-11-30,7489.55,-3.1995191997001515
2003-12-31,7467.78,-2.7772063897098187
2004-01-31,8323.996,16.67375904418298
2004-02-29,9352.4,22.172785059816636
2004-03-31,9684.49,17.72795569257102
2004-04-30,9975.91,21.40840373769901
2004-05-31,10083.87,21.939472064448353
2004-06-30,11441.36,49.11020201770082
2004-07-31,12228.31,59.97370469456236
2004-08-31,12482.4,67.5723859438096
2004-09-30,13222.9,84.407973825947
2004-10-31,14657.0,100.62032565728241
2004-11-30,16345.4,118.2427515671836
2004-12-31,16955.02,127.04230708456868
2005-01-31,19592.64,135.3754134432549
2005-02-28,20554.09,119.77342714169627
2005-03-31,21807.98,125.18459929227043
2005-04-30,22210.2,122.63833575082374
2005-05-31,23290.5,130.96787245373056
2005-06-30,24367.12,112.97398211401442
2005-07-31,25161.6,105.76514661469983
2005-08-31,26951.24,115.91392680894702
2005-09-30,28638.24,116.58062906019104
2005-10-31,23921.01,63.20536262536671
2005-11-30,27075.63,65.64678747537533
2005-12-31,28279.06,66.7887150826127
2006-01-31,31317.94,59.84543175396475
2006-02-28,34319.11,66.9697369234055
2006-03-31,36201.54,66.00134446198136
2006-04-30,33063.87,48.86795256233623
2006-05-31,34094.35,46.38736824026963
2006-06-30,36479.0,49.70583310625138
2006-07-31,38074.22,51.31875556403409
2006-08-31,39247.82,45.62528477353918
2006-09-30,40457.86,41.27215918296654
2006-10-31,41477.69,73.39439262807048
2006-11-30,42441.55,56.75184658676456
2006-12-31,42298.11,49.57396037916395
2007-01-31,43510.78,38.93244574834745
2007-02-28,42550.61,23.98517910283804
2007-03-31,42633.86,17.768083899193243
2007-04-30,43530.55,31.655943481510175
2007-05-31,43168.67,26.615318960472933
2007-06-30,42626.2,16.85133912662078
2007-07-31,43263.88,13.630377720147635
2007-08-31,45010.4,14.682547973365146
2007-09-30,47930.22,18.46948899422758
2007-10-31,49209.74,18.641467256252685
2007-11-30,49963.62,17.723363072272335
2007-12-31,51333.15,21.360387024384785
2008-01-31,54215.79,24.603121341423908
2008-02-29,56908.42,33.74290051305962
2008-03-31,59756.51,40.16209182091417
2008-04-30,60815.85,39.70843465106688
2008-05-31,59180.14,37.09048715190902
2008-06-30,59157.15,38.78119560270446
2008-07-31,60342.13,39.47461485192729
2008-08-31,60201.74,33.75073316389101
2008-09-30,62081.86,29.525506037735695
2008-10-31,58534.15,18.948301697997195
2008-11-30,57480.5,15.044706528470119
2008-12-31,53000.36,3.2478232876805624
2009-01-31,50108.65,-7.575542106829025
2009-02-28,48113.06,-15.455287635819094
2009-03-31,47081.9,-21.21042544151257
2009-04-30,45914.47,-24.50246111827755
2009-05-31,44836.4,-24.237421540401893
2009-06-30,43462.74,-26.53003060492266
2009-07-31,43351.39,-28.157342142214738
2009-08-31,41754.31,-30.642685742970222
2009-09-30,43343.33,-30.183583417120552
2009-10-31,43054.77,-26.44504105722899
2009-11-30,43024.68,-25.149085341985543
2009-12-31,42382.49,-20.033580903978766
2010-01-31,42075.67,-16.031124366751058
2010-02-28,41410.1,-13.931685076775413
2010-03-31,40667.03,-13.624917431114724
2010-04-30,40322.01,-12.180168909714084
2010-05-31,38815.79,-13.427951396633098
2010-06-30,37468.44,-13.791813401548069
2010-07-31,37155.19,-14.29296730739198
2010-08-31,36769.65,-11.93807297977142
2010-09-30,34589.01,-20.197617488088703
2010-10-31,33597.017,-21.96679485223123
2010-11-30,33059.299,-23.16201073430413
2010-12-31,32339.252,-23.696668128748442
2011-01-31,33131.83,-21.25655990742392
2011-02-28,33246.07,-19.715069512027263
2011-03-31,33221.8,-18.307779053449437
2011-04-30,32835.33,-18.567229163427122
2011-05-31,32100.81,-17.29960925695445
2011-06-30,31890.91,-14.8859413415664
2011-07-31,32521.71,-12.470613122958063
2011-08-31,32914.97,-10.483319803152868
2011-09-30,31740.23,-8.236084236004448
2011-10-31,32594.69,-2.9833809352776797
2011-11-30,32125.22,-2.8254652344564146
2011-12-31,32639.78,0.9292979318136219
2012-01-31,34136.57,3.032552080582329
2012-02-29,33857.37,1.8387135682503386
2012-03-31,35197.44,5.946818053206027
2012-04-30,36660.89,11.650743269520959
2012-05-31,36839.53,14.76199510230427
2012-06-30,35412.5,11.042613710301774
2012-07-31,36285.322,11.572614109159707
2012-08-31,39509.81,20.03598970316545
2012-09-30,40640.4,28.040660070831258
2012-10-31,42167.41,29.368955495511706
2012-11-30,42568.26,32.507294891677006
2012-12-31,43830.42,34.285280109118375
2013-01-31,45824.4437528,34.23857098941105
2013-02-28,47295.84557399,39.6914337232632
2013-03-31,47884.12451848,36.04433878850279
2013-04-30,47903.09,30.66537664524782
2013-05-31,47702.88,29.488296946242244
2013-06-30,44957.0,26.952347334980576
2013-07-31,45834.11,26.31584198150425
2013-08-31,45428.84,14.98116543714081
2013-09-30,44108.48,8.533577425419047
2013-10-31,44155.11,4.713829945922687
2013-11-30,43414.2,1.9872552930281673
2013-12-31,42847.31,-2.2429855794217857
2014-01-31,40667.56,-11.253565412858723
2014-02-28,36923.613,-21.9305362830729
2014-03-31,37399.22,-21.89641060354678
2014-04-30,37105.27,-22.540967607726348
2014-05-31,35398.1,-25.794627074927135
2014-06-30,37330.03,-16.965033253998264
2014-07-31,39065.42,-14.767800661996056
2014-08-31,38705.71,-14.799255274843027
2014-09-30,38278.62,-13.217095669585532
2014-10-31,36280.25,-17.83453829013222
2014-11-30,35248.66,-18.808454376678586
2014-12-31,34241.54,-20.084738108413337
2015-01-31,32385.71,-20.364757561063406
2015-02-28,29566.96,-19.923979270392632
2015-03-31,29357.21,-21.50314899615554
2015-04-30,29829.75,-19.60778078154396
2015-05-31,28566.54,-19.29922792466262
2015-06-30,28335.21,-24.095399869756328
2015-07-31,31222.81,-20.075580910175795
2015-08-31,30637.17,-20.845864860766028
2015-09-30,29880.21,-21.940211010741773
2015-10-31,30336.36,-16.383266377712392
2015-11-30,29263.02,-16.98118453297233
