Date,Foreign Exchange Reserves USD mn,yryr%
2022-03-31,32305.51078615,0.8159222656271226
2022-04-30,27553.45419396,-10.609007201434917
2022-05-31,27993.50027444,-9.728789626335498
2022-06-30,30730.94487211,-0.37225086889970393
2022-07-31,28426.78520387,-9.49757018858598
2022-08-31,28409.57134211,-9.180257883676768
2022-09-30,30250.07196804,-16.191536407314466
2022-10-31,28851.67402091,-18.170640452295885
2022-11-30,30675.58829807,-8.582141638853368
2022-12-31,32841.8890729,-5.969252201089947
2023-01-31,34884.38907282,11.654679043207317
2023-02-28,33715.34561096,6.249551183593782
2023-03-31,34391.0189871,6.455580333507971
2023-04-30,34876.20654758,26.576531211194656
2023-05-31,33328.61054757,19.058389343333836
2023-06-30,34559.56057992,12.458503061793834
2023-07-31,35260.17945806,24.038575608119462
2023-08-31,34331.74088487,20.845684264098274
2023-09-30,33574.23382438,10.98893867046684
