Date,CPI yryrl,Bank Lending yryr%,CPI adjusted Bank Lending
2009-05-31,3.5367143837291346,23.64704263,-20.110328246270868
2009-06-30,3.4401426717332315,22.59901007,-19.158867398266768
2009-07-31,3.5367143837291346,18.97204107,-15.435326686270866
2009-08-31,3.6331929247390207,14.70739763,-11.07420470526098
2009-09-30,3.343477608623742,14.74675712,-11.403279511376258
2009-10-31,3.0529205034822797,9.89810587,-6.84518536651772
2009-11-30,3.246719013750141,10.41261843,-7.165899416249859
2009-12-31,3.4401426717332315,8.75817028,-5.318027608266768
2010-01-31,3.4401426717332315,2.48765343,0.9524892417332316
2010-02-28,2.858745685191247,1.10495206,1.7537936251912472
2010-03-31,2.5667746748577813,0.16838088,2.3983937948577814
2010-04-30,2.3716526617316065,4.04201669,-1.6703640282683931
2010-05-31,2.176149178151271,5.11152681,-2.935377631848729
2010-06-30,2.273948696948934,7.63087954,-5.356930843051066
2010-07-31,1.980262729617973,8.42348449,-6.443221760382027
2010-08-31,1.980262729617973,10.3732317,-8.392968970382027
2010-09-30,2.469261259037141,9.49509077,-7.025829510962858
2010-10-31,2.761516703297339,8.83267212,-6.071155416702661
2010-11-30,2.6641930946421093,9.62234418,-6.958151085357891
2010-12-31,3.0529205034822797,9.88487953,-6.831959026517719
2011-01-31,3.5367143837291346,11.04601766,-7.509303276270866
2011-02-28,3.5367143837291346,12.75964369,-9.222929306270867
2011-03-31,4.210117601863533,13.48848963,-9.278372028136467
2011-04-30,4.401688541677426,11.83272769,-7.431039148322575
2011-05-31,4.879016416943205,12.79518851,-7.916172093056794
2011-06-30,4.1141943331175215,10.49641767,-6.382223336882478
2011-07-31,4.018178963283177,14.76312511,-10.744946146716824
2011-08-31,4.210117601863533,14.5449804,-10.334862798136466
2011-09-30,3.825871211709027,16.60037437,-12.774503158290974
2011-10-31,4.210117601863533,15.30050369,-11.090386088136466
2011-11-30,4.688358589885046,15.91087453,-11.222515940114953
2011-12-31,4.49733656427312,11.77844281,-7.28110624572688
2012-01-31,4.018178963283177,12.90746746,-8.889288496716823
2012-02-29,4.210117601863533,12.25515026,-8.045032658136467
2012-03-31,3.825871211709027,11.47679903,-7.650927818290974
2012-04-30,3.922071315328133,14.43121601,-10.509144694671868
2012-05-31,3.5367143837291346,11.67511555,-8.138401166270864
2012-06-30,4.210117601863533,9.58432155,-5.374203948136468
2012-07-31,3.922071315328133,7.21295051,-3.290879194671867
2012-08-31,3.729578474369693,5.93092675,-2.2013482756303073
2012-09-30,3.729578474369693,3.0414975,0.6880809743696927
2012-10-31,3.343477608623742,3.34127762,0.002199988623742044
2012-11-30,2.761516703297339,1.31647097,1.445045733297339
2012-12-31,2.3716526617316065,4.80063942,-2.428986758268394
2013-01-31,1.6857117066422806,3.40873151,-1.7230198033577193
2013-02-28,1.2916225266546228,3.66584568,-2.374223153345377
2013-03-31,0.9950330853168092,3.66172994,-2.666696854683191
2013-04-30,0.7968169649176882,2.50956363,-1.712746665082312
2013-05-31,0.4987541511038968,3.20445127,-2.705697118896103
2013-06-30,0.1998002662673058,3.00914921,-2.809348943732694
2013-07-31,1.0939940038334264,4.74209101,-3.648097006166574
2013-08-31,1.0939940038334264,3.25456011,-2.1605661061665735
2013-09-30,0.9950330853168092,6.10097802,-5.105944934683191
2013-10-31,0.7968169649176882,3.70680374,-2.9099867750823116
2013-11-30,0.5982071677547469,3.56716185,-2.9689546822452533
2013-12-31,0.6975613736425138,2.56592004,-1.8683586663574863
2014-01-31,0.4987541511038968,5.89071013,-5.391955978896104
2014-02-28,0.6975613736425138,4.77995638,-4.082395006357486
2014-03-31,0.6975613736425138,7.24867044,-6.551109066357486
2014-04-30,0.2995508979798371,6.36256496,-6.063014062020163
2014-05-31,0.1998002662673058,4.87629964,-4.676499373732694
2014-06-30,0.2995508979798371,8.49267211,-8.193121212020165
2014-07-31,-0.2002002670673079,5.85730052,-6.057500787067307
2014-08-31,-0.3004509020298724,6.87681143,-7.177262332029873
2014-09-30,-0.3004509020298724,4.73135036,-5.031801262029873
2014-10-31,-0.6018072325563021,5.30863206,-5.910439292556302
2014-11-30,-0.6018072325563021,5.24597369,-5.847780922556302
2014-12-31,-1.005033585350145,6.47601983,-7.481053415350146
2015-01-31,-1.4098924379501647,4.92432389,-6.334216327950164
2015-02-28,-1.6129381929883644,4.86121764,-6.474155832988364
2015-03-31,-1.5113637810048184,4.16743994,-5.678803721004819
2015-04-30,-1.1060947359424949,2.9480883,-4.054183035942495
2015-05-31,-0.9040744652149072,4.22731929,-5.131393755214907
2015-06-30,-0.8032171697264266,4.73533971,-5.538556879726427
2015-07-31,-0.7024614936964466,4.74839093,-5.450852423696447
2015-08-31,-0.6018072325563021,5.7453984,-6.347205632556302
2015-09-30,-0.8032171697264266,4.30502532,-5.108242489726427
2015-10-31,-0.7024614936964466,4.86352663,-5.565988123696447
2015-11-30,-0.6018072325563021,7.76987379,-8.371681022556302
2015-12-31,-0.5012541823544286,5.90034727,-6.401601452354429
2016-01-31,-0.9040744652149072,5.42317026,-6.327244725214907
2016-02-29,-0.8032171697264266,4.99919494,-5.8024121097264265
2016-03-31,-0.9040744652149072,2.88624197,-3.790316435214907
2016-04-30,-1.1060947359424949,4.44239657,-5.548491305942495
2016-05-31,-0.9040744652149072,4.13445587,-5.038530335214907
2016-06-30,-0.8032171697264266,3.06808315,-3.871300319726427
2016-07-31,-0.9040744652149072,2.95127733,-3.855351795214907
2016-08-31,-0.8032171697264266,2.0814815,-2.884698669726427
2016-09-30,-0.5012541823544286,4.04606691,-4.547321092354429
2016-10-31,-0.2002002670673079,5.37661522,-5.576815487067307
2016-11-30,0.0,3.66432278,-3.66432278
2016-12-31,0.7968169649176882,3.47544375,-2.678626785082312
2017-01-31,1.6857117066422806,4.05091799,-2.3652062833577197
2017-02-28,2.176149178151271,4.77919314,-2.603043961848729
2017-03-31,1.980262729617973,6.45096473,-4.470702000382027
2017-04-30,1.980262729617973,5.6778921,-3.6976293703820273
2017-05-31,1.8821754240587667,6.05272292,-4.170547495941233
2017-06-30,1.488861249375056,5.2521638,-3.7633025506249442
2017-07-31,1.6857117066422806,6.9530666,-5.2673548933577194
2017-08-31,1.7839918128331016,5.42675889,-3.6427670771668987
2017-09-30,2.176149178151271,5.0586333,-2.882484121848729
2017-10-31,2.078253918252841,4.61188876,-2.5336348417471592
2017-11-30,2.469261259037141,4.31616141,-1.8469001509628593
2017-12-31,2.078253918252841,3.85508568,-1.7768317617471592
2018-01-31,1.8821754240587667,4.29655681,-2.4143813859412333
2018-02-28,1.3902905168991433,4.91798889,-3.527698373100857
2018-03-31,1.2916225266546228,4.25180213,-2.960179603345377
2018-04-30,1.5873349156290164,4.63950207,-3.0521671543709834
2018-05-31,1.6857117066422806,4.10587096,-2.420159253357719
2018-06-30,1.980262729617973,4.16395661,-2.1836938803820267
2018-07-31,1.980262729617973,4.87833279,-2.898070060382027
2018-08-31,1.980262729617973,6.09097307,-4.1107103403820275
2018-09-30,1.8821754240587667,6.78805607,-4.905880645941233
2018-10-31,1.7839918128331016,6.07056707,-4.2865752571668985
2018-11-30,1.2916225266546228,6.52999439,-5.238371863345376
2018-12-31,1.0939940038334264,9.64615696,-8.552162956166574
2019-01-31,0.6975613736425138,6.26728369,-5.5697223163574865
2019-02-28,1.192857086527381,6.45945338,-5.266596293472619
2019-03-31,1.6857117066422806,6.69306529,-5.00735358335772
2019-04-30,2.176149178151271,7.0940753,-4.917926121848729
2019-05-31,2.3716526617316065,7.88228824,-5.510635578268394
2019-06-30,2.5667746748577813,6.48207311,-3.9152984351422186
2019-07-31,2.858745685191247,7.27531201,-4.416566324808754
2019-08-31,2.858745685191247,6.39141731,-3.5326716248087524
